006.0-03.6 |18101-2530 1810100-253058 37  6 89 31.453E+003.349E+005.356E+007.818E+011331
006.1+08.3 |17260-1913 1726  4-191332 38  7 93 31.130E+003.944E+002.375E+004.593E+003331
006.3+03.3 |17445-2146 1744332-214625 51  8 91 31.686E+006.256E-012.524E+008.331E+001331
006.4+02.0 |17496-2221 1749402-222118 38  6 91 31.168E+001.168E+011.107E+013.490E+013331
006.4-04.6 |18150-2539 1815 28-253926 21  7 89 32.295E+007.176E-011.634E+001.092E+011332
006.5-03.1 |18094-2450 18 9296-245051 31  6 89 31.021E+001.181E+011.073E+018.767E+013331
006.7-02.2 |18064-2413 18 6268-2413 9 22  5 89 33.270E+001.074E+013.818E+012.386E+023331
006.8+02.3 |17493-2150 1749199-215032 95  9 91 32.253E+008.466E-011.612E+003.347E+011311
006.8+04.1 |17425-2056 1742323-205655 43  5 92 35.349E-015.658E+008.024E+001.039E+012331
006.8-03.4 |18114-2443 1811295-244321 86 12 89 29.186E-011.639E+006.203E+007.115E+013111
006.8-08.6 |18318-2708 1831500-27 856 40 11 87 22.690E-017.691E-011.061E+002.434E+011131
007.0+06.3 |17352-1935 1735141-193556 41  7 92 33.594E-017.721E+001.151E+016.548E+002333
007.0-06.0 |18218-2543 1821520-254339 30  6 88 32.925E-019.631E-012.342E+004.382E+001331
007.0-06.8 |18248-2608 1824527-26 846 29  7 88 32.665E-013.940E+006.400E+005.411E+001332
007.2+01.8 |17521-2144 1752 65-214414 22  6 91 31.881E+002.243E+013.125E+012.786E+013331
007.5+07.4 |17322-1832 1732144-183233 54  8 92 33.131E-013.172E-011.951E+003.767E+001131
007.6+06.9 |17344-1844 1734255-184456 28  6 92 33.047E-011.242E+003.354E+004.109E+001331
007.8-04.4 |18170-2416 1817 49-241626 30  6 88 32.865E-016.158E+007.023E+004.897E+011331
008.0+03.9 |17462-1959 1746172-195943 24  7 91 21.504E+001.501E+014.444E+014.323E+013333
008.1-04.7 |18189-2412 1818583-241211 48  7 88 33.257E-011.616E+001.491E+005.023E+011321
