312.3+10.5 |11.84  12.02  11.38         N      85..2580
312.6-01.8 |12.28  12.53  11.61         N      85..2580
315.1-13.0 | 9.55   9.69   9.07         N      85..2580, 80....53            86..1262
315.4+09.4 |10.56   8.48   6.64   4.20  D      87.35005
316.1+08.4 |11.86  11.74  11.12         N      87.35001
319.2+06.8 |12.25  12.34  11.48         N      85..2580
320.1-09.6 |                                   80....53
320.9+02.0 |10.91  11.09   9.97         N      87.35001                      86..1262
321.0+03.9 | 9.95   8.99   7.46   4.25  D      87.35005                      80..2583
321.3+02.8 |11.61  11.28  10.52         N      85..2580
321.3-16.7 |             > 9.4                 74...295
321.8+01.9 |12.21  12.44  11.32         N+D    85..2580
322.4-00.1 |11.63  11.47  10.12         N,P    87.35001, 85..2580
322.5-05.2 |11.86  11.71  11.06         N      85..2580
323.9+02.4 |12.30  12.40  11.50         N      87.35001
324.8-01.1 |11.35  11.46  10.34   8.42  N      87.35005
325.8-12.8 |11.34  11.78  11.05         N      85..2580
326.0-06.5 |12.28  12.15  11.94         N?     87.35001
327.1-01.8 |12.15  12.10  11.24         N      87.35001
327.5+13.3 |             > 9.5                 74...295
327.8+10.0 |10.31  10.39   9.65   7.98  N      87.35005, 85..2580, 80....53  86..1262
327.8-01.6 |11.80  11.68  10.75         N      87.35001
331.1-05.7 |10.7   10.6   10.2          S      74...295
331.3+16.8 |12.20  12.33  11.73         N      85..2580
331.4+00.5 |11.99  10.85  10.05         P      85..2580
331.4-03.5 |             > 9.5                 74...295
331.7-01.0 | 9.26   7.32   5.50   2.87  D      87.35005, 85..2580            86..1262
334.3-09.3 |11.87  11.50  11.20         N?     87.35001
336.2+01.9 |13.60  13.40  12.50         N      87.35001
336.3-05.6 |12.60  12.20  11.90         N      87.35001
338.1-08.3 |12.13  12.48  11.67         N      85..2580                      86..1262
341.5-09.1 |             >10.0                 74...295                      86..1262
341.8+05.4 |10.34  10.48   9.59         N      85..2580, 80....53            86..1262
342.1+27.5 |12.92  12.84  12.22         N      87.13590, 85..2580
342.8-06.6 |             > 9.7                 74...295
343.4+11.9 |             > 9.6                 74...295
344.2+04.7 |             > 9.7                 74...295
344.4+02.8 |             > 9.9                 75...240
345.0+04.3 |             > 9.5                 74...295
345.0-04.9 |             > 9.7                 74...295
345.2-08.8 |10.32  10.14   9.20         N      85..2580, 80....53
345.4+00.1 |                                   80....53
345.9+03.0 |             > 9.3                 75...240
346.0+08.5 | 9.52   7.64   6.26   4.46  D      74...295
346.2-08.2 |13.67  13.44  12.90         N      87.35001
346.3-06.8 |             > 9.7                 74...295
347.4+05.8 |             > 9.9                 74...295
347.7+02.0 |             > 9.7                 75...240
348.4-04.1 |             > 9.4                 75...240
349.2-03.5 |             >10.3                 75...240
349.5+01.0 | 9.01   9.22   8.12         N      87.13590, 85..2580            86..2654, 86..1262, 85...226
349.8+04.4 |12.40  13.14  12.10         N      87.35001
350.8-02.4 |             > 9.6                 74...295
350.9+04.4 |10.08   8.94   8.58         S      87.35005, 80....53
351.1+04.8 |             >10.1                 74...295
351.3+07.6 |             > 9.9                 74...295
351.9+09.0 |             > 9.4                 74...295
352.9+11.4 |11.01  11.88  11.55         N      87.35005
352.9-07.5 |10.91  10.99  10.50         N      85..2580
353.3+06.3 |             > 8.6                 75...240
353.5-04.9 |       10.3    8.6    5.53         75...240
354.2+04.3 |             >10.1                 75...240
354.5+03.3 |             > 9.7                 75...240
354.9+03.5 |             > 9.9                 75...240
355.1-02.9 |               9.6                 75...240
355.1-06.9 |             > 9.1                 75...240
355.2-02.5 |             > 9.9                 74...295
355.7-03.0 |             > 9.3                 74...295
355.7-03.4 |             >10.3                 74...295
355.7-03.5 |10.78  11.10  10.33         N      87.35001
355.9+02.7 |             >10.3                 74...295
355.9+03.6 |               9.2                 74...295
355.9-04.2 |             > 9.9                 75...240
356.1+02.7 |               9.9                 74...295
356.2-04.4 |11.86  12.40  11.63         N      87.35001
356.5+01.5 |             >10.1                 75...240
356.5+05.1 |             >10.4                 75...240
356.5-03.9 |             >10.5                 75...240
356.8+03.3 |             > 9.6                 74...295
356.9+04.4 |11.96  10.83  10.54         S      86...228, 74...295
356.9+04.5 |13.35  13.58  12.72  11.25' N      86...228, 74...295
357.1+01.9 |             > 9.8                 75...240
357.1-04.7 |        8.58   8.22         S      74...295
357.2+07.4 |12.34  11.97  11.42         N      87.35001
357.4-03.2 |13.16  13.54  12.40         N      85..2580
357.4-03.5 |             > 9.5                 74...295
357.6+01.7 |        8.8    7.8          D?     74...295
357.6+02.6 | 8.92   8.06   7.91         S      74...295
358.0+09.3 |               8.6                 75...240
358.2+03.5 |             > 9.5                 74...295
358.2+03.6 |               9.6                 74...295
358.3+03.0 |             > 9.7                 74...295                      86..1262
358.4+03.3 |             > 9.4                 75...240
358.7+05.2 |13.10  12.42  11.81         S+N    86...228
358.7-05.2 |             >10.3                 75...240
358.9+03.4 |             > 9.6                 74...295
358.9-00.7 |13.05  10.09   8.72   7.62  P      87.35005                      79....19
358.9-03.7 |               9.9                 75...240
359.2+04.7 |             > 9.6                 74...295
359.3-00.9 |                                   80....53                      82..2556
359.3-03.1 |        9.0    8.9                 75...240
359.6-04.8 |        9.0    8.6                 75...240
359.7-02.6 |             > 9.8                 75...240
359.8+03.7 |             >10.1                 74...295
359.8+05.6 |             > 9.4                 74...295
359.8-07.2 |             > 9.8                 75...240
359.9-04.5 |             > 9.7                 75...240
