notRadio,Name,RAh,RAm,RAs,DE-,DEd,DEm,DEs,n_RAh,F6cm,r_F6cm,F11cm,r_F11cm,l_z,z,Sp,n_Vmag,Vmag,B-V,U-B,Mabs,FC,r_Vmag,r_z,RA1950h,RA1950m,RA1950s,DE1950-,DE1950d,DE1950m,DE1950s
--,FIRST J15354+3922,15,35,29.1,--,39,22,46,O,--,--,--,--,--,0.257,BL,--,18.46,--,--,-22.6,157,--,2228,15,33,39.6,--,39,32,40
--,MS 15342+0148,15,36,46.8,--,1,37,59,O,0.034,1959,--,--,--,0.311,HP,--,18.7,--,--,-22.8,1876,--,1625,15,34,14.6,--,1,47,50
--,PKS 1533-316,15,36,54.5,-,31,51,14,R,0.23,193,0.29,1835,--,--,BL,--,20.3,--,--,--,983,--,927,15,33,47.3,-,31,41,23
--,1WGA J1539.1-0658,15,39,9.6,-,6,58,43,O,0.076,788,--,--,--,--,BL?,--,20.0,--,--,--,--,--,1159,15,36,29.2,-,6,49,0
--,RXS J15398+4143,15,39,51.4,--,41,43,25,O,--,278,--,--,--,0.12,BL?,--,17.32,--,--,-22.0,--,1539,278,15,38,6.4,--,41,53,3
--,1ES 1544+820,15,40,15.8,--,81,55,7,O,0.045,1764,--,--,--,--,BL,--,15.3,--,--,--,1548,--,1764,15,44,13.8,--,82,4,33
--,RXS J15429+6129,15,42,56.9,--,61,29,56,O,0.121,778,--,--,--,--,BL,--,17.2,--,--,--,--,--,1168,15,42,5.0,--,61,39,21
--,RXS J15443+0458,15,44,18.7,--,4,58,24,--,0.042,778,--,--,--,--,?,--,18.9,--,--,--,1094,--,1094,15,41,49.8,--,5,7,48
*,RXS J15541+2414,15,54,11.9,--,24,14,28,--,--,--,--,--,--,0.301,BL,--,20.4,--,--,-21.0,--,--,168,15,52,3.8,--,24,23,15
--,MS 15521+2020,15,54,24.1,--,20,11,25,O,0.037,1959,--,--,--,0.273,HP,--,17.7,--,--,-23.5,1876,--,1625,15,52,11.3,--,20,20,11
--,PG 1553+11,15,55,43.1,--,11,11,24,O,0.504,176,--,--,--,--,BL,--,15.0,--,--,--,768,--,346,15,53,20.7,--,11,20,6
--,TEX 1557+565,15,58,48.5,--,56,25,14,R,0.206,778,--,--,--,0.3,--,--,18.0,--,--,-23.4,--,--,638,15,57,41.7,--,56,33,41
--,RXS J16022+3050,16,2,18.0,--,30,51,9,O,0.024,778,--,--,--,--,?,--,18.1,--,--,--,1094,--,1094,16,0,19.0,--,30,59,25
--,RXS J16053+5421,16,5,19.0,--,54,20,59,O,--,157,--,--,--,0.212,BL?,--,19.1,--,--,-21.5,157,--,2,16,4,7.0,--,54,29,2
--,RXS J16063+5630,16,6,20.6,--,56,30,19,--,--,157,--,--,--,0.45,BL?,--,19.4,--,--,-22.9,157,--,157,16,5,15.7,--,56,38,18
--,PKS 1604+159,16,7,6.4,--,15,51,34,O,0.5,1528,0.44,423,--,--,BL,--,18.0,--,--,--,293,--,2116,16,4,49.4,--,15,59,32
*,RXS J16076+2541,16,7,40.1,--,25,41,11,--,--,--,--,--,--,0.534,BL,--,15.9,--,--,-26.7,--,--,1811,16,5,34.7,--,25,49,7
--,RXS J16100+6710,16,10,4.1,--,67,10,26,O,0.036,778,--,--,--,0.067,BL?,--,18.4,--,--,-19.6,157,--,1168,16,9,51.5,--,67,18,9
--,B3 1615+412,16,17,6.6,--,41,6,45,R,0.124,778,--,--,--,0.267,BL,--,18.15,--,--,-23.0,157,1539,2228,16,15,25.4,--,41,14,3
--,87GB 16166+2206,16,18,47.9,--,21,59,26,O,0.04,778,--,--,--,--,?,--,18.1,--,--,--,1094,--,1094,16,16,38.5,--,22,6,38
--,RX J16247+3726,16,24,43.4,--,37,26,42,O,0.042,776,--,--,--,0.2,BL,--,18.2,--,--,-22.3,1094,--,1094,16,22,56.4,--,37,33,30
*,RXS J16249+7554,16,24,56.5,--,75,54,55,O,--,--,--,--,--,--,BL,--,16.6,--,--,--,--,--,2017,16,26,27.7,--,76,1,36
--,RXS J16264+3513,16,26,25.6,--,35,13,38,R,0.023,1094,--,--,--,0.5,BL,--,19.2,--,--,-23.3,1094,--,1094,16,24,35.1,--,35,20,19
--,RXS J16313+4217,16,31,24.7,--,42,17,3,O,--,278,--,--,--,0.468,BL,--,19.8,--,--,-22.5,157,--,116,16,29,47.2,--,42,23,24
*,RXS J16380+7326,16,38,2.6,--,73,26,10,--,--,--,--,--,--,--,BL,--,--,--,--,--,--,--,55,16,39,0.0,--,73,31,59
--,RXS J16442+4546,16,44,20.0,--,45,46,44,O,0.111,776,--,--,--,0.223,BL,--,17.6,--,--,-23.1,1094,--,1094,16,42,51.2,--,45,52,12
*,1643.2+4021,16,44,53.2,--,40,16,28,--,--,--,--,--,--,--,?,--,17.5,--,--,--,--,--,468,16,43,13.0,--,40,21,54
--,FIRST J16459+2947,16,45,57.7,--,29,47,30,O,--,--,--,--,--,--,BL,--,18.03,--,--,--,--,--,2228,16,44,0.2,--,29,52,52
--,RXS J16489+3954,16,48,55.9,--,39,54,38,O,--,278,--,--,--,0.07,BL?,--,17.51,--,--,-20.6,--,1539,278,16,47,15.3,--,39,59,47
--,FIRST J16511+4212,16,51,9.2,--,42,12,53,O,--,--,--,--,--,0.269,BL,--,18.08,--,--,-23.1,--,--,2,16,49,33.3,--,42,17,53
--,RXS J16516+7218,16,51,41.5,--,72,18,19,--,--,157,--,--,--,--,BL,--,16.78,--,--,--,157,--,55,16,52,28.4,--,72,23,11
--,RGB J1652+403,16,52,50.0,--,40,23,10,O,0.024,778,--,--,--,--,BL,--,17.3,--,--,--,--,--,1168,16,51,10.6,--,40,28,3
--,RXS J16528+4009,16,52,53.3,--,40,9,12,R,--,278,--,--,--,0.148,BL?,--,17.0,--,--,-22.8,157,--,278,16,51,13.5,--,40,14,5
--,MARK  501,16,53,52.2,--,39,45,36,O,1.313,1097,1.45,1097,--,0.033,HP,--,13.78,0.36,-0.34,-22.4,1278,1992,1945,16,52,11.7,--,39,50,25
--,B3 1659+399,17,1,24.6,--,39,54,36,O,0.15,778,--,--,--,0.507,BL,--,17.77,--,--,-24.7,--,--,2,16,59,44.9,--,39,58,53
--,FIRST J17021+2643,17,2,9.6,--,26,43,15,O,0.071,778,--,--,--,--,BL,--,18.28,--,--,--,--,--,2228,17,0,8.4,--,26,47,29
--,FIRST J17026+3115,17,2,38.6,--,31,15,43,O,--,278,--,--,--,--,BL,--,17.97,--,--,--,--,--,2228,17,0,44.1,--,31,19,55
--,RXS J17048+7138,17,4,46.9,--,71,38,18,O,0.043,778,--,--,--,--,BL,--,17.3,--,--,--,115,--,1440,17,5,29.0,--,71,42,15
--,MS 17049+6046,17,5,34.9,--,60,42,17,O,0.002,1959,--,--,--,0.277,--,--,19.4,--,--,-21.8,362,--,1625,17,4,56.9,--,60,46,14
--,PKS 1707-038,17,10,17.2,-,3,55,50,O,0.388,788,0.34,2314,--,--,BL,--,21.5,--,--,--,832,--,832,17,7,39.0,-,3,52,9
--,FIRST J17128+2931,17,12,48.8,--,29,31,17,O,--,--,--,--,--,--,BL,--,18.24,--,--,--,--,--,2228,17,10,52.0,--,29,34,46
*,RXS J17186+7358,17,18,40.1,--,73,58,15,--,--,--,--,--,--,--,BL,--,--,--,--,--,--,--,55,17,19,55.5,--,74,1,12
--,PKS 1717+177,17,19,13.1,--,17,45,7,O,0.94,1840,0.96,423,--,--,HP,--,19.1,1.0,-0.2,--,933,1347,2116,17,17,0.4,--,17,48,9
*,RXS J17196+7443,17,19,41.0,--,74,43,0,--,--,--,--,--,--,--,BL,--,19.06,--,--,--,--,--,55,17,21,8.4,--,74,45,52
--,B2 1722+40,17,24,5.5,--,40,4,38,O,0.656,1532,0.68,1532,--,1.049,?,--,21.0,--,--,-23.4,1133,--,2104,17,22,27.2,--,40,7,18
--,H 1722+119,17,25,4.4,--,11,52,16,O,0.095,280,--,--,--,--,HP,--,15.77,0.52,-0.5,--,791,280,346,17,22,44.5,--,11,54,53
--,GB6 J17255+5851,17,25,35.1,--,58,51,40,O,0.055,778,--,--,--,--,BL,R,17.12,--,--,--,--,--,332,17,24,50.7,--,58,54,11
--,I Zw 187,17,28,18.6,--,50,13,11,O,0.17,64,0.19,1190,--,0.055,BL,--,15.97,0.58,-0.46,-21.1,2176,1709,1465,17,27,4.3,--,50,15,32
*,RXS J17286+7041,17,28,38.3,--,70,41,8,--,--,--,--,--,--,--,BL,--,20.1,--,--,--,--,--,55,17,29,13.5,--,70,43,23
--,GB6 J17307+3714,17,30,46.9,--,37,14,55,--,0.078,778,--,--,--,--,BL,R,17.18,--,--,--,--,--,332,17,29,3.5,--,37,17,6
--,RXS J17320+6926,17,32,5.4,--,69,26,16,--,0.028,778,--,--,--,--,BL,--,18.15,--,--,--,--,--,55,17,32,28.5,--,69,28,17
--,87GB 17343+5652,17,35,13.8,--,56,50,22,O,0.031,778,--,--,--,--,BL,--,19.99,--,--,--,--,1539,1305,17,34,21.7,--,56,52,12
--,OT 465,17,39,57.1,--,47,37,59,O,0.904,1532,0.84,1532,--,--,BL,--,17.5,--,--,--,1133,--,2339,17,38,36.3,--,47,39,29
--,GB6 J17413+7224,17,41,22.6,--,72,24,52,O,0.052,778,--,--,--,0.22,BL,R,17.46,--,--,-22.6,--,--,332,17,42,19.0,--,72,26,11
--,RGB J1742+597,17,42,32.0,--,59,45,6,O,0.088,778,--,--,--,--,BL,--,17.4,--,--,--,--,--,1168,17,41,52.4,--,59,46,24
--,NPM1G+19.0510,17,43,57.9,--,19,35,9,O,0.339,776,--,--,--,0.083,BL,--,16.8,--,--,-21.7,875,--,1548,17,41,47.8,--,19,36,24
--,B3 1743+398B,17,45,37.7,--,39,51,31,O,0.249,778,--,--,--,0.267,BL,--,18.3,--,--,-22.8,264,--,1168,17,43,59.6,--,39,52,37
--,1ES 1745+504,17,46,32.3,--,50,28,9,--,0.001,1548,--,--,--,--,?,--,19.2,--,--,--,1548,--,1548,17,45,19.3,--,50,29,10
--,B3 1746+470,17,47,26.6,--,46,58,51,R,0.669,778,--,--,>,1.484,--,--,21.3,--,--,-23.9,--,--,1169,17,46,4.3,--,46,59,49
--,S4 1749+70,17,48,33.1,--,70,5,50,O,1.09,1532,1.89,1532,--,0.77,HP,--,17.01,0.45,-0.5,-26.0,397,95,1622,17,49,3.6,--,70,6,39
--,B3 1747+433,17,49,0.4,--,43,21,52,R,0.367,776,--,--,--,--,BL,--,18.21,--,--,--,--,1539,2104,17,47,29.6,--,43,22,43
--,RXS J17500+4700,17,50,5.0,--,47,0,44,O,0.01,1168,--,--,--,0.16,BL?,--,19.0,--,--,-21.0,157,--,1168,17,48,42.8,--,47,1,30
--,RXS J17562+5522,17,56,15.9,--,55,22,18,O,0.01,1168,--,--,--,--,BL,--,17.9,--,--,--,157,--,1168,17,55,18.8,--,55,22,36
--,MS 17577+7034,17,57,13.3,--,70,33,37,O,0.007,1959,--,--,--,0.406,HP,--,18.27,--,--,-23.7,1876,--,1625,17,57,48.7,--,70,33,48
--,87GB 17599+6126,18,0,25.2,--,61,26,15,R,0.03,778,--,--,--,--,BL?,--,--,--,--,--,--,--,1305,17,59,54.1,--,61,26,14
*,RX J18017+6638,18,1,46.7,--,66,38,40,--,--,--,--,--,--,--,?,--,19.9,--,--,--,254,--,254,18,1,47.6,--,66,38,32
--,3C 371.0,18,6,50.7,--,69,49,28,O,1.74,1527,1.92,1057,--,0.05,HP,--,14.22,0.55,-0.48,-22.6,2330,92,1176,18,7,18.5,--,69,48,57
--,RGB J1808+468,18,8,1.2,--,46,49,41,O,0.057,778,--,--,--,--,BL,--,18.4,--,--,--,--,--,1168,18,6,38.6,--,46,49,9
--,RGB J1811+442,18,11,53.5,--,44,16,29,O,0.006,1168,--,--,--,--,BL,--,18.9,--,--,--,--,--,1168,18,10,24.7,--,44,15,40
--,B2 1811+31,18,13,35.3,--,31,44,17,R,0.194,776,--,--,--,0.117,BL,--,17.4,--,--,-21.9,--,--,737,18,11,42.7,--,31,43,22
--,RXS J18294+5402,18,29,24.3,--,54,3,0,O,0.028,778,--,--,--,--,BL,--,17.6,--,--,--,--,--,1168,18,28,21.8,--,54,0,54
--,Q 1832+6845,18,32,36.6,--,68,48,9,--,0.072,778,--,--,--,0.205,--,--,--,--,--,--,157,--,1403,18,32,53.1,--,68,45,46
--,PKS 1830-589,18,34,27.5,-,58,56,35,O,0.387,777,0.48,2314,--,--,BL?,--,19.7,--,--,--,--,--,1159,18,30,3.8,-,58,58,56
--,RXS J18387+4802,18,38,49.2,--,48,2,34,O,0.041,778,--,--,--,--,BL,--,17.6,--,--,--,157,--,1168,18,37,28.6,--,47,59,48
--,GB6 J18389+5735,18,38,58.7,--,57,35,38,--,0.093,778,--,--,--,0.164,BL,R,16.93,--,--,-22.5,--,--,332,18,38,8.5,--,57,32,50
--,1WGA J1840.9+5452,18,40,57.4,--,54,52,14,O,0.252,778,--,--,--,0.646,BL,--,19.4,--,--,-23.7,--,--,1159,18,39,57.0,--,54,49,18
--,RGB J1841+591,18,41,20.3,--,59,6,8,O,0.019,778,--,--,--,0.53,BL,--,19.7,--,--,-22.9,--,--,1168,18,40,36.2,--,59,3,10
--,RXS J18487+4245,18,48,47.1,--,42,45,39,O,0.008,1168,--,--,--,--,BL,--,18.9,--,--,--,157,--,1168,18,47,13.7,--,42,42,11
--,1ES 1853+671,18,53,52.1,--,67,13,55,--,0.012,1548,--,--,--,0.212,BL,--,16.4,--,--,-24.2,1548,--,1548,18,53,52.8,--,67,10,2
--,87GB 19021+5536,19,3,11.6,--,55,40,39,R,0.235,778,--,--,--,--,BL,--,18.1,--,--,--,--,--,2361,19,2,11.9,--,55,36,8
--,TEX 1914-193,19,17,44.8,-,19,21,31,O,0.413,787,--,--,--,0.137,BL,--,15.3,--,--,-24.3,--,--,347,19,14,48.8,-,19,26,58
--,S4 1926+61,19,27,30.4,--,61,17,32,O,0.721,1532,--,--,--,--,HP,--,17.5,--,--,--,1133,--,1941,19,26,49.6,--,61,11,20
--,RXS J19311+0937,19,31,9.5,--,9,37,13,--,--,--,--,--,--,--,BL,--,19.0,--,--,--,--,--,1422,19,28,46.1,--,9,30,50
--,1ES 1959+650,19,59,59.9,--,65,8,55,O,0.253,776,--,--,--,0.047,BL,--,12.8,--,--,-24.5,1548,--,1764,19,59,30.7,--,65,0,35
--,RXS J20039-0857,20,3,54.7,-,8,56,44,--,--,157,--,--,--,0.057,BL?,--,16.5,--,--,-21.2,157,--,157,20,1,11.8,-,9,5,15
--,S5 2007+77,20,5,31.1,--,77,52,43,O,1.279,1135,0.82,1135,--,0.342,HP,--,16.7,--,--,-25.0,1137,--,1945,20,7,20.5,--,77,43,58
--,PKS 2005-489,20,9,25.4,-,48,49,53,O,1.19,2156,1.06,2156,--,0.071,BL,--,12.81,0.32,-0.58,-25.0,1623,1816,1945,20,5,46.6,-,48,58,43
--,S5 2010+72,20,9,52.3,--,72,29,19,O,0.917,1135,1.08,1135,--,--,BL,--,19.5,--,--,--,1137,--,1939,20,10,16.2,--,72,20,20
--,PKS 2012-017,20,15,15.1,-,1,37,33,O,0.63,2318,0.78,2318,--,--,BL,--,17.4,--,--,--,1564,--,589,20,12,39.7,-,1,46,46
--,TEX 2013+370,20,15,28.7,--,37,11,0,O,1.164,785,--,--,--,--,?,R,21.82,--,--,--,831,--,831,20,13,37.0,--,37,1,45
--,PKS 2014-380,20,17,28.6,-,37,53,46,R,0.28,1833,0.34,983,--,0.598,BL,--,19.0,--,--,-23.9,983,--,927,20,14,11.6,-,38,3,6
--,S5 2023+76,20,22,35.6,--,76,11,26,O,0.426,1135,0.46,1135,--,--,BL,--,18.1,--,--,--,1137,--,2104,20,23,40.9,--,76,1,40
--,TEX 2023+335,20,25,11.0,--,33,43,1,O,2.202,778,--,--,--,0.219,BL,--,--,--,--,--,--,--,1885,20,23,13.1,--,33,33,11
--,1ES 2037+521,20,39,23.5,--,52,19,50,R,0.032,1548,--,--,--,--,?,--,19.0,--,--,--,1548,--,1548,20,37,56.1,--,52,9,10
--,PKS 2047+039,20,50,6.2,--,4,7,49,O,0.42,1833,0.47,2155,--,--,BL,--,19.8,--,--,--,1564,--,589,20,47,35.9,--,3,56,36
--,S5 2051+74,20,51,33.8,--,74,41,40,O,0.528,1135,0.43,1135,--,--,BL,--,20.4,--,--,--,1137,--,1137,20,51,57.5,--,74,30,18
--,RXS J21231-1036,21,23,7.2,-,10,36,49,--,0.17,787,--,--,--,0.023,BL?,--,17.6,--,--,-18.1,157,--,157,21,20,25.4,-,10,49,42
--,FIRST J21296+0035,21,29,40.6,--,0,35,28,O,--,165,--,--,--,0.425,BL,--,20.0,--,--,-22.1,--,--,165,21,27,7.2,--,0,22,17
--,RXS J21310-2747,21,31,3.3,-,27,46,58,--,--,157,--,--,--,--,BL?,--,18.3,--,--,--,157,--,157,21,28,7.9,-,28,0,12
--,RXS J21315-0915,21,31,35.5,-,9,15,22,--,0.044,788,--,--,--,--,BL?,--,18.0,--,--,--,157,--,157,21,28,55.0,-,9,28,38
--,MH 2133-449,21,36,18.3,-,44,43,50,O,0.006,850,--,--,--,--,BL,*,19.0,0.43,-0.38,--,850,850,850,21,33,5.2,-,44,57,17
--,RXS J21388-2053,21,38,52.7,-,20,53,46,--,--,157,--,--,--,--,BL?,--,19.2,--,--,--,157,--,157,21,36,4.0,-,21,7,21
--,MH 2136-428,21,39,24.1,-,42,35,21,O,0.115,850,--,--,--,--,BL,--,16.2,0.3,--,--,850,1816,850,21,36,14.5,-,42,48,57
*,2QZ J214358-2941,21,43,58.6,-,29,41,14,O,--,--,--,--,--,0.0,BL?,*,20.81,--,-0.24,--,--,489,489,21,41,3.2,-,29,55,1
--,NPM1G-04.0578,21,45,33.3,-,4,34,40,O,0.054,788,--,--,--,0.07,BL?,--,16.2,--,--,-21.9,157,--,157,21,42,56.5,-,4,48,31
--,MS 21434+0704,21,45,52.3,--,7,19,27,O,0.05,1959,--,--,--,0.235,HP,--,18.04,--,--,-22.8,1876,--,1625,21,43,23.2,--,7,5,35
*,RXS J21464-4748,21,46,25.7,-,47,48,37,--,--,--,--,--,--,0.461,BL,--,20.1,--,--,-22.2,--,--,1811,21,43,10.7,-,48,2,30
--,RXS J21470-1019,21,47,0.4,-,10,19,12,--,--,157,--,--,--,0.08,BL?,--,16.1,--,--,-22.3,157,--,157,21,44,19.8,-,10,33,7
*,2QZ J214929-2955,21,49,29.5,-,29,55,34,O,--,--,--,--,--,0.0,BL?,*,20.07,--,-0.4,--,--,489,489,21,46,34.7,-,30,9,35
--,RXS J21502-1410,21,50,15.5,-,14,10,50,O,0.081,787,--,--,--,0.229,BL,--,18.5,--,--,-22.3,157,--,675,21,47,32.5,-,14,24,53
*,2QZ J215035-2818,21,50,35.9,-,28,18,28,O,--,--,--,--,--,0.0,BL?,*,20.66,--,-1.1,--,--,489,489,21,47,42.6,-,28,32,31
*,2QZ J215200-2823,21,52,0.3,-,28,23,31,O,--,--,--,--,--,0.0,BL?,*,20.83,--,-0.35,--,--,489,489,21,49,7.1,-,28,37,38
--,RXS J21522-1205,21,52,14.1,-,12,5,42,--,--,157,--,--,--,--,BL?,--,18.9,--,--,--,157,--,157,21,49,32.6,-,12,19,49
*,2QZ J215221-2857,21,52,21.9,-,28,57,21,O,--,--,--,--,--,0.0,BL?,*,20.85,--,-0.3,--,--,489,489,21,49,28.3,-,29,11,28
--,PKS 2149+17,21,52,24.8,--,17,34,39,O,1.02,1528,1.0,11,--,--,HP,--,17.9,--,--,--,1014,--,1622,21,50,2.2,--,17,20,31
*,2QZ J215234-3023,21,52,34.9,-,30,23,54,O,--,--,--,--,--,0.0,BL?,*,19.11,--,-0.98,--,--,489,489,21,49,40.1,-,30,38,2
--,RXS J21530-0042,21,53,5.4,-,0,42,31,R,--,278,--,--,--,--,BL?,--,18.3,--,--,--,157,--,278,21,50,31.1,-,0,56,40
*,2QZ J215411-3059,21,54,11.8,-,30,59,6,O,--,--,--,--,--,0.0,BL?,*,20.41,--,-0.92,--,--,489,489,21,51,16.8,-,31,13,18
*,Q J21549-3056,21,54,54.4,-,30,56,55,O,--,--,--,--,--,--,BL,*,19.55,--,-0.78,--,--,1209,1209,21,51,59.5,-,31,11,8
*,2QZ J215530-3121,21,55,30.5,-,31,21,48,O,--,--,--,--,--,0.0,BL?,*,18.7,--,-0.33,--,--,489,489,21,52,35.3,-,31,36,3
--,PKS 2153-008,21,56,14.7,-,0,37,5,O,0.519,788,0.36,2314,--,0.495,BL,--,20.51,--,--,-22.0,983,--,927,21,53,40.5,-,0,51,22
--,FIRST J21568-0855,21,56,50.4,-,8,55,35,R,--,165,--,--,--,--,BL,--,19.73,--,--,--,--,--,165,21,54,11.1,-,9,9,53
--,PKS 2155-304,21,58,52.0,-,30,13,32,O,0.407,2320,0.34,1835,--,0.116,HP,--,13.09,0.27,-0.71,-25.9,1809,2113,642,21,55,58.3,-,30,27,54
--,RXS J22019-1706,22,1,55.7,-,17,6,53,--,--,157,--,--,--,0.169,BL?,--,16.7,--,--,-23.4,157,--,157,21,59,11.6,-,17,21,22
--,BL LAC,22,2,43.3,--,42,16,39,O,2.94,778,4.45,1068,--,0.069,HP,--,14.72,0.94,-0.2,-22.4,1786,187,2103,22,0,39.4,--,42,2,8
*,Q J22052-3115,22,5,15.9,-,31,15,38,O,--,--,--,--,--,--,BL,*,19.58,--,-0.6,--,--,1209,1209,22,2,22.3,-,31,30,14
*,Q J22088-3028,22,8,50.0,-,30,28,17,O,--,--,--,--,--,--,BL,*,18.4,--,-0.77,--,--,1209,1209,22,5,57.6,-,30,43,1
*,RXS J22093+1031,22,9,18.5,--,10,31,43,--,--,--,--,--,--,--,BL,--,18.5,--,--,--,--,--,55,22,6,50.5,--,10,16,58
*,Q J22110-2849,22,11,5.3,-,28,49,33,O,--,--,--,--,--,--,BL,*,18.57,--,-0.7,--,--,1209,1209,22,8,14.4,-,29,4,21
--,RXS J22111-0003,22,11,8.2,-,0,3,0,R,--,278,--,--,--,--,BL,--,17.2,--,--,--,157,--,278,22,8,34.3,-,0,17,49
*,Q J22148-2932,22,14,50.1,-,29,32,25,O,--,--,--,--,--,1.636,BL,*,19.21,--,-0.37,-26.2,--,1209,489,22,11,59.3,-,29,47,21
--,NPM1G-09.0688,22,17,25.9,-,9,7,6,O,--,165,--,--,--,0.095,BL,--,13.15,--,--,-25.7,--,--,165,22,14,47.4,-,9,22,7
--,RXS J22174-3106,22,17,28.4,-,31,6,2,--,--,157,--,--,--,--,BL,--,19.5,--,--,--,157,--,112,22,14,36.9,-,31,21,3
*,2QZ J221929-3149,22,19,29.0,-,31,49,40,O,--,--,--,--,--,0.0,BL?,*,20.69,--,-1.12,--,--,489,489,22,16,37.3,-,32,4,45
*,RXS J22197+2120,22,19,45.3,--,21,20,48,O,--,--,--,--,--,0.02,?,--,17.0,--,--,-18.4,--,--,2206,22,17,22.6,--,21,5,43
*,2QZ J222013-2929,22,20,13.7,-,29,29,44,O,--,--,--,--,--,0.0,BL?,*,18.37,--,-0.68,--,--,489,489,22,17,23.7,-,29,44,50
*,RXS J22214-5225,22,21,29.3,-,52,25,27,--,--,--,--,--,--,--,BL,--,16.9,--,--,--,--,--,2017,22,18,18.6,-,52,40,35
*,2QZ J222315-2823,22,23,15.1,-,28,23,16,O,--,--,--,--,--,0.0,BL?,*,19.79,--,-0.82,--,--,489,489,22,20,26.2,-,28,38,28
--,PKS 2221-116,22,24,8.0,-,11,26,22,O,0.43,2157,0.43,2157,--,0.115,BL,--,19.0,--,--,-20.2,1748,--,927,22,21,28.6,-,11,41,35
*,2QZ J222428-2946,22,24,28.6,-,29,46,11,O,--,--,--,--,--,0.0,BL?,*,18.45,--,-1.18,--,--,489,489,22,21,39.1,-,30,1,25
*,RXS J22251+1136,22,25,11.2,--,11,36,1,--,--,--,--,--,--,--,BL,--,19.93,--,--,--,--,--,55,22,22,42.9,--,11,20,46
--,PKS 2223-114,22,25,43.7,-,11,13,41,O,0.396,787,0.26,2157,--,--,HP,--,19.0,--,--,--,424,--,2116,22,23,4.5,-,11,28,57
--,RXS J22260-0145,22,25,58.9,-,1,45,11,R,--,278,--,--,--,--,BL?,--,20.9,--,--,--,--,--,278,22,23,24.2,-,2,0,28
*,2QZ J222704-2916,22,27,4.8,-,29,16,2,O,--,--,--,--,--,0.0,BL?,*,19.68,--,-0.35,--,--,489,489,22,24,16.0,-,29,31,21
--,FIRST J22279+0037,22,27,58.2,--,0,37,5,O,0.087,788,--,--,--,--,BL,--,18.67,--,--,--,--,--,165,22,25,24.6,--,0,21,45
--,S5 2229+69,22,30,35.6,--,69,46,29,O,0.812,1135,0.62,1135,--,--,?,--,19.6,--,--,--,397,--,2339,22,29,10.8,--,69,31,4
*,Q J22325-2728,22,32,33.6,-,27,29,0,O,--,--,--,--,--,--,BL,*,19.33,--,-1.0,--,--,1209,1209,22,29,46.6,-,27,44,28
--,RXS J22330+1335,22,33,0.9,--,13,35,59,--,0.029,778,--,--,--,0.214,BL,--,18.58,--,--,-22.0,157,--,333,22,30,33.1,--,13,20,30
*,2QZ J223429-3022,22,34,29.2,-,30,22,30,O,--,--,--,--,--,0.0,BL?,*,20.5,--,-0.88,--,--,489,489,22,31,40.8,-,30,38,1
*,2QZ J223434-2959,22,34,34.7,-,29,59,13,O,--,--,--,--,--,0.0,BL?,*,20.0,--,-0.39,--,--,489,489,22,31,46.6,-,30,14,44
--,PKS 2233-148,22,36,34.0,-,14,33,22,O,0.601,787,0.5,234,>,0.609,?,--,19.0,--,--,-23.9,234,--,584,22,33,53.9,-,14,48,56
--,RXS J22382-3940,22,38,12.7,-,39,40,18,--,--,157,--,--,--,0.25,BL?,--,18.7,--,--,-22.3,157,--,157,22,35,19.1,-,39,55,55
*,2QZ J223934-3002,22,39,34.6,-,30,2,40,O,--,--,--,--,--,0.0,BL?,*,20.7,--,-0.82,--,--,489,489,22,36,47.2,-,30,18,19
*,2QZ J224002-2944,22,40,2.1,-,29,44,58,O,--,--,--,--,--,0.0,BL?,*,19.57,--,-0.75,--,--,489,489,22,37,15.0,-,30,0,38
*,2QZ J224027-2919,22,40,27.5,-,29,19,58,O,--,--,--,--,--,0.0,BL?,*,20.2,--,-0.54,--,--,489,489,22,37,40.7,-,29,35,38
*,RXS J22436-1231,22,43,41.6,-,12,31,38,O,--,--,--,--,--,0.226,BL,--,20.0,--,--,-20.7,--,--,675,22,41,2.8,-,12,47,23
--,RGB J2243+203,22,43,54.7,--,20,21,4,O,0.116,778,--,--,--,--,BL,--,16.0,--,--,--,--,--,1168,22,41,29.1,--,20,5,18
*,2QZ J224522-2722,22,45,22.6,-,27,22,46,O,--,--,--,--,--,0.0,BL?,*,19.43,--,-0.41,--,--,489,489,22,42,37.5,-,27,38,34
*,Q J22459-3122,22,45,59.1,-,31,22,24,O,--,--,--,--,--,--,BL,*,19.38,--,-0.49,--,--,1209,1209,22,43,12.1,-,31,38,12
--,PKS 2244-002,22,47,30.1,--,0,0,7,O,0.345,788,0.39,2314,--,0.094,BL?,--,19.53,--,--,-19.3,238,--,927,22,44,56.3,-,0,15,44
--,RXS J22491-1300,22,49,10.8,-,12,59,57,--,--,157,--,--,--,--,BL?,--,18.6,--,--,--,157,--,157,22,46,32.2,-,13,15,50
--,B3 2247+381,22,50,5.8,--,38,24,37,O,0.112,778,--,--,--,0.119,BL?,--,16.0,--,--,-23.3,157,--,1168,22,47,48.1,--,38,8,43
--,RXS J22517-3206,22,51,47.6,-,32,6,17,--,--,157,--,--,--,--,BL?,--,20.0,--,--,--,157,--,157,22,49,1.2,-,32,22,13
--,PKS 2251+006,22,54,4.4,--,0,54,20,R,0.45,1833,0.3,2155,--,--,BL,--,21.2,--,--,--,983,--,927,22,51,30.9,--,0,38,21
