S 110  0 55.3 -52 32  F195 -042 -134  IR  III        20   15.7  17.0  17.7             0 57.5 -52 15  D     206   30  300.75 -64.84         0 5 17.2  1O
S 111  0 56.0 -44  1  F243 -002 +055  I   III        45   18.9  19.2  19.7             0 58.3 -43 44        166  219  298.62 -73.32         0 6 17.4  1C
S 112  0 56.5 -67  5  F079 +062 -113  RI: II         16   14.6  15.2  16.1             0 58.4 -66 48  BDQ   102   51  301.86 -50.30 (.0321) 0 4 16.3  3O
S 113  0 58.3 -40 30  F295 +063 -027  RI  I-II       12   12.9  14.6  16.1             1  0.6 -40 13        101  137  295.27 -76.76  .0545  0 4 16.3  1O
S 114  0 59.1 -29 35  F412 -118 +023  I   I          -5   17.1  19.1  19.4             1  1.5 -29 18        282  187  258.14 -86.89         0 6 17.4  1O
S 115  0 59.5 -49 59  F195 -009 +003  R:  I         -24   13.8  15.8  16.7             1  1.7 -49 42        173  167  298.63 -67.33         0 5 16.9  1O
S 116  0 59.5 -52  8  F195 -008 -112  I   II         25   12.6  14.6  15.6             1  1.7 -51 51        172   52  299.17 -65.19         0 4 15.8  1O
S 117  0 59.6 -48  2  F195 -008 +108  IR  III        18   16.6  18.9  19.2             1  1.8 -47 45        172  272  298.00 -69.26         0 6 17.4  1O
S 118  1  0.4 -17 23  F541 -035 +141  RI  II-III    -42   15.1  15.9  16.1             1  2.9 -17  6        199  305  138.31 -79.64         0 4 16.3  1O
S 119  1  0.6 -29 28  F412 -101 +030  RI  I-II       39   19.2  19.3  19.8             1  3.0 -29 11  B     265  194  252.71 -86.72         0 6 17.4  1O
S 120  1  1.5 -43  9  F295 +091 -170  RI  I-II      -17*  14.0  14.6  15.4             1  3.8 -42 52         73   -6  294.69 -74.05         0 3 15.6  1O
S 121  1  1.7 -42 50  F243 +053 +118  I   II:      ( 98)  19.4  20.0  20.6             1  4.0 -42 33        111  282  294.35 -74.35         2 6 17.5  1C
S 122  1  3.3 -41 56  F295 +111 -105  RI  I-II      -35   15.1  15.8  17.3             1  5.6 -41 39         53   59  292.56 -75.18         0 5 17.2  1O
S 123  1  3.4 -38 41  F295 +118 +069  I   III        27   15.4  19.0  19.5             1  5.7 -38 24         46  233  288.99 -78.32         0 6 17.4  1O
S 124  1  3.8 -49 30  F195 +029 +029  I   II-III     -4   15.2  15.4  17.1             1  6.0 -49 13        135  193  296.66 -67.72         0 5 17.2  1O
S 125  1  4.2 -51 10  F195 +031 -061  IR  I-II       13:  15.4: 15.6  16.4             1  6.4 -50 53        133  103  297.13 -66.06         0 5 16.6  1O
S 126  1  4.7 -57 52  F113 -083 +114  I   III         4   18.1  18.9  19.3             1  6.8 -57 35        247  278  298.91 -59.41         0 6 17.4  1O
S 127  1  5.6 -40 18  F295 +137 -019  I   I-II      -13   15.4  15.9  18.0             1  7.9 -40  1         27  145  289.18 -76.65         0 6 17.3  1O
