OC,04 45 27.00,+41 58 33.0,-0.00010,-0.0002,,,,,,17.00,,,Majaess 50,
OC,04 45 55.00,+19 06 54.0,-0.00005,-0.0006,,,5.400E+02,-7.0,,40.00,,,NGC 1647,
OC,04 46 02.00,+55 12 24.0,+0.00003,-0.0011,,,5.010E+02,,,30.00,,,Alessi 2,
OC,04 46 06.00,+42 08 03.0,-0.00028,-0.0015,,,1.700E+03,,,2.00,,,FSR 0717,
OC,04 46 21.00,+41 57 07.0,-0.00009,-0.0002,,,3.662E+03,,,5.00,,,FSR 0721,
OC,04 46 30.00,+44 44 00.0,-0.00018,+0.0006,,,3.028E+03,,,4.00,,,Ruprecht 148,
OC,04 48 27.00,+10 56 12.0,+0.00005,-0.0022,,,4.370E+02,-13.3,,20.00,,,NGC 1662,
OC,04 48 58.00,+13 08 54.0,+0.00015,-0.0029,,,7.000E+02,,,12.00,,,NGC 1663,
OC,04 49 55.00,+41 43 48.0,-0.00016,-0.0021,,,5.000E+02,,,30.00,,,ASCC 12,
OC,04 50 04.00,-25 57 24.0,-0.00026,+0.0032,,,,,,5.00,,,ESO 485 20,
OC,04 51 06.00,+43 40 30.0,+0.00018,-0.0051,,,1.199E+03,+7.5,,9.00,,,NGC 1664,
OC,04 51 40.00,+45 45 53.0,-0.00026,-0.0049,,,2.501E+03,,,0.00,,,FSR 0702,
OC,04 53 53.00,+40 51 42.0,-0.00001,-0.0017,,,2.500E+03,,,6.00,,,FSR 0735,
OC,04 55 43.00,+36 46 55.0,-0.00007,-0.0017,,,2.325E+03,,,3.00,,,Teutsch 5,
OC,04 55 52.00,+52 48 00.0,-0.00061,+0.0032,,,2.470E+03,,,8.00,,,Berkeley 13,
OC,04 56 07.00,+47 23 04.0,-0.00015,+0.0007,,,,,,1.00,,,FSR 0699,
OC,04 57 09.00,+28 46 47.0,+0.00033,-0.0019,,,2.500E+03,,,8.00,,,Czernik 19,
OC,04 58 14.00,+43 00 48.0,-0.00000,-0.0008,,,2.125E+03,,,5.00,,,Skiff J0458+43.0,
OC,04 58 35.00,+47 59 09.0,,,,,,,,1.00,,,FSR 0696,
OC,04 58 35.00,-68 50 40.0,+0.00063,-0.0018,,,3.080E+03,+9.7,,6.00,,,NGC 1785,
OC,04 59 30.00,+38 00 42.0,-0.00026,-0.0081,,,1.250E+03,,,1.00,,,FSR 0744,
OC,05 00 12.00,+43 28 00.0,-0.00007,-0.0004,,,5.500E+03,-4.8,,5.00,,,Berkeley 14,
OC,05 01 10.00,+35 47 41.0,+0.00051,-0.0041,,,3.801E+03,,,0.00,,,FSR 0759,
OC,05 01 49.00,+44 07 42.0,-0.00012,-0.0046,,,2.501E+03,,,0.00,,,FSR 0722,
OC,05 02 05.00,+44 30 00.0,-0.00005,-0.0012,,,1.202E+03,,,8.00,,,Berkeley 15,
OC,05 02 14.00,+36 47 24.0,+0.00026,-0.0039,,,3.001E+03,,,1.00,,,FSR 0753,
OC,05 02 36.00,+42 32 55.0,+0.00003,-0.0010,,,2.800E+03,,,2.00,,,FSR 0732,
OC,05 03 22.00,+42 24 49.0,-0.00019,+0.0019,,,1.193E+03,,,1.00,,,FSR 0734,
OC,05 03 27.00,+52 50 00.0,-0.00035,+0.0002,,,6.300E+02,,,20.00,,,NGC 1708,
OC,05 03 50.00,+23 46 12.0,-0.00012,-0.0032,,,8.000E+02,+2.0,,42.00,,,NGC 1746,
OC,05 03 55.00,+23 39 30.0,-0.00023,-0.0029,,,6.300E+02,,,20.00,,,NGC 1750,
OC,05 04 35.00,+23 47 54.0,-0.00004,-0.0036,,,7.600E+02,,,9.00,,,NGC 1758,
OC,05 06 20.00,+39 09 50.0,-0.00013,+0.0007,,,1.600E+03,+57.1,,7.00,,,Bica 6,
OC,05 06 35.00,+34 51 24.0,+0.00014,-0.0023,,,,,,16.00,,,Dolidze 15,
OC,05 07 05.00,+38 25 05.0,-0.00023,-0.0022,,,5.200E+03,,,2.00,,,SAI 41,
OC,05 07 14.00,+30 50 34.0,-0.00010,-0.0009,,,8.701E+03,,,6.00,,,Skiff J0507+30.8,
OC,05 07 22.00,+22 16 42.0,+0.00012,-0.0065,,,2.760E+02,+16.2,,204.00,,,Platais 4,
OC,05 08 04.00,+37 01 24.0,+0.00028,-0.0032,,,1.469E+03,+4.9,,8.00,,,NGC 1778,
OC,05 08 17.00,+49 52 08.0,+0.00000,-0.0027,,,3.840E+03,,,2.00,,,SAI 43,
OC,05 08 22.00,+39 04 08.0,+0.00014,-0.0011,,,4.710E+03,,,6.00,,,King 17,
OC,05 10 01.00,+38 49 31.0,-0.00016,-0.0022,,,5.370E+03,,,5.00,,,Teutsch 132,
OC,05 10 14.00,+24 06 30.0,+0.00015,-0.0008,,,2.100E+03,,,25.00,,,NGC 1802,
OC,05 11 02.00,+52 07 06.0,+0.00002,+0.0003,,,,,,15.00,,,NGC 1790,
OC,05 11 10.00,+45 42 46.0,+0.00031,-0.0017,,,4.500E+03,,,5.00,,,FSR 0716,
OC,05 11 39.00,+47 41 30.0,+0.00009,-0.0002,,,3.470E+03,-2.0,,5.00,,,NGC 1798,
OC,05 12 15.00,+16 41 24.0,-0.00012,-0.0022,,,1.972E+03,+65.3,,16.00,,,NGC 1817,
OC,05 12 39.00,+73 58 29.0,+0.00044,+0.0006,,,,,,120.00,,,Collinder 464,
OC,05 13 19.00,+44 34 48.0,-0.00013,-0.0040,,,8.000E+02,-8.4,,84.00,,,ASCC 13,
OC,05 14 44.00,+32 41 19.0,+0.00004,-0.0041,,,8.680E+02,-8.4,,19.00,,,Dolidze 16,
OC,05 16 00.01,-45 14 12.0,+0.00012,+0.0086,,,2.180E+03,,,3.00,,,ESO 252 14,
OC,05 18 10.00,+33 22 25.0,+0.00003,-0.0037,,,,-4.7,,135.00,,,Mel 31,
OC,05 18 11.00,-68 27 00.0,-0.00001,+0.0009,,,4.600E+02,+0.5,,10.00,,,NGC 1901,
OC,05 18 36.00,+37 37 30.0,-0.00013,-0.0057,,,3.250E+03,,,4.00,,,Kronberger 18,
OC,05 19 37.00,+36 30 32.0,-0.00011,-0.0090,,,4.290E+03,,,3.00,,,SAI 46,
OC,05 20 06.00,+39 20 36.0,-0.00017,-0.0038,,,2.490E+03,,,8.00,,,NGC 1857,
OC,05 20 11.00,-26 02 54.0,+0.00119,-0.0166,,,2.856E+03,,,5.00,,,ESO 486 54,
OC,05 20 31.00,+35 13 12.0,-0.00010,-0.0048,,,1.100E+03,-16.8,,26.00,,,ASCC 14,
OC,05 20 32.00,+39 32 50.0,-0.00006,-0.0033,,,3.370E+03,-29.9,,36.00,,,Czernik 20,
OC,05 20 36.00,+30 36 00.0,+0.00028,-0.0036,,,2.700E+03,-73.7,,7.00,,,Berkeley 17,
OC,05 22 12.00,+45 24 00.0,+0.00003,-0.0045,,,5.800E+03,-5.5,,12.00,,,Berkeley 18,
OC,05 22 37.00,+36 33 00.0,-0.00019,-0.0055,,,1.400E+03,,,24.00,,,ASCC 15,
OC,05 22 44.00,+33 24 42.0,-0.00003,-0.0040,,,3.500E+03,-4.5,,25.00,,,NGC 1893,
OC,05 22 53.00,+41 04 51.0,+0.00003,-0.0009,,,1.472E+03,,,35.00,,,Collinder 62,
OC,05 23 21.00,+33 30 29.0,-0.00001,-0.0038,,,,-12.0,,14.00,,,Dolidze 18,
OC,05 23 42.00,+08 11 00.0,+0.00003,-0.0042,,,1.710E+03,,,23.00,,,Dolidze 19,
OC,05 23 54.00,+11 28 00.0,+0.00027,-0.0035,,,1.220E+03,,,5.00,,,Dol Dzim 2,
OC,05 23 58.00,+42 18 52.0,-0.00006,+0.0024,,,3.860E+03,,,3.00,,,SAI 47,
OC,05 24 06.00,+29 36 00.0,+0.00026,-0.0046,,,7.870E+03,,,4.00,,,Berkeley 19,
OC,05 24 17.00,+33 30 02.0,+0.00006,-0.0025,,,1.800E+03,,,4.00,,,SAI 48,
OC,05 24 36.00,+01 48 00.0,+0.00005,-0.0002,,,4.600E+02,+0.0,,74.00,,,Briceno 1,
OC,05 24 36.00,+32 39 00.0,+0.00047,-0.0125,,,2.860E+03,+5.2,,3.00,,,Berkeley 69,
OC,05 25 12.00,+30 10 12.0,+0.00020,-0.0037,,,2.000E+03,-16.0,,30.00,,,ASCC 17,
OC,05 25 35.00,+34 57 27.0,+0.00001,-0.0052,,,1.300E+03,,,6.00,,,FSR 0775,
OC,05 25 42.00,+29 19 42.0,+0.00014,-0.0043,,,2.600E+03,,,20.00,,,NGC 1896,
OC,05 25 42.00,+41 54 00.0,+0.00001,+0.0034,,,4.168E+03,-15.0,,6.00,,,Berkeley 70,
OC,05 25 52.00,+34 52 30.0,-0.00013,-0.0045,,,,,,14.00,,,Majaess 58,
OC,05 25 54.00,+46 29 24.0,+0.00010,-0.0031,,,4.800E+03,-30.8,,3.00,,,NGC 1883,
OC,05 26 06.00,+16 42 01.0,+0.00008,-0.0065,,,5.800E+02,+19.4,,220.00,,,Collinder 65,
OC,05 26 10.00,+00 49 12.0,+0.00006,-0.0000,,,5.000E+02,+24.4,,74.00,,,ASCC 18,
OC,05 26 25.00,+50 47 03.0,-0.00008,-0.0018,,,2.720E+03,,,6.00,,,SAI 49,
OC,05 26 41.00,+36 00 49.0,-0.00021,-0.0047,,,2.300E+03,,,6.00,,,Czernik 21,
OC,05 27 11.00,+06 16 00.0,+0.00056,-0.0323,,,9.200E+01,+18.0,,250.00,,,Mamajek 3,
OC,05 27 24.00,+07 04 00.0,+0.00001,+0.0005,,,3.599E+03,,,12.00,,,Dolidze 21,
OC,05 27 31.00,+34 44 01.0,-0.00009,-0.0045,,,1.000E+03,+2.2,,6.00,,,FSR 0777,
OC,05 27 47.00,-01 58 48.0,+0.00010,-0.0010,,,3.500E+02,+24.3,,96.00,,,ASCC 19,
OC,05 27 49.00,+33 47 36.0,+0.00005,-0.0030,,,9.000E+02,,,10.00,,,Dolidze 20,
OC,05 28 01.00,+40 22 18.0,+0.00006,-0.0007,,,5.500E+02,,,4.00,,,Waterloo 2,
OC,05 28 05.00,+35 19 30.0,-0.00015,-0.0016,,,1.800E+03,+0.1,,7.00,,,NGC 1907,
OC,05 28 07.00,+34 25 24.0,-0.00009,-0.0030,,,2.005E+03,-18.0,,12.00,,,Stock 8,
OC,05 28 21.00,+34 46 30.0,-0.00010,-0.0041,,,1.900E+03,+13.0,,1.00,,,Kronberger 1,
OC,05 28 40.00,+35 50 54.0,+0.00005,-0.0056,,,1.400E+03,-44.9,,20.00,,,M 38,NGC 1912,
OC,05 28 44.00,+01 37 48.0,-0.00001,+0.0005,,,4.500E+02,+14.3,,90.00,,,ASCC 20,
OC,05 28 59.00,+03 39 00.0,+0.00003,-0.0006,,,5.000E+02,+18.5,,96.00,,,ASCC 21,
OC,05 30 18.00,+38 13 53.0,-0.00008,-0.0023,,,3.240E+03,,,4.00,,,Teutsch 52,
OC,05 31 25.00,+34 14 42.0,-0.00002,-0.0035,,,2.300E+03,,,17.00,,,NGC 1931,
OC,05 32 37.00,+00 11 18.0,+0.00010,-0.0041,,,8.400E+03,+70.0,,2.00,,,Berkeley 20,
OC,05 33 23.00,+39 50 44.0,-0.00026,-0.0006,,,3.743E+03,,,0.00,,,FSR 0761,
OC,05 33 42.00,+26 29 00.0,-0.00011,+0.0032,,,2.530E+03,,,4.00,,,Dol Dzim 3,
OC,05 34 22.00,+25 35 44.0,-0.00014,+0.0021,,,3.816E+03,,,1.00,,,FSR 0842,
OC,05 34 39.00,+39 08 12.0,,,,,,,,2.00,,,FSR 0763,
OC,05 35 06.00,+09 56 00.0,+0.00003,-0.0024,,,4.000E+02,+31.3,,70.00,,,Collinder 69,
OC,05 35 08.00,-04 20 35.0,+0.00022,+0.0014,,,3.800E+02,+20.0,,22.00,,,NGC 1981,
OC,05 35 16.00,-04 49 12.0,+0.00022,+0.0013,,,5.000E+02,+8.9,,20.00,,,NGC 1977,
OC,05 35 16.00,-05 23 24.0,+0.00014,+0.0016,,,4.140E+02,+31.9,,47.00,,,Trapezium,
OC,05 35 24.00,-05 54 54.0,+0.00005,-0.0005,,,5.500E+02,+28.5,,20.00,,,NGC 1980,
OC,05 35 30.00,-01 06 00.0,+0.00001,-0.0007,,,3.870E+02,+27.3,,140.00,,,Collinder 70,
OC,05 35 54.00,+25 57 00.0,-0.00008,+0.0014,,,1.220E+03,,,12.00,,,Dol Dzim 4,
OC,05 36 18.00,+34 08 24.0,-0.00002,-0.0057,,,1.330E+03,-17.8,,10.00,,,M 36,NGC 1960,
OC,05 36 34.00,+31 51 20.0,-0.00010,-0.0050,,,1.300E+03,,,8.00,,,FSR 0807,
OC,05 36 49.00,+31 12 42.0,,,,,,,,2.00,,,FSR 0814,
OC,05 36 51.00,+31 12 39.0,+0.00001,-0.0040,,,1.700E+03,,,9.00,,,Koposov 36,
OC,05 37 42.00,+31 19 27.0,+0.00011,-0.0067,,,2.153E+03,,,2.00,,,FSR 0815,
OC,05 38 10.00,+25 49 00.1,-0.00012,+0.0019,,,1.400E+03,,,22.00,,,NGC 1996,
OC,05 38 13.00,+31 44 00.0,+0.00002,-0.0060,,,3.300E+03,,,10.00,,,FSR 0812,
OC,05 38 23.00,+27 26 59.0,+0.00016,+0.0063,,,,,,4.00,,,Majaess 61,
OC,05 38 42.00,-02 36 00.0,+0.00012,+0.0005,,,3.990E+02,+29.8,,10.00,,,Sigma Orionis,
OC,05 39 00.00,+37 56 00.0,-0.00013,-0.0044,,,3.800E+02,-8.1,,25.00,,,Stock 10,
OC,05 39 17.00,-17 50 48.0,+0.00007,-0.0006,,,1.120E+03,+22.0,,12.00,,,NGC 2017,
OC,05 39 17.00,+31 30 05.0,+0.00010,-0.0083,,,2.100E+03,,,0.00,,,FSR 0816,
OC,05 39 27.00,+30 53 36.0,-0.00006,-0.0059,,,1.359E+03,+25.0,,1.00,,,FSR 0817,
OC,05 39 29.00,+33 20 46.0,,,,,4.300E+03,,,2.00,,,Teutsch 1,
OC,05 39 30.00,+33 21 00.0,-0.00005,-0.0064,,,3.700E+03,,,3.00,,,Koposov 27,
OC,05 40 55.00,+32 16 40.0,-0.00002,-0.0035,,,3.260E+03,,,6.00,,,Berkeley 71,
OC,05 41 22.00,+39 14 11.0,-0.00006,-0.0004,,,3.610E+03,,,5.00,,,Teutsch 2,
OC,05 41 53.00,+29 54 17.0,-0.00001,-0.0024,,,1.213E+03,,,9.00,,,FSR 0821,
OC,05 42 22.00,+22 49 34.0,,,,,,,,1.00,,,FSR 0855,
OC,05 42 38.00,+29 33 56.0,+0.00011,-0.0047,,,1.100E+03,,,8.00,,,FSR 0823,
OC,05 42 44.00,+30 58 17.0,-0.00006,-0.0025,,,6.770E+03,,,4.00,,,Teutsch 45,
OC,05 42 52.00,+28 56 29.0,-0.00004,-0.0027,,,2.100E+03,,,10.00,,,FSR 0826,
OC,05 43 12.00,+20 08 00.0,+0.00002,-0.0045,,,1.418E+03,,,16.00,,,NGC 2026,
OC,05 43 52.00,+21 42 37.0,+0.00011,-0.0049,,,5.400E+03,,,4.00,,,Koposov 77,
OC,05 44 01.00,+55 47 36.0,+0.00006,-0.0028,,,1.100E+03,,,6.00,,,NGC 2013,
OC,05 44 06.00,-33 56 06.0,+0.00006,+0.0037,,,5.420E+02,,,18.00,,,NGC 2061,
OC,05 44 22.00,+28 49 13.0,-0.00019,-0.0014,,,2.600E+03,,,6.00,,,Teutsch 10,
OC,05 45 15.00,+24 45 13.0,+0.00001,-0.0039,,,1.836E+03,,,0.00,,,FSR 0850,
OC,05 47 29.00,+35 25 56.0,+0.00002,-0.0030,,,2.000E+03,,,4.00,,,Koposov 10,
OC,05 48 30.00,+30 13 00.0,-0.00005,-0.0027,,,3.000E+03,,,3.00,,,Basel 4,
OC,05 48 40.00,+07 21 30.0,+0.00013,-0.0030,,,2.510E+03,,,6.00,,,Collinder 74,
OC,05 48 44.00,+26 22 05.0,+0.00015,-0.0002,,,1.881E+03,,,1.00,,,FSR 0846,
OC,05 49 24.00,+33 38 00.0,+0.00021,-0.0040,,,6.403E+03,-1.0,,4.00,,,King 8,
OC,05 49 44.00,+27 06 30.0,-0.00022,+0.0035,,,,,,14.00,,,Majaess 65,
OC,05 50 04.00,+28 53 41.0,-0.00000,-0.0003,,,2.500E+03,,,5.00,,,Czernik 23,
OC,05 50 18.00,+22 14 59.0,-0.00002,-0.0028,,,3.500E+03,,,8.00,,,Berkeley 72,
OC,05 51 13.00,+25 46 18.0,+0.00010,-0.0033,,,1.063E+03,,,0.00,,,FSR 0849,
OC,05 51 42.00,+21 47 00.0,+0.00011,-0.0058,,,5.000E+03,-0.6,,5.00,,,Berkeley 21,
OC,05 52 05.00,+27 23 30.0,+0.00021,+0.0038,,,1.586E+03,,,3.00,,,Dutra Bica 83,
OC,05 52 13.00,+26 59 33.0,-0.00002,+0.0023,,,,+8.9,,22.00,,,Majaess 68,
OC,05 52 15.00,+29 55 09.0,+0.00008,-0.0033,,,2.800E+03,,,8.00,,,Koposov 43,
OC,05 52 18.00,+32 33 12.0,+0.00016,-0.0064,,,1.383E+03,+8.3,,14.00,,,M 37,NGC 2099,
OC,05 52 18.00,+29 54 16.0,,,,,,,,2.00,,,FSR 0828,
OC,05 53 35.00,+25 10 52.0,+0.00015,-0.0021,,,2.200E+03,,,8.00,,,FSR 0852,
OC,05 53 45.00,+00 24 36.0,-0.00010,+0.0015,,,9.400E+02,+30.9,,18.00,,,NGC 2112,
OC,05 53 52.00,+26 49 47.0,+0.00010,-0.0011,,,3.300E+03,,,3.00,,,Teutsch 51,
OC,05 55 09.00,-59 54 37.0,+0.00015,+0.0055,,,9.740E+02,,,24.00,,,NGC 2132,
OC,05 55 25.00,+20 53 11.0,+0.00013,-0.0043,,,4.600E+03,,,6.00,,,Czernik 24,
OC,05 58 12.00,+21 58 00.0,+0.00004,-0.0014,,,1.800E+03,,,7.00,,,Basel 11b,
OC,05 58 14.00,+16 33 34.0,-0.00001,-0.0033,,,,,,15.00,,,Majaess 69,
OC,05 58 27.00,+07 45 24.0,+0.00012,-0.0039,,,6.000E+03,+95.3,,1.00,,,Berkeley 22,
OC,06 00 56.00,+35 16 36.0,+0.00004,-0.0018,,,2.000E+03,,,9.00,,,Koposov 12,
OC,06 00 58.00,-09 54 12.0,-0.00010,-0.0026,,,,-31.0,,40.00,,,Majaess 70,
OC,06 01 07.00,+23 19 20.0,+0.00007,-0.0033,,,2.200E+03,+12.6,,5.00,,,NGC 2129,
OC,06 02 29.00,+49 55 04.0,-0.00007,-0.0016,,,1.090E+03,,,6.00,,,NGC 2126,
OC,06 02 55.00,+10 26 48.0,+0.00000,-0.0048,,,4.033E+03,+24.1,,10.00,,,NGC 2141,
OC,06 03 07.00,+05 43 42.0,+0.00008,-0.0034,,,8.000E+02,,,11.00,,,NGC 2143,
OC,06 04 05.00,+20 16 51.0,+0.00007,-0.0074,,,2.886E+03,,,1.00,,,FSR 0894,
OC,06 04 10.00,+31 29 44.0,-0.00015,+0.0024,,,1.960E+03,,,1.00,,,Kronberger 60,
OC,06 04 20.00,+22 00 52.0,+0.00009,-0.0041,,,2.977E+03,-5.0,,3.00,,,FSR 0883,
OC,06 04 22.00,+14 34 22.0,-0.00026,-0.0030,,,1.090E+03,,,5.00,,,FSR 0932,
OC,06 04 50.00,-29 10 59.0,-0.00012,-0.0003,,,1.100E+03,,,5.00,,,ESO 425 06,
OC,06 04 50.00,+24 03 21.0,-0.00008,-0.0034,,,2.040E+03,,,5.00,,,IC 2157,
OC,06 04 51.00,+24 09 30.0,-0.00014,-0.0025,,,2.100E+03,,,4.00,,,IC 2156,
OC,06 05 59.00,+13 39 52.0,-0.00027,-0.0023,,,2.000E+03,,,8.00,,,FSR 0942,
OC,06 06 30.00,+19 13 59.0,+0.00011,-0.0079,,,3.465E+03,,,0.00,,,FSR 0900,
OC,06 07 25.00,+24 05 48.0,-0.00009,-0.0033,,,5.071E+03,+26.9,,5.00,,,NGC 2158,
OC,06 07 34.00,+19 06 46.0,-0.00009,-0.0042,,,1.633E+03,,,1.00,,,FSR 0903,
OC,06 08 24.00,+13 57 54.0,-0.00029,-0.0025,,,1.052E+03,+22.5,,5.00,,,NGC 2169,
OC,06 08 48.00,+24 19 54.0,+0.00004,-0.0040,,,2.520E+03,+12.7,,7.00,,,Kharchenko 1,
OC,06 08 54.00,+24 20 00.0,+0.00005,-0.0031,,,9.120E+02,-8.1,,40.00,,,M 35,NGC 2168,
OC,06 08 55.00,+26 15 59.0,-0.00009,+0.0011,,,,,,1.00,,,FSR 0856,
OC,06 08 56.00,+26 15 49.0,-0.00002,-0.0014,,,5.300E+03,,,8.00,,,Koposov 53,
OC,06 09 09.00,+25 40 38.0,+0.00055,-0.0051,,,2.127E+03,,,1.00,,,FSR 0858,
OC,06 09 11.00,+04 35 35.0,-0.00005,-0.0043,,,2.835E+03,,,11.00,,,Dias 2,
OC,06 09 21.00,+31 13 54.0,+0.00001,-0.0044,,,2.100E+03,,,2.00,,,DC 8,
OC,06 09 28.00,+24 55 42.0,+0.00010,-0.0017,,,6.309E+03,,,4.00,,,Dutra Bica 84,
OC,06 09 36.00,-22 09 06.0,-0.00045,+0.0073,,,2.720E+02,+13.2,,300.00,,,Platais 5,
OC,06 09 39.00,+20 29 12.0,+0.00013,-0.0023,,,1.627E+03,+23.2,,22.00,,,NGC 2175,
OC,06 09 48.00,+04 48 26.0,-0.00010,-0.0035,,,9.100E+02,,,10.00,,,NGC 2180,
OC,06 10 02.00,+24 33 38.0,+0.00002,-0.0014,,,3.000E+03,,,5.00,,,Koposov 63,
OC,06 10 05.00,+24 33 31.0,-0.00025,-0.0014,,,,,,1.00,,,FSR 0869,
OC,06 10 15.00,+13 00 47.0,-0.00019,-0.0012,,,1.994E+03,,,1.00,,,FSR 0952,
OC,06 10 26.00,+16 50 13.0,-0.00004,-0.0070,,,1.721E+03,,,2.00,,,FSR 0924,
OC,06 10 36.00,+16 58 16.0,-0.00004,+0.0014,,,1.500E+03,,,8.00,,,FSR 0923,
OC,06 10 54.00,+20 36 26.0,-0.00041,+0.0248,,,1.000E+03,,,4.00,,,Pismis 27,
OC,06 10 57.00,+14 22 57.0,-0.00004,+0.0003,,,2.397E+03,,,1.00,,,FSR 0939,
OC,06 11 00.00,-03 29 00.0,-0.00020,+0.0004,,,6.400E+02,,,35.00,,,NGC 2184,
OC,06 11 04.00,+51 40 36.0,-0.00001,-0.0040,,,1.445E+03,,,10.00,,,NGC 2165,
OC,06 12 08.00,+05 27 13.0,-0.00002,-0.0028,,,2.700E+03,+20.1,,8.00,,,NGC 2186,
OC,06 12 25.00,+13 00 26.0,-0.00014,-0.0042,,,2.180E+03,,,1.00,,,FSR 0956,
OC,06 13 06.00,+06 59 00.0,-0.00002,-0.0009,,,1.980E+03,,,5.00,,,Czernik 25,
OC,06 13 41.00,+14 59 47.0,-0.00001,-0.0018,,,4.597E+03,,,0.00,,,FSR 0937,
OC,06 13 45.00,+12 48 24.0,+0.00014,-0.0019,,,3.781E+03,+7.5,,9.00,,,NGC 2194,
OC,06 14 15.00,+22 29 52.0,+0.00096,-0.0007,,,1.775E+03,,,1.00,,,Kronberger 12,
OC,06 14 16.00,+14 48 18.0,+0.00005,-0.0004,,,2.421E+03,,,1.00,,,FSR 0940,
OC,06 14 33.00,+00 38 30.0,-0.00008,-0.0033,,,1.500E+03,,,21.00,,,Ferrero 11,
OC,06 14 35.00,-29 22 30.0,-0.00012,+0.0012,,,9.900E+02,,,6.00,,,ESO 425 15,
OC,06 14 47.00,+12 52 15.0,-0.00002,-0.0026,,,3.150E+03,,,3.00,,,Skiff J0614+12.9,
OC,06 15 17.00,+39 51 18.0,+0.00002,-0.0053,,,3.467E+03,,,5.00,,,NGC 2192,
OC,06 15 26.00,+03 50 42.0,-0.00033,-0.0043,,,3.480E+02,+22.3,,252.00,,,Platais 6,
OC,06 15 33.00,-18 39 54.0,+0.00009,+0.0004,,,2.629E+03,+92.3,,10.00,,,NGC 2204,
OC,06 15 53.00,+14 16 00.0,-inf,,,,2.084E+03,,,2.00,,,Ivanov 2,
OC,06 16 50.00,+05 59 48.0,+0.00002,-0.0001,,,9.000E+02,,,7.00,,,NGC 2202,
OC,06 17 29.00,+22 25 38.0,+0.00014,-0.0090,,,2.075E+03,,,1.00,,,FSR 0891,
OC,06 18 00.00,+23 38 00.1,+0.00007,-0.0020,,,8.000E+02,+24.4,,60.00,,,Collinder 89,
OC,06 18 02.00,+24 42 38.0,+0.00014,-0.0004,,,2.800E+03,,,6.00,,,Koposov 62,
OC,06 18 19.00,+20 31 42.0,+0.00016,-0.0052,,,1.243E+03,,,1.00,,,FSR 0902,
OC,06 19 02.00,+14 08 53.0,+0.00004,-0.0006,,,1.734E+03,,,10.00,,,FSR 0953,
OC,06 19 22.00,+18 32 30.0,+0.00000,-0.0011,,,1.380E+03,,,20.00,,,Skiff J0619+18.5,
OC,06 20 20.00,+46 40 12.0,+0.00001,-0.0060,,,6.000E+02,,,43.00,,,ASCC 23,
OC,06 20 35.00,-44 40 42.0,+0.00010,+0.0061,,,1.170E+03,+5.2,,13.00,,,NGC 2220,
OC,06 20 49.00,-07 17 00.0,+0.00009,-0.0062,,,7.900E+02,-10.7,,8.00,,,NGC 2215,
OC,06 21 42.00,+02 22 00.0,-0.00013,-0.0034,,,1.467E+03,-11.8,,13.00,,,Collinder 91,
OC,06 21 47.00,+15 44 23.0,+0.00006,-0.0006,,,5.800E+03,,,12.00,,,FSR 0941,
OC,06 22 00.00,-06 21 00.0,+0.00023,-0.0017,,,9.800E+03,+95.7,,2.00,,,Berkeley 73,
OC,06 22 54.00,+05 07 00.0,-0.00004,-0.0021,,,2.670E+03,,,11.00,,,Collinder 92,
OC,06 23 21.00,+04 35 57.0,-0.00002,-0.0007,,,2.152E+03,,,19.00,,,Dolidze 22,
OC,06 23 44.00,-04 40 36.0,-0.00020,-0.0029,,,2.023E+03,,,7.00,,,NGC 2219,
OC,06 24 10.00,+18 01 30.0,-0.00003,-0.0017,,,2.981E+03,,,2.00,,,FSR 0927,
OC,06 25 22.00,+14 34 59.0,+0.00004,-0.0011,,,1.786E+03,,,0.00,,,FSR 0957,
OC,06 25 23.00,+13 52 13.0,+0.00007,+0.0029,,,3.443E+03,,,4.00,,,Teutsch 11,
OC,06 25 25.00,+19 46 00.0,+0.00004,-0.0016,,,2.803E+03,+11.3,,26.00,,,Bochum 1,
OC,06 25 32.00,+17 43 12.0,-0.00004,-0.0032,,,1.296E+03,,,0.00,,,FSR 0929,
OC,06 25 40.00,+13 35 54.0,+0.00006,+0.0029,,,8.900E+03,,,6.00,,,Teutsch 12,
OC,06 25 53.00,+15 51 39.0,+0.00003,-0.0009,,,2.330E+03,,,4.00,,,FSR 0948,
OC,06 26 36.00,-09 38 18.0,+0.00009,-0.0020,,,3.200E+03,,,2.00,,,NGC 2225,
OC,06 27 15.00,-04 45 30.0,-0.00023,-0.0031,,,3.590E+02,+26.6,,53.00,,,NGC 2232,
OC,06 27 32.00,+12 39 20.0,-0.00002,-0.0003,,,2.415E+03,,,14.00,,,NGC 2224,
OC,06 27 52.00,+05 31 40.0,-0.00025,-0.0001,,,,,,8.00,,,Majaess 79,
OC,06 28 44.00,-07 01 12.0,-0.00037,-0.0041,,,4.000E+02,+15.6,,42.00,,,ASCC 24,
OC,06 29 20.00,+16 45 27.0,-0.00005,-0.0024,,,4.800E+03,,,8.00,,,NGC 2234,
OC,06 29 24.00,+09 10 49.0,+0.00004,-0.0020,,,4.570E+03,,,3.00,,,Alessi 53,
OC,06 29 34.00,-31 17 00.0,-0.00004,+0.0040,,,4.458E+03,+59.8,,5.00,,,NGC 2243,
OC,06 29 39.00,+06 49 48.0,-0.00016,-0.0003,,,2.930E+03,,,7.00,,,NGC 2236,
