---,UGC,A,RAh,RAm,DE-,DEd,DEm,MCG,POSS,MajAxis,MinAxis,PA,Hubble,Pmag,RadVel,aR,bR,i
UGC,1250,--,1,44.6,+,27,38,MCG+05-05-012,413,2.2,0.8,172,S0,13.1,--,2.2,0.8,6
UGC,1251,--,1,44.6,+,35,47,MCG+06-05-000,1225,1.0,0.5,44,PECULR,15.0,--,0.9,0.5,--
UGC,1252,--,1,44.7,+,16,3,MCG+03-05-016,1275,1.2,0.9,5,S(B),16.5,--,1.1,0.9,2
UGC,1253,--,1,44.8,+,11,52,MCG+02-05-031,15,1.6,0.7,18,S,15.5,--,1.3,0.5,6
UGC,1254,--,1,44.9,+,48,23,MCG+08-04-006,861,1.0,0.8,5,Sc,16.5,--,1.0,0.8,2
UGC,1255,--,1,45.0,+,11,6,MCG+02-05-032,15,1.2,0.7,85,--,15.7,--,1.3,0.8,4
UGC,1256,--,1,45.0,+,27,11,MCG+04-05-011,896,7.2,2.8,65,SBc,11.4,340,7.3,2.8,6
UGC,1257,--,1,45.2,+,36,12,MCG+06-05-006,1225,1.1,0.55,107,Sa-b,15.0,--,1.2,0.6,5
UGC,1258,--,1,45.3,+,35,10,MCG+06-05-000,1225,1.2,0.2,2,DBL SYS,16.0,--,--,--,--
UGC,1259,--,1,45.7,+,11,17,MCG+02-05-033,15,2.3,1.7,0,Sc,13.3,--,2.3,1.7,2
UGC,1260,--,1,45.8,+,12,21,MCG+02-05-000,15,0.9,0.7,--,SBa,14.0,--,1.0,1.0,1
UGC,1261,--,1,45.8,+,13,10,MCG+02-05-034,15,1.4,0.3,92,Sc,15.5,--,1.4,0.3,6
UGC,1262,--,1,45.8,+,13,27,MCG+02-05-000,15,1.4,0.8,--,IRR,16.0,--,1.2,0.7,--
UGC,1263,--,1,45.9,+,10,19,MCG+02-05-035,15,1.1,0.9,140,S,16.0,--,1.2,0.9,2
UGC,1264,--,1,45.9,+,13,31,MCG+02-05-000,15,1.2,0.3,77,Sc,16.0,--,1.0,0.3,6
UGC,1265,--,1,46.0,+,20,0,MCG+03-05-017,1275,1.1,0.6,170,SB,14.5,--,--,--,--
UGC,1266,--,1,46.1,+,10,15,MCG+02-05-036,15,1.0,0.7,65,--,14.2,--,1.1,0.7,--
UGC,1267,--,1,46.2,+,10,16,MCG+02-05-038,15,1.7,1.7,--,S0,14.8,--,1.9,1.9,1
UGC,1268,--,1,46.2,+,10,20,MCG+02-05-037,15,1.0,0.25,46,S,15.3,--,1.2,0.3,6
UGC,1269,--,1,46.2,+,34,44,MCG+06-05-007,1225,1.1,0.7,105,E-S0,15.4,--,1.2,0.7,--
UGC,1270,--,1,46.3,+,5,40,MCG+01-05-034,21,5.0,1.8,172,S0-a,10.5,--,4.8,1.8,6
UGC,1271,--,1,46.3,+,12,57,MCG+02-05-040,15,1.7,1.1,95,SB0,14.6,--,1.8,1.2,3
UGC,1272,--,1,46.3,+,34,50,MCG+06-05-009,1225,1.5,0.9,23,S0,14.3,--,1.1,0.8,4
UGC,1273,--,1,46.4,+,12,48,MCG+02-05-041,15,1.2,0.5,99,S,15.5,--,1.1,0.5,6
UGC,1274,--,1,46.5,+,12,36,MCG+02-05-043,15,1.7,0.7,108,Sa,15.2,--,1.6,0.6,6
UGC,1275,--,1,46.5,+,12,48,MCG+02-05-042,15,2.0,2.0,--,E,14.3,--,2.1,2.1,--
UGC,1276,--,1,46.5,+,20,27,MCG+03-05-018,1275,2.0,0.9,95,--,13.8,--,1.9,0.9,5
UGC,1277,--,1,46.5,+,35,12,MCG+06-05-011,1225,2.0,1.2,75,S0-a,14.5,--,1.7,1.0,4
UGC,1278,--,1,46.6,+,12,28,MCG+02-05-044,15,1.0,0.5,105,Sc,15.7,--,1.1,0.5,5
UGC,1279,--,1,46.7,+,13,7,MCG+02-05-045,15,1.0,0.25,148,S,15.3,--,1.0,0.25,6
UGC,1280,--,1,46.7,+,21,45,MCG+04-05-014,896,5.0,1.1,78,Sb,13.3,--,4.9,1.3,7
UGC,1281,--,1,46.7,+,32,20,MCG+05-05-014,413,4.7,1.0,38,S IV,13.0,--,4.7,1.0,7
UGC,1282,--,1,46.8,+,12,15,MCG+02-05-046,15,1.6,0.7,55,S0-a,14.2,--,1.6,0.7,6
UGC,1283,--,1,46.8,+,35,32,MCG+06-05-012,1225,1.8,1.8,--,E-S0,13.1,--,2.1,2.1,--
UGC,1284,--,1,46.9,+,28,14,MCG+05-05-000,413,1.0,0.1,42,Sc,17.0,--,0.6,0.1,7
UGC,1285,--,1,47.0,+,86,27,MCG+14-02-007,1277,1.5,1.2,170,Sb,14.5,--,1.5,1.2,2
UGC,1286,--,1,47.0,+,21,43,MCG+04-05-015,896,2.7,2.4,--,E,13.0,--,2.4,2.4,--
UGC,1287,--,1,47.0,+,22,8,MCG+04-05-000,896,1.2,1.2,--,DWARF,18.0,--,1.0,1.0,--
UGC,1288,--,1,47.1,+,11,27,MCG+02-05-047,15,1.0,1.0,--,S,14.8,--,1.0,1.0,1
UGC,1289,--,1,47.2,+,16,10,MCG+03-05-019,1275,1.4,0.9,120,Sc,16.0,--,1.3,0.9,3
UGC,1290,--,1,47.3,+,11,34,MCG+02-05-049,15,1.0,0.7,140,Sb-c,15.1,--,1.0,0.7,3
UGC,1291,--,1,47.3,+,26,57,MCG+04-05-018,896,1.7,1.1,140,Sc,14.2,--,1.7,1.1,3
UGC,1292,--,1,47.3,+,27,24,MCG+04-05-017,896,3.4,0.9,90,Sb,13.2,--,3.5,0.9,6
UGC,1293,--,1,47.4,+,1,50,MCG+00-05-036,362,1.1,0.7,143,Sa-b,15.0,--,1.2,0.7,4
UGC,1294,--,1,47.4,+,22,54,MCG+04-05-000,896,1.2,1.2,--,DWARF,18.0,--,1.0,1.0,--
UGC,1295,--,1,47.4,+,33,15,MCG+05-05-015,413,1.0,1.0,--,S0,15.6,--,1.4,1.3,1
UGC,1296,--,1,47.5,-,0,59,MCG+00-05-037,362,1.0,0.22,105,S,15.5,--,1.0,0.3,7
UGC,1297,--,1,47.6,+,2,3,MCG+00-05-038,362,1.2,0.9,--,IRR,15.2,--,1.3,1.1,--
UGC,1298,--,1,47.6,+,36,7,MCG+06-05-014,1225,1.4,1.4,--,S0,13.3,--,1.6,1.6,1
UGC,1299,--,1,47.7,+,35,7,MCG+06-05-013,1225,1.0,0.6,85,DWARF,15.7,--,1.0,0.6,--
UGC,1300,--,1,47.8,+,8,9,MCG+01-05-000,21,1.5,0.7,--,DBL SYS,16.5,--,--,--,--
UGC,1301,--,1,47.8,+,32,50,MCG+05-05-016,413,1.5,1.4,--,(E),14.7,--,1.7,1.6,--
UGC,1302,--,1,47.8,+,35,2,MCG+06-05-015,1225,2.6,1.7,145,SBb,13.3,--,2.4,1.3,3
UGC,1303,--,1,47.8,+,48,6,MCG+08-04-007,861,1.5,1.3,--,SBa,15.6,--,1.6,1.3,1
UGC,1304,--,1,47.9,+,5,54,MCG+01-05-035,21,3.2,1.6,106,S,13.5,--,3.2,1.7,5
UGC,1305,--,1,47.9,+,21,30,MCG+04-05-019,896,3.8,2.7,95,Sb/Sc,13.5,--,3.7,2.6,3
UGC,1306,--,1,47.9,+,32,18,MCG+05-05-017,413,1.3,1.1,70,S0,15.0,--,1.2,1.0,2
UGC,1307,--,1,47.9,+,35,40,MCG+06-05-016,1225,1.7,0.5,62,S,15.1,--,1.6,0.4,6
UGC,1308,--,1,47.9,+,36,1,MCG+06-05-017,1225,2.3,2.3,--,E,14.5,--,2.3,2.3,--
UGC,1309,--,1,48.2,+,18,3,MCG+03-05-020,1275,1.4,0.35,33,Sb-c,15.0,--,1.2,0.3,6
UGC,1310,--,1,48.2,+,21,45,MCG+04-04-020,896,0.5,0.35,160,PECULR,13.9,3000,0.55,0.35,--
UGC,1311,--,1,48.2,+,29,34,MCG+05-05-019,413,1.7,1.0,20,DWARF,17.0,--,1.4,0.9,--
UGC,1312,--,1,48.3,+,13,3,MCG+02-05-051,15,1.5,0.4,96,S,15.1,--,1.5,0.4,6
UGC,1313,--,1,48.3,+,21,40,MCG+04-05-021,896,3.0,1.7,95,SB(c),14.0,--,3.0,1.6,--
UGC,1314,--,1,48.4,+,12,21,MCG+02-05-052,15,1.5,1.0,160,SB IV,16.0,--,1.6,0.9,3
UGC,1315,--,1,48.4,+,22,20,MCG+04-05-000,896,0.5,0.45,40,PECULR,13.7,--,0.5,0.45,--
UGC,1316,--,1,48.4,+,34,36,MCG+06-05-019,1225,1.4,0.8,178,S,16.5,--,0.9,0.4,4
UGC,1317,--,1,48.5,+,22,6,MCG+04-05-022,896,5.1,1.7,105,Sc,12.7,--,5.1,1.7,6
UGC,1318,--,1,48.5,+,32,47,MCG+05-05-020,413,1.2,0.9,135,(E),15.4,--,1.5,1.2,--
UGC,1319,--,1,48.5,+,35,49,MCG+06-05-020,1225,0.9,0.6,155,S?,14.5,--,0.9,0.6,--
UGC,1320,--,1,48.5,+,41,35,MCG+07-04-000,824,1.2,0.12,153,Sc,16.5,--,1.4,0.1,7
UGC,1321,--,1,48.6,-,1,17,MCG+00-05-000,362,1.1,1.1,--,S0,16.0,--,1.1,1.1,1
UGC,1322,--,1,48.7,+,12,53,MCG+02-05-053,15,1.5,1.3,--,Sc,15.5,--,1.7,1.7,1
UGC,1323,--,1,48.8,+,11,38,MCG+02-05-000,15,1.6,0.5,147,DWARF,17.0,--,1.4,0.5,--
UGC,1324,--,1,48.8,+,18,51,MCG+03-05-021,1275,1.6,1.1,90,SBb,14.6,--,1.5,1.0,3
UGC,1325,--,1,48.9,+,8,0,MCG+01-05-038,21,1.8,1.8,--,E,14.2,--,2.0,2.0,--
UGC,1326,--,1,49.0,+,8,3,MCG+01-05-037,21,1.1,1.1,--,E,15.0,--,1.2,1.2,--
UGC,1327,--,1,49.0,+,30,18,MCG+05-05-023,413,1.4,0.7,100,E-S0,14.9,--,1.4,0.7,--
UGC,1328,--,1,49.1,+,16,48,MCG+03-05-023,1275,1.6,1.1,125,Sc,14.7,--,1.6,1.1,3
UGC,1329,--,1,49.1,+,17,55,MCG+03-05-022,1275,2.4,0.8,128,SB:c,15.7,--,2.1,0.9,--
UGC,1330,--,1,49.1,+,34,48,MCG+06-05-000,1225,1.3,1.3,--,--,16.0,--,1.3,1.3,1
UGC,1331,--,1,49.1,+,42,40,MCG+07-04-011,824,1.0,0.6,20,Sc,14.7,--,1.0,0.6,4
UGC,1332,--,1,49.1,+,47,50,MCG+08-04-008,861,1.8,1.6,95,E,15.7,--,2.5,2.3,--
UGC,1333,--,1,49.2,+,0,1,MCG+00-05-041,362,1.5,1.0,105,S,15.7,--,1.3,0.9,3
UGC,1334,--,1,49.2,+,6,3,MCG+01-05-040,21,2.1,1.7,--,Sc,13.2,--,2.2,1.8,2
UGC,1335,--,1,49.2,+,17,18,MCG+03-05-000,1275,1.1,0.8,--,--,17.0,--,1.1,0.8,2
UGC,1336,--,1,49.2,+,35,50,MCG+06-05-000,1225,1.2,0.3,10,S0,15.6,--,1.2,0.3,7
UGC,1337,--,1,49.3,+,8,35,MCG+01-05-039,21,1.1,0.3,32,Sc,16.5,--,1.1,0.3,6
UGC,1338,--,1,49.4,+,35,33,MCG+06-05-025,1225,1.0,0.8,75,Sb,15.2,--,0.9,0.7,2
UGC,1339,--,1,49.5,+,35,36,MCG+06-05-026,1225,1.2,1.1,--,SB0,15.0,--,1.3,1.1,1
UGC,1340,--,1,49.5,+,47,51,MCG+08-04-009,861,1.0,0.9,--,E,16.5,--,1.0,0.9,--
UGC,1341,--,1,49.6,+,31,45,MCG+05-05-025,413,1.3,1.2,--,Sc/SBc,15.6,--,1.3,1.2,1
UGC,1342,--,1,49.7,+,17,16,MCG+03-05-024,1275,1.7,0.8,15,S0,14.5,--,1.7,0.8,5
UGC,1343,--,1,49.7,+,35,52,MCG+06-05-028,1225,0.6,0.5,--,DBL SYS,14.1,--,--,--,--
UGC,1344,--,1,49.7,+,36,15,MCG+06-05-027,1225,1.7,0.8,22,SBa,14.0,--,1.9,0.9,5
UGC,1345,--,1,49.8,+,35,55,MCG+06-05-030,1225,1.2,0.25,117,S0-a,14.5,--,1.2,0.25,7
UGC,1346,--,1,49.8,+,35,56,MCG+06-05-029,1225,1.2,0.9,50,E-S0,14.5,--,1.2,0.9,--
UGC,1347,--,1,49.8,+,36,22,MCG+06-05-032,1225,1.4,1.2,--,Sc/SBc,13.9,--,1.3,1.2,1
UGC,1348,--,1,49.9,+,35,55,MCG+06-05-031,1225,3.0,2.5,35,E,14.8,--,3.5,3.0,--
UGC,1349,--,1,50.0,+,35,48,MCG+06-05-033,1225,1.7,1.7,--,Sc,14.3,--,1.4,1.3,1
UGC,1350,--,1,50.0,+,36,15,MCG+06-05-034,1225,2.1,1.5,55,SBb,14.5,--,1.9,1.5,3
UGC,1351,--,1,50.2,+,12,28,MCG+02-05-054,15,2.1,0.9,57,SB:a,14.0,--,2.1,0.9,5
UGC,1352,--,1,50.2,+,36,34,MCG+06-05-035,1225,1.3,1.0,85,S0,13.9,--,1.2,0.9,3
UGC,1353,--,1,50.4,+,36,43,MCG+06-05-036,1225,1.2,1.0,110,E-S0,14.4,--,1.2,1.0,--
UGC,1354,--,1,50.5,-,1,20,MCG+00-05-043,362,1.0,0.4,67,Sa-b,15.7,--,1.0,0.4,6
UGC,1355,--,1,50.5,+,43,43,MCG+07-05-001,931,1.7,1.6,--,Sb/SBb,14.2,--,1.6,1.3,1
UGC,1356,--,1,50.6,+,3,57,MCG+01-05-041,21,2.6,2.2,45,SBa,12.5,1802,3.0,2.7,1
UGC,1357,--,1,50.6,+,19,42,MCG+03-05-025,1275,1.3,0.3,46,Sa,15.4,--,1.2,0.3,7
UGC,1358,--,1,50.6,+,35,58,MCG+06-05-037,1225,1.6,0.35,112,S0-a,13.9,--,2.1,0.35,6
UGC,1359,--,1,50.8,+,29,41,MCG+05-05-026,413,0.9,0.8,--,SB,14.2,--,0.9,0.8,1
UGC,1360,--,1,50.9,+,19,35,MCG+03-05-026,1275,1.4,1.1,150,S0?,14.7,--,1.4,1.1,--
UGC,1361,--,1,50.9,+,36,20,MCG+06-05-000,1225,1.2,0.4,130,Sc,15.7,--,1.2,0.4,6
UGC,1362,--,1,51.0,+,14,32,MCG+02-05-000,15,1.0,1.0,--,DWRF SP,18.0,--,1.0,1.0,--
UGC,1363,--,1,51.0,+,35,59,MCG+06-05-041,1225,1.5,0.22,117,S0-a,14.7,--,1.4,0.2,7
UGC,1364,--,1,51.3,+,14,41,MCG+02-05-000,15,1.5,0.9,30,SBc,16.5,--,1.3,0.8,4
UGC,1365,--,1,51.4,-,1,0,MCG+00-05-044,362,1.2,0.45,118,S,14.6,--,1.1,0.5,6
UGC,1366,--,1,51.4,+,36,22,MCG+06-05-042,1225,1.7,0.45,140,SBc,14.7,--,1.7,0.5,6
UGC,1367,--,1,51.5,-,1,0,MCG+00-05-000,362,1.1,0.4,10,DWARF,17.0,--,1.0,0.3,--
UGC,1368,--,1,51.5,+,7,37,MCG+01-05-042,21,1.6,0.6,53,Sa-b,15.0,--,1.5,0.5,6
UGC,1369,--,1,51.5,+,17,51,MCG+03-05-027,1275,1.6,1.2,50,Sc,14.9,--,1.7,1.3,2
UGC,1370,--,1,51.6,+,13,17,MCG+02-05-055,15,1.0,0.4,153,Sa-b,15.6,--,1.0,0.4,6
UGC,1371,--,1,51.7,+,4,33,MCG+01-05-043,21,1.5,0.5,93,S0,15.1,--,1.5,0.5,6
UGC,1372,--,1,51.7,+,17,25,MCG+03-05-029,1275,1.2,0.5,14,S,15.1,--,1.1,0.4,6
UGC,1373,--,1,51.8,+,5,12,MCG+01-05-044,21,1.2,0.4,80,S,16.0,--,1.0,0.3,6
UGC,1374,--,1,51.8,+,16,37,MCG+03-05-030,1275,1.2,0.8,0,SBc,15.7,--,1.0,0.8,2
UGC,1375,--,1,51.8,+,19,49,MCG+03-05-028,1275,1.2,1.1,--,SBc,15.0,--,1.4,1.2,1
UGC,1376,--,1,51.8,+,39,9,MCG+06-05-043,1225,1.8,1.0,135,SBb,13.8,--,1.8,1.1,4
UGC,1377,--,1,51.9,+,16,48,MCG+03-05-000,1275,1.3,0.15,78,SB:c,16.5,--,1.1,0.1,6
UGC,1378,--,1,51.9,+,73,2,MCG+12-03-001,1230,5.0,3.4,5,SBa,14.8,--,3.5,1.4,--
UGC,1379,--,1,52.0,+,20,27,MCG+03-05-032,1275,2.1,0.7,138,S,14.6,--,1.8,0.6,6
UGC,1380,--,1,52.0,+,37,5,MCG+06-05-000,1225,1.0,0.6,165,S,15.6,--,0.7,0.7,--
UGC,1381,--,1,52.0,+,48,47,MCG+08-07-000,861,1.2,0.7,107,Sc,16.5,--,0.9,0.6,4
UGC,1382,--,1,52.1,-,0,24,MCG+00-05-048,362,1.4,1.4,--,E?,14.7,--,1.6,1.5,--
UGC,1383,--,1,52.1,+,5,47,MCG+01-05-046,21,1.4,0.2,35,Sc,16.0,--,1.7,0.22,7
UGC,1384,--,1,52.1,+,17,52,MCG+03-05-000,1275,1.7,0.7,8,--,17.0,--,1.4,0.6,6
UGC,1385,--,1,52.1,+,36,41,MCG+06-05-044,1225,0.8,0.6,170,SBa,14.2,5400,0.8,0.6,2
UGC,1386,--,1,52.2,+,13,14,MCG+02-05-056,15,1.0,0.15,166,Sb-c,15.7,--,1.0,0.18,7
UGC,1387,--,1,52.2,+,36,1,MCG+06-05-049,1225,1.1,0.9,175,S-IRR,15.4,--,1.0,0.7,--
UGC,1388,--,1,52.3,+,35,2,MCG+06-05-050,1225,2.5,2.2,105,--,13.8,--,2.2,1.7,--
UGC,1389,--,1,52.3,+,47,43,MCG+08-04-010,861,1.8,1.6,--,E,15.6,--,2.0,1.8,--
UGC,1390,--,1,52.4,+,36,3,MCG+06-05-051,1225,1.0,0.22,45,S,15.5,--,1.0,0.2,7
UGC,1391,--,1,52.5,+,9,46,MCG+02-05-059,15,1.5,0.15,177,Sc,15.5,--,1.4,0.15,7
UGC,1392,--,1,52.5,+,36,19,MCG+06-05-052,1225,1.2,0.6,43,S0?,16.0,--,1.1,0.6,--
UGC,1393,--,1,52.6,+,21,2,MCG+03-05-033,1275,1.0,0.5,65,E-S0,15.6,--,0.9,0.5,--
UGC,1394,--,1,52.6,+,46,34,MCG+08-04-011,861,2.3,1.3,70,Sa,15.0,--,2.3,1.3,4
UGC,1395,--,1,52.7,+,6,21,MCG+01-05-048,21,1.7,1.5,--,Sb,14.5,--,1.6,1.5,1
UGC,1396,--,1,52.8,+,21,5,MCG+03-05-034,1275,1.1,0.5,94,S0,15.1,--,1.1,0.5,5
UGC,1397,--,1,53.0,+,32,45,MCG+05-05-027,413,1.1,0.5,36,S0,15.0,--,1.1,0.4,6
UGC,1398,--,1,53.0,+,36,53,MCG+06-05-054,1225,1.4,1.2,--,Sc,14.9,--,1.2,1.1,1
UGC,1399,--,1,53.1,+,17,48,MCG+03-06-001,1202,1.0,0.7,2,S0,15.1,--,0.8,0.4,3
UGC,1400,--,1,53.2,+,35,53,MCG+06-05-055,1225,2.5,0.35,156,Sb,13.8,--,2.6,0.35,7
UGC,1401,--,1,53.4,-,0,34,MCG+00-05-000,852,1.0,0.12,145,Sc,16.5,--,1.0,0.12,7
UGC,1402,--,1,53.4,+,1,2,MCG+00-06-001,852,1.1,0.9,110,SBb,14.9,--,1.1,0.9,2
UGC,1403,--,1,53.4,+,17,24,MCG+03-06-002,1202,1.2,0.8,130,Sb/SBc,14.7,--,0.9,0.7,3
UGC,1404,--,1,53.4,+,36,59,MCG+06-05-056,1225,1.4,0.6,100,SBb,15.6,--,0.7,0.6,6
UGC,1405,--,1,53.4,+,37,12,MCG+06-05-000,1225,1.2,0.12,125,Sc,15.7,--,1.1,0.1,7
UGC,1406,--,1,53.5,+,36,34,MCG+06-05-057,1225,1.6,1.1,10,S0,14.9,--,1.7,1.2,3
UGC,1407,--,1,53.6,+,6,30,MCG+01-06-001,1282,1.2,0.9,155,S0,14.8,--,1.1,0.8,--
UGC,1408,--,1,53.6,+,12,55,MCG+02-06-002,209,1.2,0.6,90,Sc,15.7,--,1.0,0.6,5
UGC,1409,--,1,53.7,+,3,31,MCG+01-06-008,1282,1.7,1.2,95,S0?,14.6,--,1.5,1.0,--
UGC,1410,--,1,53.7,+,4,24,MCG+01-06-007,1282,1.8,0.22,93,Sc,15.5,--,1.5,0.2,6
UGC,1411,--,1,53.7,+,33,56,MCG+06-05-058,1225,1.8,0.8,138,Sb,13.9,--,1.8,0.8,6
UGC,1412,--,1,53.8,+,3,50,MCG+01-09-000,1282,1.0,0.22,64,S0-a,15.4,--,1.1,0.22,7
UGC,1413,--,1,53.8,+,5,23,MCG+01-06-003,1282,3.0,3.0,--,E,13.2,5559,3.0,3.0,--
UGC,1414,--,1,53.8,+,32,48,MCG+05-05-028,413,1.8,1.6,--,E,13.6,4366,2.0,1.7,--
UGC,1415,--,1,53.8,+,36,8,MCG+06-05-060,1225,1.1,0.25,1,S0-a,14.5,--,1.4,0.25,6
UGC,1416,--,1,53.8,+,36,39,MCG+06-05-059,1225,1.3,0.7,65,S,14.9,--,1.2,0.7,4
UGC,1417,--,1,53.9,+,17,28,MCG+03-06-000,1202,1.3,0.08,153,--,18.0,--,1.1,0.05,7
UGC,1418,--,1,53.9,+,40,6,MCG+07-05-002,931,1.7,1.3,50,S0,14.5,--,1.9,1.6,2
UGC,1419,--,1,54.0,+,10,3,MCG+02-06-000,209,1.2,0.8,5,--,17.0,--,1.1,0.8,4
UGC,1420,--,1,54.0,+,14,46,MCG+02-06-003,209,1.0,0.6,3,S,14.9,--,1.0,0.6,4
UGC,1421,--,1,54.0,+,32,46,MCG+05-05-031,413,1.7,0.3,137,S,14.9,--,1.1,0.25,7
UGC,1422,--,1,54.2,+,32,33,MCG+05-05-000,413,1.3,0.5,90,--,14.3,--,1.2,0.7,--
UGC,1423,--,1,54.2,+,74,52,MCG+12-03-000,1230,1.3,0.5,72,S,17.0,--,1.3,0.5,6
UGC,1424,--,1,54.3,+,3,47,MCG+01-06-000,1282,1.1,1.1,--,COMPACT,15.4,--,1.0,1.0,--
UGC,1425,--,1,54.3,+,5,32,MCG+01-06-010,1282,1.7,0.5,--,--,14.6,--,--,--,--
UGC,1426,--,1,54.4,-,2,16,MCG+00-06-004,852,2.4,0.6,94,Sc,15.0,--,2.1,0.6,6
UGC,1427,--,1,54.4,+,5,48,MCG+01-06-012,1282,1.1,0.7,65,S0,14.7,--,1.0,0.6,4
UGC,1428,--,1,54.5,+,14,19,MCG+02-06-005,209,1.6,0.4,154,Sa,14.8,--,1.6,0.35,6
UGC,1429,--,1,54.6,-,0,43,MCG+00-06-005,852,1.5,0.25,155,Sc,15.5,--,1.5,0.25,7
UGC,1430,--,1,54.6,+,32,58,MCG+05-05-034,413,2.5,1.7,--,E+E,--,5130,--,--,--
UGC,1431,--,1,54.6,+,32,58,MCG+05-05-035,413,2.5,1.7,--,E+E,--,5126,--,--,--
UGC,1432,--,1,54.7,+,16,58,MCG+03-06-004,1202,1.0,0.7,65,Sb-c,14.8,--,1.0,0.7,--
UGC,1433,--,1,54.7,+,19,41,MCG+03-06-005,1202,1.1,1.1,--,Sc,15.7,--,0.6,0.6,1
UGC,1434,--,1,54.7,+,36,0,MCG+06-05-064,1225,1.5,0.5,164,S0-a,15.4,--,1.5,0.5,6
UGC,1435,--,1,54.8,+,5,22,MCG+01-06-014,1282,1.4,0.7,40,S,15.0,--,0.9,0.5,5
UGC,1436,--,1,54.8,+,19,39,MCG+03-06-007,1202,1.1,0.9,--,Sc,16.0,--,0.7,0.4,2
UGC,1437,--,1,54.8,+,35,40,MCG+06-05-066,1225,3.3,2.1,125,Sc,12.6,4766,3.2,2.1,3
UGC,1438,--,1,54.8,+,44,41,MCG+07-05-003,931,2.2,1.6,90,IRR,13.8,--,2.1,1.6,--
UGC,1439,--,1,54.9,+,33,8,MCG+05-05-036,413,1.7,0.5,143,SB0-a,14.5,--,1.9,0.7,6
UGC,1440,--,1,54.9,+,36,5,MCG+06-05-067,1225,1.8,1.8,--,E,13.7,--,1.7,1.7,--
UGC,1441,--,1,54.9,+,37,7,MCG+06-05-065,1225,1.1,0.18,134,Sb,15.5,--,1.1,0.15,6
UGC,1442,--,1,55.0,-,2,20,MCG+00-06-006,852,1.6,1.2,--,--,15.7,--,1.5,1.2,2
UGC,1443,--,1,55.0,+,3,29,MCG+00-06-000,852,1.2,0.8,167,S,16.5,--,0.6,0.4,3
UGC,1444,--,1,55.4,+,4,9,MCG+01-06-017,1282,2.1,0.7,140,S?,15.6,--,1.8,0.6,7
UGC,1445,--,1,55.4,+,18,52,MCG+03-06-009,1202,1.2,0.8,90,S0,15.1,--,1.1,0.7,3
UGC,1446,--,1,55.5,+,3,8,MCG+00-06-008,852,1.5,0.5,51,IRR+CMP,14.9,--,--,--,--
UGC,1447,--,1,55.5,+,44,20,MCG+07-05-004,931,1.2,1.2,--,Sc,15.1,--,1.1,1.0,1
UGC,1448,--,1,55.6,+,1,50,MCG+00-06-011,852,1.3,0.35,110,Sc,15.1,--,1.3,0.3,6
UGC,1449,--,1,55.6,+,2,50,MCG+00-06-009,852,2.2,0.9,--,IRR,14.0,--,2.0,0.8,--
UGC,1450,--,1,55.6,+,14,3,MCG+02-06-006,209,1.3,1.3,--,--,15.6,--,1.3,1.3,--
UGC,1451,--,1,55.6,+,25,7,MCG+04-05-024,896,1.3,0.7,85,SBb?,14.3,--,1.4,0.7,--
UGC,1452,--,1,55.7,+,21,54,MCG+04-05-000,896,1.4,0.3,128,--,17.0,--,1.2,0.3,6
UGC,1453,--,1,55.9,+,24,25,MCG+04-05-000,896,1.7,1.4,--,DWARF,17.0,--,1.4,1.4,--
UGC,1454,--,1,56.0,+,3,1,MCG+00-06-014,852,1.9,1.6,--,--,16.5,--,1.7,1.6,1
UGC,1455,--,1,56.0,+,24,39,MCG+04-05-025,896,3.0,3.0,--,SBb/Sc,14.2,--,3.0,3.0,1
UGC,1456,--,1,56.0,+,36,26,MCG+06-05-070,1225,1.4,0.9,170,Sa-b,14.0,--,1.4,0.9,3
UGC,1457,--,1,56.1,+,0,17,MCG+00-06-016,852,2.1,1.2,30,Sb,14.3,--,2.1,1.1,5
UGC,1458,--,1,56.1,+,8,6,MCG+01-06-019,1282,2.0,2.0,--,E,14.4,--,2.0,2.0,--
UGC,1459,--,1,56.1,+,35,49,MCG+06-05-072,1225,1.6,0.2,109,Sc,15.4,--,1.5,0.18,7
UGC,1460,--,1,56.1,+,36,1,MCG+06-05-071,1225,1.5,0.9,145,Sa,15.0,--,1.5,0.9,4
UGC,1461,--,1,56.2,+,5,21,MCG+01-06-022,1282,1.3,0.2,172,Sc,16.0,--,1.2,0.2,7
UGC,1462,--,1,56.3,+,25,9,MCG+04-05-026,896,1.7,1.4,65,SBc,15.6,--,1.7,1.4,2
UGC,1463,--,1,56.4,+,18,43,MCG+03-06-010,1202,1.1,0.8,15,--,14.2,--,1.0,0.6,--
UGC,1464,--,1,56.5,+,1,40,MCG+00-06-000,852,1.8,1.2,--,DWRF IR,17.0,--,1.6,1.1,--
UGC,1465,--,1,56.5,+,17,47,MCG+03-06-000,1202,1.0,0.1,8,SB?,17.0,--,0.9,0.1,6
UGC,1466,--,1,56.5,+,18,46,MCG+03-06-011,1202,8.0,5.0,130,Sb,11.3,2431,7.0,4.0,3
UGC,1467,--,1,56.7,+,30,40,MCG+05-05-037,413,0.9,0.45,73,S,13.4,--,1.0,0.45,5
UGC,1468,--,1,56.8,+,13,42,MCG+02-06-007,209,1.7,1.2,145,Sc,16.0,--,1.6,1.1,3
UGC,1469,--,1,56.9,+,13,46,MCG+02-06-008,209,2.0,1.5,165,S0,14.4,--,2.1,1.6,2
