OCL-534    1275   Biur 9          210.78 +02.86 06 55.1 +03 17  O- 929  06 48 +06  146  36
OCL-535    1277   CR 115          210.80 -00.30 06 43.9 +01 49  O-1316  06 48 +00  291 278
OCL-535.1  1277.1 vandenB. RN 85  211.23 -00.41 06 44.3 +01 23
OCL-536    1279   Berkeley 78     211.90 +09.77 07 21.8 +05 27  O- 999  07 12 +06  110 154
OCL-537    1281   Dolidze 25      211.94 -01.29 06 42.5 +00 21  O-1346  06 48 +00  313 195
OCL-538    1283   Dolidze 23      211.98 -01.85 06 40.6 +00 03  O-1346  06 48 +00  335 179
OCL-539    1285   Berkeley 24     212.18 -03.46 06 35.2 -00 52  O-1983  06 24 +00   87 132
OCL-540    1287   NGC 2301        212.55 +00.28 06 49.2 +00 32  O-1316  06 48 +00  223 207
OCL-541    1289   Berkeley 35     212.70 +05.56 07 08.2 +02 49  O-1491  07 12 +00  297 331
OCL-542    1291   NGC 2324        213.45 +03.31 07 01.6 +01 08  O-1316  06 48 +00   56 240
OCL-543    1293   Biur 13,        214.18 +01.87 06 57.8 -00 11
OCL-544    1295   Czernik 26      214.35 -06.51 06 28.3 -04 11  O- 943  06 24 -06  177 276
OCL-545    1297   NGC 2232        214.36 -07.65 06 24.1 -04 43  O- 943  06 24 -06  232 245
OCL-546    1299   Berkeley 73     215.28 -09.41 06 19.6 -06 19  O- 943  06 24 -06  295 159
OCL-547    1301   NGC 2250        215.30 -06.45 06 30.3 -05 00  O- 943  06 24 -06  141 226
OCL-548    1303   NGC 2286        215.32 -02.30 06 45.1 -03 07  O-1316  06 48 +00  275  11
OCL-549    1305   NGC 2682        215.58 +31.72 08 47.7 +12 00  O- 438  08 48 +12  232 192
OCL-550    1319   NGC 2215        216.01 -10.10 06 18.6 -07 16  O- 943  06 24 -06  310 107
OCL-551    1321   Berkeley 37     217.23 +05.95 07 17.9 -01 00  O-1491  07 12 +00  159 130
OCL-552    1323   Czernik 28      217.29 +06.31 07 19.3 -00 53  O-1491  07 12 +00  139 132
OCL-553    1325   NGC 2311        217.73 -00.69 06 55.3 -04 31  O- 653  06 48 -06  135 257
OCL-553.1  1325.1 vandenB. RN 80  219.27 -08.95 06 28.4 -09 38
OCL-554    1327   NGC 2302        219.28 -03.07 06 49.5 -07 00  O- 653  06 48 -06  212 124
OCL-555    1329   Berkeley 77     219.36 +05.17 07 19.1 -03 14  O-1491  07 12 +00  144  12
OCL-556    1331   Haffner 3       219.81 +00.01 07 01.6 -06 03  O- 653  06 48 -06   50 175
OCL-557    1333   NGC2309         219.86 -02.25 06 53.8 -07 08  O- 653  06 48 -06  157 119
OCL-558    1335   Mel 111         221.20 +84.01 12 22.6 +26 23  O- 135  12 08 +24   50 331
OCL-559    1343   NGC 2323        221.67 -01.24 07 00.8 -08 16  O- 653  06 48 -06   67  56
OCL-560    1347   Ruprecht 4      222.05 -05.35 06 46.5 -10 29  O- 436  06 48 -12  247 261
OCL-561    1349   Berkeley 39     223.47 +10.09 07 44.2 -04 29  O-1495  07 36 -06  125 266
OCL-562    1351   NGC 2335        223.62 -01.27 07 04.2 -10 00  O-1619  07 12 -12  332 296
OCL-563    1353   Ruprecht 1      223.98 -09.69 06 34.1 -14 08  O- 506  06 24 -12   98  67
OCL-564    1355   CR 465          224.16 -01.39 07 04.8 -10 32  O-1619  07 12 -12  331 268
OCL-565    1357   NGC 2343        224.32 -01.16 07 05.9 -10 34  O-1619  07 12 -12  314 264
OCL-566    1359   CR 466          224.35 -01.46 07 04.9 -10 44  O-1619  07 12 -12  330 258
OCL-566.1  1359.1 vandenB. RN 92  224.60 -02.50 07 01.6 -11 27
OCL-567    1361   NGC 2353        224.72 +00.38 07 12.2 -10 13  O-1619  07 12 -12  229 282
OCL-568    1363   Berkeley 76     224.97 -01.99 07 04.1 -11 32  O-1619  07 12 -12  334 204
OCL-569    1365   Ruprecht 6      225.30 -05.02 06 53.7 -13 13  O- 436  06 48 -12  153 116
OCL-570    1367   Ruprecht 7      225.43 -04.62 06 55.4 -13 09  O- 436  06 48 -12  131 118
OCL-571    1369   NGC2368         225.53 +01.73 07 18.6 -10 17  O-1619  07 12 -12  144 278
OCL-572    1371   NGC 2204        226.01 -16.07 06 13.5 -18 38  O- 894  06 00 -18   54 138
OCL-573    1373   Ruprecht 8      226.20 -03.92 06 59.4 -13 31  O  436  06 48 -12   80 100
OCL-574    1375   Czernik 30      226.37 +04.17 07 28.9 -09 52  O-1619  07 12 -12   11 300
OCL-575    1377   NGC 2345        226.57 -02.30 07 06.0 -13 05  O-1619  07 12 -12  311 124
OCL-576    1379   Berkeley 25     226.62 -09.67 06 38.8 -16 28  O-1324  06 24 -18   35 260
OCL-577    1381   Berkeley 36     227.38 -00.59 07 13.8 -13 01  O-1619  07 12 -12  206 126
OCL-578    1383   Haffner 8       227.52 +01.34 07 21.1 -12 14  O-1619  07 12 -12  118 173
OCL-579    1385   NGC 2396        227.56 +02.66 07 25.8 -11 38  O-1619  07 12 -12   53 205
OCL-580    1387   CR 467          227.83 +05.63 07 36.9 -10 26  O-1521  07 36 -12  220 271
OCL-581    1389   Mel 72          227.84 +05.37 07 36.0 -10 34  O-1521  07 36 -12  230 264
OCL-582    1391   Haffner 6       227.85 +00.25 07 17.8 -13 02  O-1619  07 12 -12  159 128
OCL-583    1393   Haffner 4       227.90 -03.59 07 03.9 -14 54  O- 436  06 48 -12   25  21
OCL-584    1395   NGC 2548        227.92 +15.37 08 11.3 -05 39  O- 702  08 00 -06   86 210
OCL-584.1  1395.1 Basel 11a       228.26 -00.78 07 14.8 -13 53
OCL-585    1397   NGC 2374        228.42 +01.04 07 21.7 -13 10  O-1619  07 12 -12  106 122
OCL-586    1399   Ruprecht 24     228.90 +02.97 07 29.6 -12 39  O-1521  07 36 -12  316 152
OCL-587    1401   Melotte 71      228.95 +04.52 07 35.2 -11 57  O-1521  07 36 -12  242 190
OCL-588    1403   NGC 2401        229.67 +01.85 07 27.1 -13 52  O-1619  07 12 -12   37  83
OCL-589    1405   NGC 2360        229.80 -01.42 07 15.5 -15 32  O- 647  07 12 -18  181 315
OCL-590    1407   Haffner 23      230.06 -03.79 07 07.2 -16 52  O- 647  07 12 -18  284 249
OCL-591    1409   Ruprecht 5      230.14 -07.58 06 53.2 -18 40  O-1313  06 48 -18  158 143
OCL-592    1411   NGC2423         230.47 +03.55 07 34.8 -13 45  O-1521  07 36 -12  246  93
OCL-593    1413   NGC 2506        230.57 +09.91 07 57.8 -10 39  O-1484  08 00 -12  262 260
OCL-594    1415   Haffner 10      230.80 +00.90 07 26.3 -15 17  O- 647  07 12 -18   41 330
OCL-595    1417   Czernik 29      230.80 +00.93 07 26.0 -15 18  O- 647  07 12 -18   44 329
OCL-596    1419   NGC 2422        230.97 +03.13 07 34.3 -14 23  O-1521  07 36 -12  252  56
OCL-597    1423   NGC 2287        231.10 -10.23 06 44.9 -20 41  O-1313  06 48 -18  270  30
OCL-598    1427   NGC 2414        231.41 +01.96 07 31.0 -15 20  O-1521  07 36 -12  294   8
OCL-599    1429   Haffner 12      231.47 +03.30 07 36.0 -14 45  O-1521  07 36 -12  229  38
OCL-600    1431   H               231.76 -00.63 07 22.3 -16 54  O- 647  07 12 -18   92 243
OCL-601    1433   NGC2437         231.87 +04.07 07 39.5 -14 42  O-1521  07 36 -12  186  41
OCL-602    1437   Ruprecht 26     232.05 +02.69 07 34.9 -15 32  O- 683  07 36 -18  239 315
OCL-603    1439   Tombaugh 1      232.23 -07.31 06 58.2 -20 24  O-1313  06 48 -18   96  45
OCL-604    1441   Ruprecht 10     232.55 -05.88 07 04.2 -20 02  O-1313  06 48 -18   19  69
OCL-605    1443   Tombaugh 2      232.90 -06.85 07 01.2 -20 47  O-1313  06 48 -18   63  31
OCL-606    1445   Ruprecht 151    233.06 +03.25 07 39.0 -16 08  O- 683  07 36 -18  188 285
OCL-607    1447   Ruprecht 11     233.27 -05.98 07 05.2 -20 43  O- 647  07 12 -18  308  37
OCL-608    1449   Haffner 24      233.46 -00.36 07 26.6 -18 15  O- 647  07 12 -18   45 159
OCL-609    1451   Ruprecht 15     233.58 -02.89 07 17.5 -19 34  O- 647  07 12 -18  156 101
OCL-610    1453   Ruprecht 9      233.71 -07.61 06 59.8 -21 51  O-1335  06 56 -24  158 296
OCL-611    1455   NGC 2539        233.73 +11.12 08 08.4 -12 41  O-1484  08 00 -12  124 151
OCL-612    1457   Ruprecht 16     233.78 -02.06 07 21.0 -19 21  O- 647  07 12 -18  110 109
OCL-613    1459   Ruprecht 149    234.28 -10.37 06 50.1 -23 34  O-1335  06 56 -24  276 200
OCL-614    1461   Berkeley 75     234.30 -11.12 06 47.2 -23 54  O-1335  06 56 -24  320 181
OCL-615    1463   Ruprecht 37     234.96 +04.50 07 47.6 -17 09  O- 683  07 36 -18   78 232
OCL-616    1465   NGC 2383        235.26 -02.44 07 22.6 -20 50  O- 647  07 12 -18   93  30
OCL-617    1467   Ruprecht 45     235.32 +07.02 07 57.3 -16 10  O-1010  08 00 -18  262 289
OCL-618    1469   NGC 2384        235.39 -02.41 07 22.9 -20 56  O- 647  07 12 -18   88  27
OCL-619    1471   CR 121          235.39 -10.40 06 52.1 -24 34  O-1335  06 56 -24  256 150
OCL-620    1473   NGC 2432        235.48 +01.79 07 38.7 -18 58  O- 683  07 36 -18  191 134
OCL-621    1475   NGC2367         235.65 -03.84 07 18.0 -21 50  O- 656  07 22 -24  259 301
OCL-622    1477   Ruprecht 19     235.88 -02.53 07 23.5 -21 25  O- 656  07 22 -24  188 319
OCL-623    1479   Trumpler 8      235.97 +05.36 07 52.8 -17 35  O-1010  08 00 -18  319 211
OCL-624    1481   H               236.09 -04.60 07 16.0 -22 34  O- 656  07 22 -24  284 258
OCL-625    1483   Czernik 31      236.24 +00.24 07 34.6 -20 23  O- 683  07 36 -18  240  55
OCL-626    1485   NGC 2421        236.24 +00.08 07 34.1 -20 30  O- 683  07 36 -18  247  51
OCL-626.1  1485.1 vandenB.RN83+84 236.55 -14.40 06 38.0 -27 16
OCL-627    1487   Ruprecht 17     237.16 -03.74 07 21.5 -23 07  O- 656  07 22 -24  214 232
OCL-628    1489   Ruprecht 34     237.20 +02.15 07 43.7 -20 16  O- 683  07 36 -18  127  64
OCL-629    1491   Ruprecht 38     237.59 +03.20 07 48.4 -20 04  O- 683  07 36 -18   69  74
OCL-630    1493   NGC 2509        237.86 +05.83 07 58.5 -18 56  O-1010  08 00 -18  244 140
OCL-631    1495   Ruprecht 13     237.88 -08.14 07 05.8 -25 47  O-1335  06 56 -24   89  86
OCL-632    1497   Ruprecht 23     238.00 -02.42 07 28.3 -23 13  O- 656  07 22 -24  128 223
OCL-633    1499   NGC 2362        238.18 -05.53 07 16.7 -24 51  O- 656  07 22 -24  271 137
OCL-634    1505   Ruprecht 40     238.20 +03.60 07 31.2 -20 23  O- 683  07 36 -18   33  58
OCL-635    1507   Trumpler 7      238.28 -03.38 07 25.2 -23 56  O- 656  07 22 -24  268 192
OCL-636    1509   NGC 2455        238.34 +02.31 07 46.8 -21 10  O- 420  07 48 -24  222 336
OCL-637    1511   Ruprecht 46     238.37 +05.89 07 59.9 -19 20  O-1010  08 00 -18  227 118
OCL-638    1513   Trumpler 6      238.38 -03.75 07 24.0 -24 12  O- 656  07 22 -24  180 177
OCL-639    1515   NGC 2354        238.42 -06.81 07 12.2 -25 39  O-1355  06 56 -24   15  92
OCL-640    1517   Ruprecht 33     238.53 +01.35 07 43.6 -21 49  O- 420  07 48 -24  261 299
OCL-641    1519   Ruprecht25      238.71 -01.21 07 34.4 -23 15  O- 656  07 22 -24   52 222
OCL-642    1521   Ruprecht 3      238.78 -14.81 06 40.2 -29 24  SO- 54  06 30 -30   86 208
OCL-643    1523   Ruprecht 2      238.78 -15.07 06 39.1 -29 30  SO- 54  06 30 -30   99 203
OCL-644    1525   NGC 2243        239.50 -17.97 06 27.9 -31 15  SO- 54  06 30 -30  231 109
OCL-645    1527   Ruprecht 39     239.73 +02.36 07 50.0 -22 20  O- 420  07 48 -24  182 274
OCL-646    1529   Ruprecht 18     239.94 -04.92 07 22.7 -26 07  O- 656  07 22 -24  200  70
OCL-647    1531   Ruprecht 12     239.95 -09.31 07 05.2 -28 08  SO- 77  06 56 -30   95 284
OCL-648    1533   Ruprecht 150    240.04 -09.67 07 03.9 -28 22  SO- 77  06 56 -30  110 270
OCL-649    1535   NGC 2447        240.07 +00.15 07 42.5 -23 45  O- 420  07 48 -24  276 198
OCL-650    1537   Ruprecht 29     240.07 -00.77 07 39.0 -24 13  O- 420  07 48 -24  315 170
OCL-651    1539   Ruprecht 32     241.54 -00.60 07 42.9 -25 24  O- 420  07 48 -24  267 107
OCL-652    1541   Ruprecht 157    241.63 +11.57 08 27.5 -18 56  O-1492  08 24 -18  182 139
OCL-653    1543   NGC 2482        241.63 +01.97 07 52.8 -24 10  O- 420  07 48 -24  146 176
OCL-654    1545   Ruprecht 27     241.64 -02.60 07 35.4 -26 29  O- 656  07 22 -24   45  53
OCL-655    1547   Haffner 16      242.08 +00.48 07 48.2 -25 19  O- 420  07 48 -24  204 113
OCL-656    1549   Haffner 25      242.27 -00.08 07 46.6 -25 46  O- 420  07 48 -24  224  86
OCL-657    1551   Haffner 11      242.39 -03.55 07 33.4 -27 37  SO- 55  07 22 -30   68 310
OCL-658    1553   Ruprecht 62     242.48 +11.80 08 30.3 -19 29  O-1492  08 24 -18  149 109
OCL-659    1555   Ruprecht 20     242.51 -05.79 07 24.7 -28 47  SO- 55  07 22 -30  171 253
OCL-660    1557   Ruprecht 36     242.60 -00.31 07 46.4 -26 10  O- 420  07 48 -24  227  66
OCL-661    1559   Haffner 7       242.65 -06.86 07 21.2 -29 24  SO- 55  07 22 -30  215 215
OCL-662    1561   Haffner 19      243.02 +00.52 07 50.6 -26 07  O- 420  07 48 -24  174  68
OCL-663    1563   Trumpler 9      243.07 +01.19 07 53.2 -25 48  O- 420  07 48 -24  146  89
OCL-664    1565   Ruprecht 22     243.07 -05.47 07 27.2 -29 07  SO- 55  07 22 -30  140 233
OCL-665    1567   Haffner 18a     243.11 +00.44 07 50.4 -26 14  O- 420  07 48 -24  176  63
OCL-666    1569   Haffner 18c     243.12 +00.49 07 50.4 -26 14  O- 420  07 48 -24  176  63
OCL-667    1571   Haffner 18b     243.13 +00.45 07 50.4 -26 14  O- 420  07 48 -24  176  63
OCL-668    1573   NGC2467         243.14 +00.41 07 50.5 -26 15  O- 420  07 48 -24  180  60
OCL-669    1575   Ruprecht 42     243.30 +01.65 07 55.5 -25 45  O- 420  07 48 -24  116  88
OCL-670    1577   NGC 2453        243.33 -00.94 07 45.7 -27 07  O- 420  07 48 -24  236  18
OCL-671    1579   CR132           243.34 -09.21 07 12.5 -31 05  SL- 55  07 22 -30  312 128
OCL-672    1581   Ruprecht 14     243.57 -09.16 07 13.1 -31 16  SO- 55  07 22 -30  305 113
OCL-673    1583   Ruprecht 41     243.81 +00.37 07 51.8 -26 51  O- 420  07 48 -24  162  32
OCL-674    1585   Haffner14       243.97 -02.09 07 42.8 -28 15  SO- 62  07 48 -30  265 277
OCL-675    1587   Ruprecht 21     244.60 -06.78 07 25.2 -31 05  SO- 55  07 22 -30  165 126
OCL-676    1589   Ruprecht 49     244.72 +02.22 08 01.0 -26 39  O- 420  07 48 -24   49  42
OCL-677    1591   Haffner 21      244.81 +01.65 07 59.1 -27 02  O- 420  07 48 -24   75  19
OCL-677.1  1591.1 NGC 2483        244.86 +00.28 07 53.9 -27 48
OCL-678    1593   Haffner 13      245.04 -03.75 07 38.5 -30 00  SO- 62  07 48 -30  313 185
OCL-679    1595   CR 140          245.18 -07.87 07 22.  -32 06  SO- 55  07 22 -30  203  71
OCL-680    1597   Ruprecht 28     245.64 -04.34 07 37.5 -30 49  SO- 62  07 48 -30  322 138
OCL-681    1599   Ruprecht 44     245.77 +00.52 07 57.0 -28 27  SO- 62  07 48 -30  100 268
OCL-682    1601   Ruprecht 53     245.83 +03.55 08 08.7 -26 52  O- 921  08 14 -24  267  30
OCL-683    1603   Czernik 32      245.86 -01.74 07 48.4 -29 42  SE- 62  07 48 -30  198 200
OCL-684    1605   Ruprecht 43     246.02 +00.28 07 56.7 -28 47  SO- 62  07 48 -30  101 255
OCL-685    1607   NGC 2527        246.13 +01.89 08 03.2 -28 01  SO- 62  07 48 -30   29 290
OCL-686    1609   Ruprecht 57     246.30 +04.31 08 12.7 -26 50  O- 921  08 14 -24  219  33
OCL-687    1611   Ruprecht 30     246.40 -04.08 07 40.3 -31 21  SO- 62  07 48 -30  289 109
OCL-688    1613   NGC 2439        246.42 -04.42 07 38.9 -31 32  SO- 62  07 48 -30  308  98
OCL-689    1615   Ruprecht 35     246.63 -03.25 07 44.2 -31 08  SO- 62  07 48 -30  246 122
OCL-690    1617   NGC 2489        246.71 -00.78 07 54.2 -29 56  SO- 62  07 48 -30  132 188
OCL-691    1619   Haffner 22      246.77 +03.40 08 10.5 -27 44  SO- 52  08 14 -30  250 304
OCL-692    1621   Haffner 20      246.98 -00.96 07 54.3 -30 16  SO- 62  07 48 -30  131 171
OCL-693    1623   Ruprecht 153    247.32 -00.15 07 58.2 -30 07  SO- 62  07 48 -30   84 179
OCL-694    1625   Haffner 17      247.72 -02.53 07 49.8 -31 43  SO- 62  07 48 -30  184  93
OCL-695    1627   NGC2533         247.81 +01.29 08 05.0 -29 45  SO- 52  08 14 -30  310 196
OCL-696    1629   Haffner 15      247.88 -04.17 07 43.4 -32 40  SO- 62  07 48 -30  252  38
OCL-697    1631   Ruprecht 51     248.04 +00.27 08 01.6 -30 30  SO- 62  07 48 -30   46 157
OCL-698    1633   Ruprecht 50     248.23 +00.10 08 01.4 -30 45  SO- 62  07 48 -30   48 144
OCL-699    1635   Ruprecht 47     248.28 -00.20 08 00.3 -30 58  SO- 62  07 48 -30   62 133
OCL-700    1637   CR135           248.76 -11.20 07 15.2 -36 45
OCL-701    1639   NGC 2571        249.11 +03.54 08 16.9 -29 35  SO- 52  08 14 -30  173 205
OCL-702    1641   Ruprecht 48     249.13 -00.60 08 00.9 -31 53  SO- 62  07 48 -30   58  81
OCL-703    1643   Ruprecht 155    249.17 -00.10 08 03.0 -31 39  SO- 62  07 48 -30   30  93
OCL-704    1645   CR 187          249.23 +04.82 08 22.1 -28 58  SO- 52  08 14 -30  111 236
OCL-705    1647   Ruprecht 52     249.32 -00.17 08 03.1 -31 49  SO- 62  07 48 -30   30  84
OCL-706    1649   NGC 2587        249.44 +04.48 08 21.4 -29 20  SO- 52  08 14 -30  121 219
OCL-707    1651   Haffner 26      249.60 +02.32 08 13.4 -30 41  SO- 52  08 14 -30  211 145
OCL-708    1653   NGC 2567        249.81 +02.98 08 16.6 -30 29  SO- 52  08 14 -30  177 157
OCL-709    1655   NGC 2580        249.91 +03.70 08 19.6 -30 09  SO- 52  08 14 -30  143 176
OCL-710    1657   Ruprecht 54     250.03 +00.95 08 09.3 -31 48  SO- 52  08 14 -30  258  85
OCL-711    1659   Ruprecht 31     250.06 -06.01 07 40.9 -35 28
OCL-712    1661   Ruprecht 58     250.43 +01.55 08 12.7 -31 48  SO- 52  08 14 -30  219  86
OCL-713    1663   Ruprecht 55     250.69 +00.76 08 10.3 -32 27  SO- 52  08 14 -30  246  52
OCL-714    1665   NGC 2627        251.58 +06.65 08 35.2 -29 46  SO- 56  08 40 -30  264 200
OCL-715    1667   NGC 2588        252.28 +02.45 08 21.2 -32 49  SO- 52  08 14 -30  124  32
OCL-716    1669   NGC2451         252.41 -06.72 07 43.6 -37 51
OCL-717    1671   Ruprecht 59     253.03 +00.92 08 17.2 -34 18
OCL-718    1673   Ruprecht 61     253.47 +02.07 08 23.0 -34 00
OCL-719    1675   Ruprecht 152    253.58 -05.29 07 52.8 -38 08
OCL-720    1677   NGC 2477        253.58 -05.83 07 50.5 -38 25
OCL-721    1679   CR 196          253.95 +06.98 08 43.  -31 27  SO- 56  08 40 -30  190 106
OCL-722    1681   CR 198          254.09 +06.93 08 43.3 -31 35  SO- 56  08 40 -30  186  98
OCL-723    1683   NGC 2658        254.56 +06.07 08 41.4 -32 28  SO- 56  08 40 -30  190  55
OCL-724    1685   NGC 2579        254.67 +00.27 08 19.2 -36 01
OCL-725    1687   CR 185          254.76 +00.45 08 20.6 -36 00
OCL-726    1689   NGC 2546        254.90 -01.98 08 10.6 -37 29
OCL-727    1691   Pishmish 1      255.08 -00.74 08 15.9 -36 56
OCL-728    1693   NGC2635         255.60 +03.96 08 36.5 -34 35
OCL-729    1695   Ruprecht 68     257.28 +04.22 08 42.5 -35 45
OCL-730    1697   Ruprecht 56     257.29 -03.51 08 10.8 -40 19
OCL-731    1699   Pishmish 3      257.86 +00.46 08 29.1 -38 30
OCL-732    1701   Ruprecht 66     258.47 +02.29 08 38.6 -37 53
OCL-733    1703   Pishmish 2      258.86 -03.28 08 16.3 -41 28
OCL-734    1705   Pishmish 7      259.03 +02.00 08 39.2 -38 30
OCL-735    1707   Pishmish 5      259.39 +00.86 08 35.7 -39 29
OCL-736    1709   Ruprecht 158    259.55 +04.42 08 50.4 -37 23
OCL-737    1711   Ruprecht 72     259.55 +04.37 08 50.2 -37 25
OCL-738    1713   Ruprecht 154    259.57 -07.30 08 00.1 -44 16
OCL-739    1715   Melotte 66      259.61 -14.29 07 24.9 -47 38
OCL-740    1717   Ruprecht 64     259.72 +00.58 08 35.6 -39 55
OCL-741    1719   CR173           261.32 -08.06 08 02.  -46 08
OCL-742    1721   CR 197          261.56 +00.88 08 42.9 -41 11
OCL-743    1723   NGC 2818        261.98 +08.59 09 14.0 -36 24
OCL-744    1725   Ruprecht 156    262.12 -05.20 08 17.8 -45 15
OCL-745    1727   NGC 2671        262.15 +00.79 08 44.4 -41 42
OCL-746    1729   Pishmish 4      262.74 -02.37 08 32.8 -44 06
OCL-747    1731   Trumpler 10     262.81 +00.64 08 46.0 -42 18
OCL-748    1733   Ruprecht 67     262.82 -00.78 08 40.0 -43 12
OCL-749    1735   Ruprecht 74     263.00 +09.00 09 19.0 -36 51
OCL-750    1737   Ruprecht 65     263.04 -01.56 08 37.4 -43 51
OCL-751    1739   Ruprecht 60     264.10 -05.49 08 22.9 -47 02
OCL-752    1741   Pishmish 9      264.16 -01.63 08 40.9 -44 46
OCL-753    1743   NGC 2547        264.55 -08.55 08 09.2 -49 07
OCL-754    1745   Pishmish 6      264.81 -02.87 08 37.6 -46 02
OCL-755    1747   Pishmish 8      265.08 -02.63 08 39.8 -46 06
OCL-756    1749   NGC 2849        265.27 +06.33 09 17.4 -40 20
OCL-757    1751   Pishmish 10     265.43 +01.96 09 00.8 -43 26
OCL-758    1753   Ruprecht 63     265.80 -05.01 08 31.1 -48 08
OCL-759    1755   NGC2660         265.86 -03.03 08 40.6 -46 58
OCL-760    1757   Ruprecht 70     266.33 -01.93 08 47.4 -46 39
OCL-761    1759   Ruprecht 71     266.35 -01.85 08 47.8 -46 37
OCL-762    1761   Ruprecht 69     266.45 -02.99 08 43.0 -47 25
OCL-763    1763   IC2395          266.57 -03.81 08 39.5 -48 01
OCL-764    1765   NGC 2670        267.47 -03.61 08 43.9 -48 36
OCL-765    1767   Pishmish 12     268.64 +03.20 09 18.1 -44 55
OCL-766    1769   Markarjan 18    269.21 -01.85 08 58.9 -48 47
OCL-767    1771   IC 2391         270.36 -06.88 08 38.8 -52 53
OCL-768    1773   H3              270.71 -06.27 08 43.4 -52 47
OCL-769    1775   R               270.76 -03.03 08 59.7 -50 44
OCL-770    1777   Ruprecht 80     270.79 +06.72 09 40.3 -43 48
OCL-771    1779   Ruprecht 81     271.30 +07.02 09 43.5 -43 54
OCL-772    1781   Pishmish 11     271.53 -00.40 09 15.0 -49 30
OCL-773    1783   Pishmish 15     272.55 +02.80 09 32.9 -47 54
OCL-774    1785   Pishmish 13     273.15 -00.78 09 20.6 -50 55
OCL-775    1787   Ruprecht 76     273.80 -00.99 09 22.5 -51 31
OCL-776    1789   NGC 2516        273.94 -15.88 07 57.5 -60 44
OCL-777    1791   Ruprecht 160    274.52 +05.91 09 53.6 -46 47
OCL-778    1793   NGC 2972        274.69 +01.77 09 38.5 -50 06
OCL-779    1795   Hogg 1          274.93 +01.60 09 38.9 -50 23
OCL-780    1797   Pishmish 14     275.03 -01.17 09 27.6 -52 30
OCL-781    1799   NGC 2910        275.29 -01.18 09 28.7 -52 41
OCL-782    1801   Ruprecht 78     275.69 -01.85 09 27.6 -53 27
OCL-783    1803   NGC 2925        276.02 -01.24 09 32.0 -53 13
OCL-784    1805   Ruprecht 77     276.47 -03.12 09 25.5 -54 54
OCL-785    1807   CR 213          276.71 +02.93 09 52.8 -50 29
OCL-786    1809   Ruprecht 75     276.79 -04.43 09 20.7 -56 04
OCL-787    1811   Ruprecht 79     277.09 -00.80 09 39.3 -53 36
OCL-788    1813   Ruprech 82      277.70 -00.47 09 43.9 -53 45
OCL-789    1815   IC 2488         277.81 -04.40 09 26.1 -56 46
OCL-790    1817   Pishmish 16     277.82 +00.66 09 49.3 -52 57
OCL-791    1819   Ruprecht 83     278.48 -00.59 09 47.5 -54 20
OCL-791.1  1819.1 Bok             279.05 -33.64 05 18.0 -68 30
OCL-792    1821   Ruprecht 87     279.36 +04.88 10 13.5 -50 28
OCL-793    1823   Hogg 4          279.48 +00.18 09 56.2 -54 21
OCL-794    1825   Hogg 3          279.51 +00.12 09 56.1 -54 25
OCL-795    1827   Ruprecht 159    279.56 -07.50 09 19.0 -60 11
OCL-796    1829   NGC 3033        279.60 -02.06 09 47.1 -56 11
OCL-797    1831   Hogg 2          279.83 -01.72 09 49.9 -56 04
OCL-798    1833   NGC 3105        279.92 +00.28 09 59.0 -54 32
OCL-799    1835   Ruprecht 85     280.19 +00.15 09 59.9 -54 48
OCL-800    1837   NGC 3228        280.74 +04.58 10 19.8 -51 28
OCL-800.1  1837.1 Loden 27        282.17 -00.34 10 09.3 -56 21
OCL-801    1839   Ruprecht 86     282.85 -03.40 10 00.0 -59 14
OCL-801.1  1839.1 Loden 59        283.11 +03.21 10 28.3 -53 53
OCL-802    1841   NGC 3114        283.34 -03.83 10 01.1 -59 52
OCL-803    1843   Trumpler 12     283.83 -03.70 10 04.8 -60 04
OCL-804    1845   Hogg 5          283.85 -03.77 10 04.6 -60 08
OCL-805    1847   Hogg 6          283.94 -03.85 10 04.8 -60 15
OCL-806    1849   H4              284.18 +03.83 10 36.6 -53 53
OCL-807    1851   Westerlund 2    284.26 -00.33 10 22.1 -57 30
OCL-808    1853   Trumpler 11     284.46 -04.85 10 03.4 -61 22
OCL-809    1855   NGC 3247        284.59 -00.35 10 24.1 -57 41
OCL-810    1857   Ruprecht 161    284.59 -04.26 10 07.2 -60 57
OCL-811    1859   IC 2581         284.60 +00.01 10 25.5 -57 23
OCL-811.1  1859.1 Loden 112       284.67 +01.18 10 30.4 -56 25
OCL-812    1861   R               285.00 -00.36 10 26.7 -57 55
OCL-813    1863   Ruprecht 90     285.31 -00.26 10 29.1 -57 59
OCL-814    1865   Ruprecht 84     285.33 -08.83 09 47.9 -65 02
OCL-814.1  1865.1 Loden 143       285.37 -00.87 10 27.1 -58 32
OCL-815    1867   Trumpler 13     285.50 -02.31 10 22.0 -59 50
OCL-815.1  1867.1 Loden 153       285.67 +00.09 10 32.8 -57 52
OCL-816    1869   NGC 3293        285.86 +00.07 10 33.9 -57 58
OCL-816.1  1871.1 Loden 165       285.93 -00.36 10 32.8 -58 23
OCL-817    1873   NGC 3255        286.08 -02.64 10 24.7 -60 25
OCL-818    1875   CR 223          286.19 -01.87 10 28.7 -59 34
OCL-819    1877   NGC 3324        286.22 -00.17 10 35.4 -58 22
OCL-820    1879   Hogg 7          286.38 -02.51 10 27.3 -60 28
