MCG-06-50-028 *          23 06 54 -36 42 14.   3   1 0.8   0.15 1  1.5   0.4    5  4  3.8   0.6 1 170   F                                                                   S B      L
MCG-06-50-029 *          23 10 06 -37 29 16.   3   1            4  1.5   0.6    6  4  2.4   1.0    30          $8  ; DB                                                     S C      L
MCG-06-51-001 *          23 12 12 -38 08 15.   3   1            2  0.5   0.4    3  1  1.2   0.9   159   F                                                                   S A1     L
MCG-06-51-002            23 14 12 -35 48 14.5  2   1 0.4   0.3  1  0.8   0.4    35 2                           FC  ; 2C    , HC
MCG-06-51-003 *          23 15 00 -35 04 13.5  2   1 0.6   0.3  2  1.0   0.5    4  2  2.4   1.6 1  40   F                                                                   S C      L
MCG-06-51-004            23 20 36 -38 06 15.   3   1 0.15  0.15 1  0.8   0.8  : 6                              N   ; H
MCG-06-51-005 *          23 24 18 -37 36 15.5  2   1            2  1.5   0.5    3  3  1.8   0.6    94          $   ; DC                                                     I        L    690  73
MCG-06-51-006 *          23 25 00 -33 58 15.5  2   1            1  0.15  0.15                                  N                                                                                                                                          1 2 007     B 3   0.2
MCG-06-51-007 *          23 25 00 -33 58 15.5  2   1            1  0.15  0.15                                  N                                                                                                                                          1 D 006     B 3   0.2
MCG-06-51-008            23 26 42 -35 16 16.   3   1 0.1   0.1  1  0.15  0.15   6                              N   ; HK
MCG-06-51-009            23 27 39 -33 20 15.5  2   1 0.15  0.15 1  0.4   0.4    4  1                           N3  ; HP
MCG-06-51-010 *          23 29 06 -38 06 15.   3   1 0.3   0.2  1  0.7   0.5    4     2.2   0.4   174          N   ; H                                                      S        L
MCG-06-51-011 *          23 29 12 -34 19 15.   3   1 0.25  0.2  1  1.0   0.8    56    1.5   0.8 1 165          N8  ; H                                                      SO       L
MCG-06-51-012 *IC 5332   23 31 48 -36 21 11.9  2   6 0.5   0.5  3  2.5   2.5  : 6  1 14.0  13.0 1              L   ;2SAF   ; LB                            R  SAS7          S C      L    704 185                    -0.10 158 0.66 158                                   3     3 2 18 1.1
MCG-06-51-013 *NGC 7713  23 33 36 -38 12 11.8  2   6 1.0   0.4  2  3.3   1.8    35 2  6.0   2.5 1 168          BW  ; DPI                                   R  SBR+          S C      L    685 185    662 158 82      -0.12 228 0.33 228
MCG-06-51-014 *NGC 7713A 23 34 30 -37 59 13.   3   1 0.5   0.4  2  1.3   1.1    5  1  2.0   1.8 1              $8  ; DA    ;1SB    , LB                    R  SXR6*         S C      L
MCG-06-51-015            23 35 12 -37 29 15.5  2   1               0.2   0.2    1                              N3
MCG-06-52-001            23 41 00 -36 32 15.   3   1               0.2   0.15   1  1                           NP3
MCG-06-52-002 *          23 41 09 -35 10 15.   3   1 0.3   0.2  2  0.6   0.4    5  1  1.2   0.8 1  96          F   ; H                                                      SO       L
MCG-06-52-003 *          23 41 12 -36 59 15.   3   1 0.2   0.15 2  1.0   0.4    45 2  1.3   0.8    44          N8  ;1B4    ,11     , LB                                     S 2      L                                                                                          1 2 18 0.3
MCG-06-52-004            23 44 24 -36 03 15.   3   1               0.3   0.25   1                              N8
MCG-06-52-005            23 44 30 -36 05 15.   3   1               0.3   0.2    1                          NE  N
MCG-06-52-006 *          23 47 18 -35 45 15.   3   1 0.2   0.2  1  0.6   0.6    45 1  1.4   1.3 1              N3  ; H                                                      E  3SO   L
MCG-06-52-007            23 47 24 -35 57 15.   3   1               0.2   0.2    1                              N8
MCG-06-52-008            23 47 30 -36 01 15.5  2   1 0.15  0.15 1  0.4   0.4    5                              N   ; H
MCG-06-52-009 *          23 48 54 -34 43 14.   3   1 0.4   0.4  1  0.8   0.8          1.0   0.9 1       E4                                                                  SO       L
MCG-06-52-010 *          23 49 24 -35 10 15.   3   1 0.3   0.15 1  0.6   0.6    46    1.0   0.9                N8E ; HC                                                     S 2      L
MCG-07-01-001 *NGC 7764A 23 50 48 -41 02 13.8  2 254 0.4   0.3  2  1.0   0.6    4  2                           N   ; DA    2 R4    ;11C    ,1#CP                                         9162 255                     0.38 255 0.61 255                   2 3         B     0.7
MCG-07-01-002 *          23 55 30 -41 48 14.2  2 254               0.3   0.3    12 1  1.0   0.6    28          NP3                                                          SO 3  A  L
MCG-07-01-003            23 56 18 -40 37 15.5  2   1               0.2   0.2    1                              N
MCG-07-01-004            23 56 48 -39 45 17.   3   1            1  1.0   1.0  : 6  1                           $   ; P
MCG-07-01-005 *          23 57 54 -40 46 15.   3   1            1  1.5   0.5    46 3  2.8   0.7 1 153          N   ;1SA2   , LA                                             S 1      L
MCG-07-01-006 *          23 58 36 -43 36 14.   3   1 0.25  0.25 1  1.0   0.8          1.1   0.9 1 172 1 E4                                                                  SO       L                                                                                          3 2    0.2
MCG-07-01-007            23 59 06 -41 05 14.5  2   4 0.2   0.15 3  0.6   0.3    4  2                           BD  , @     , DPC
MCG-07-01-008            23 59 42 -44 15 15.   3   1 0.2   0.15 1  0.6   0.4    3                              N   ; H
MCG-07-01-009 *          00 03 48 -41 46 12.5  2   4 2.0   0.4  2  3.0   1.2    56 4  5.5   1.0 1  20 1        FC  ; H                                     R  SBS721        I        L   1542  73   1340 158                                              1 2 010           1.1
MCG-07-01-010 *          00 03 54 -41 47 16.   3   1            2  6.0   0.25   4  3                           N   ;21C                                                                                                                                   1 D 009           1.1
MCG-07-01-011 *          00 04 36 -41 37 14.0  2 254 0.2   0.2  1  0.8   0.5    4     1.2   0.9    50 1        N   ; HP                                                                 14068 258
MCG-07-01-012            00 09 18 -42 32 15.   3   1 0.15  0.15 1  0.5   0.5    4                              N   ; H
MCG-07-01-013 *NGC   55  00 12 24 -39 28  7.8  2   6 0.9   0.2  2  2.6   0.3    6  5                    PI                                                 R  SBS9*1 I   A                131 158     98 158         -0.23 228 0.48 228               2
MCG-07-01-014            00 13 12 -42 10 17.   3   1            3  0.5   0.2    5  3                    FC *
MCG-07-02-001 *          00 21 00 -40 16 14.6  2 254 0.2   0.15 1  0.6   0.4    5     1.1   0.5   140          N   ; H                                                      S A:     L
MCG-07-02-002            00 24 42 -41 16 15.   3   1            1  0.4   0.2    3                              N8E
MCG-07-02-003            00 29 18 -44 26 15.   3   1 0.15  0.1  3  0.6   0.4    4  3                           LC4 ;1#DP
MCG-07-02-004 *          00 29 42 -40 32 16.   3   1            5  0.8   0.8  : 6  1  2.5   2.0 1   5 1 PC4                                                                 1        L
MCG-07-02-005 *          00 29 48 -41 39 14.   3   1 0.8   0.3  1  1.3   0.5    3  2  1.7   0.6 1 176          L   ;9#C                                                     S 2      L
MCG-07-02-006 *          00 30 00 -42 27 14.5  2   1            2  0.5   0.5    4  1  1.3   1.2 1          F3  L   ;2SB                                                     S C      L                                                                                          1 2 18 0.5
MCG-07-02-007 *          00 32 12 -43 56 14.   3   1 0.3   0.25 1  0.8   0.5    3  2  1.6   1.2 1  75          N3  ; H                                                      S4       L                                                                                          1 2 18 0.9
MCG-07-02-008 *          00 32 48 -44 16 15.   3   1            2  0.6   0.25   3  3  1.2   0.4 1 120 1        F   ;22                                                      SO       L
MCG-07-02-009 *          00 32 54 -44 22 13.1  2 254 0.2   0.15 2  0.6   0.6    4  1  1.2   1.1 1              B   ; DB                                                     S A      L
MCG-07-02-010 *          00 36 51 -43 21 17.   3   1            3  0.8   0.1    4     0.9   0.3 1       F  F                                                                             3431 186                                                         3 2         B     0.4
MCG-07-02-011 *          00 36 54 -43 21 13.5  2   1            2  1.5   0.6    3  2  1.8   0.7 1 128   FB                                                                  S C1     L   3962 186
MCG-07-02-012            00 38 18 -38 37 15.   3   1 0.3   0.25 1  0.6   0.3    3  3                           N   ;21
MCG-07-02-013            00 38 48 -38 40 15.   3   1 0.25  0.25 1  0.4   0.4    6                              N   ; H
MCG-07-02-014            00 39 21 -42 36 15.   3   1               0.4   0.25   1                              N8
MCG-07-02-015            00 39 36 -38 52 15.   3   1 0.15  0.15 2  0.5   0.5    5                              N8
MCG-07-02-016 *NGC  264  00 45 54 -38 30 14.9  2 254 0.3   0.25 1  0.8   0.3    5  4  1.0   0.3   113          N   ;29WA                                                    SO 3  A  L
MCG-07-02-017 *          00 47 36 -39 55 14.   3   1            1  1.0   0.25   2  3  1.7   0.6     9   F                                                                   S4 3  A  L
MCG-07-02-018 *          00 48 00 -41 31 14.5  2   1 0.25  0.2  2  1.0   0.6    35 2  1.1   0.8   162          L   ; D8B                                                    S 2      L
MCG-07-03-001 *NGC  319  00 54 42 -44 07 15.   3   1 0.4   0.25 1               6  2  1.0   0.9                NE3 ; H                                                      S4 3  A  L
MCG-07-03-002 *NGC  324  00 54 54 -41 14 13.5  2   1 0.3   0.25 1  1.0   0.4    34 2  1.7   0.5    95          N   ; LB                                                     SO       L
MCG-07-03-003 *NGC  322  00 54 54 -44 01 14.1  2 254            1  0.8   0.25   3  3  1.2   0.6 1 153 1 F                                                                   S A:     L                                                                                          1 2 17 0.2
MCG-07-03-004 *IC 1609   00 57 30 -40 37 13.   3   1 0.4   0.4  1  1.8   0.8    46 1  1.2   1.2 1       F4                                                                  SO       L
MCG-07-03-005            00 58 30 -40 22 14.5  2   1 0.2   0.2  1  0.5   0.5    3  1                           N   ; HP
MCG-07-03-006 *          01 02 00 -40 25 15.   3   1            2  0.5   0.25   3  2  1.2   0.9   109 1        L   ;21A                                                     S A      L
MCG-07-03-007            01 03 09 -42 29 15.   3   1            1  0.6   0.25      3                    F
MCG-07-03-008 *          01 04 54 -42 40 14.1  2 254               0.6   0.3    3  2  1.4   0.7   145          $   ; DC                                                     S C      L
MCG-07-03-009 *          01 04 54 -42 11 14.   3   1 0.4   0.25 1  1.0   0.7    46    1.1   0.7 1  41          N8  ; H                                                      SO       L                                                                    1 2 010           2.0
MCG-07-03-010 *          01 05 00 -42 10 15.   3   1 0.15  0.15 1  0.3   0.3    5                              N   ; H                                                                                                                                    1 2 009           2.0
MCG-07-03-011 *          01 12 54 -44 46 15.   3   1 0.15  0.15 1  0.4   0.4    46    1.3   0.9 1  11 1        N   ; H                                                      SO       L
MCG-07-03-012 *          01 14 48 -44 27 15.   3   1 0.2   0.2  1  1.0   0.8    5     1.4   1.4 1              N   ; H                                                      S A      L
MCG-07-03-013 *          01 15 54 -44 44 15.   3   1 0.15  0.15 1               4  1                           N3  ;1SA  8 , H                                                           6770 260                                                         1 2 014           0.2
MCG-07-03-014 *          01 15 54 -44 44 15.   3   1 0.15  0.15 1               4  1                           N3  ; T                                                                                                                                    1 D 013           0.2
MCG-07-03-015 *          01 17 30 -43 50 15.5  2   1               0.15  0.15   1  1  1.0   0.8 1  68          N83                                                          S4       L
MCG-07-03-016 *          01 17 42 -41 28 14.51 1 192            3  0.7   0.7    4     1.2   1.0 1                                                                                        5572 260                     0.35 194 0.27 194                   3 1
MCG-07-03-017 *NGC  482  01 18 06 -41 14 14.5  2   1 0.4   0.2  1  1.5   0.4    46 5  2.5   0.6 1  84          L   ;29B                                                     S A:     L
MCG-07-03-018 *          01 18 12 -44 23 13.2  2 254 0.15  0.15 1  1.0   0.15   5  5  1.4   1.2 1  20 1        N   ;2BA1                                                    S2A      L
MCG-07-03-019            01 19 06 -44 42 15.   3   1 0.2   0.2  1               6                              N   ; H
MCG-07-03-020 *          01 19 42 -44 19 15.   3   1            2  0.8   0.6    5  1  1.5   1.0 1 173          $PC ;1BC    , DB                                             S 2      L
MCG-07-04-001 *          01 20 48 -42 49 15.   3   1 0.3   0.25 1  0.6   0.5    3  1  1.3   0.8 1 174 1        N3  ; HC                                                     SO       L
MCG-07-04-002 *          01 20 57 -43 23 15.   3   1 0.5   0.3  2  0.7   0.4    5  3  2.0   0.3 1 150   F                                                                   S A      L
MCG-07-04-003 *          01 21 36 -44 48                                                                                                                                                                                                                  3 1           6
MCG-07-04-004            01 23 24 -38 32 13.   3   1 0.7   0.2  1  1.5   0.3    56 5                           L   ;29B
MCG-07-04-005 *          01 23 42 -39 22 15.5  2   1               0.25  0.2    1     1.2   0.7     8          N34                                                          S A      L
MCG-07-04-006            01 24 18 -38 51 15.   3   1 0.25  0.2  1  0.4   0.4    5                              N   ; H
MCG-07-04-007            01 24 36 -40 14 15.   3   1 0.2   0.15 1  0.5   0.5    5                              NE  ; H
MCG-07-04-008 *          01 26 12 -43 49 14.9  2 254            2  1.5   0.8    4     1.2   0.5 1   1 1    FC  FC  ; C                                                                                                                                    3 2         B 2   0.6
MCG-07-04-009 *NGC  572  01 26 30 -39 33 15.5  2   1 0.15  0.15 1  0.6   0.6    4     0.9   0.8                N   ; H                                                      S A      L
MCG-07-04-010 *          01 27 48 -42 34 14.66 1 194 0.5   0.2  1  1.0   0.3    3  3  1.2   0.6    44   F                                                                                7607 255                     0.03 194 0.65 194
MCG-07-04-011 *          01 28 00 -42 56 12.8  2 254            2  1.6   1.1    3  1  2.1   1.8    87 1        $8  ; LB                                                     S C      L
MCG-07-04-012 *          01 28 24 -41 33 14.   3   1 0.2   0.2  1  0.8   0.3    3  3  1.2   1.0 1  72 1        N8  ;29W                                                     S3       L
MCG-07-04-013            01 29 36 -42 37 15.   3   1               0.5   0.4    1                              N8E
MCG-07-04-014 *          01 30 24 -38 56 13.   3   1            2  1.2   1.0    3  1  1.3   1.3                L   ;92C                                                     S C      L
MCG-07-04-015 *          01 32 06 -38 53 14.5  2   1 0.4   0.25 1  0.6   0.6    5  2  0.8   0.5 1 175          N3  ; HCP                                                    SO       L                                                                                          1 2 17 0.6
MCG-07-04-016            01 32 48 -43 58 15.   3   1 0.15  0.15 1  0.3   0.3    5                              N   ; H
MCG-07-04-017 *NGC  625  01 33 00 -41 42 12.3  2   6 1.5   0.7  1  6.0   2.5    6  3  6.5   2.0 1  92          L   ; H                                     R  SBS921        I        L    403 185                    -0.10 228 0.55 228
MCG-07-04-018 *NGC  626  01 33 06 -39 24 14.   3   1 0.3   0.3  2  0.8   0.8    6  1  2.5   2.3 1              L   ;92B  1                                                  S A      L
MCG-07-04-019 *NGC  630? 01 33 30 -39 38 13.   3   1 0.7   0.3  1  1.5   1.2    5  1  1.6   1.4 1  62 1        L   ;2B     ;28     , H                                      SRA:     L                                                                    1 2 020           2.0
MCG-07-04-020 *NGC  630? 01 33 36 -39 36 13.   3   1 0.5   0.4  1  1.3   1.3          1.4   1.4 1       E                                                                   SO       L                                                                    1 D 019           2.0
MCG-07-04-021 *          01 34 24 -42 51 15.   3   1            2  0.8   0.5    5  2  1.4   1.0   135   F                                                                   S 2      L
MCG-07-04-022 *          01 35 33 -42 55 14.   3   1            2  1.1   0.5    3  3  1.5   0.5    15   F                                                                   S A      L
MCG-07-04-023 *          01 35 54 -40 48 15.   3   1               0.7   0.2    1  3  1.0   0.3   112   F
MCG-07-04-024 *          01 36 00 -40 19 15.   3   1            2  1.1   0.15   4  4  1.6   0.5 1  38          L   ;29                                                      S  /I    L
MCG-07-04-025 *          01 36 36 -40 16 14.   3   1 0.6   0.2  1  1.3   0.5    5  3  1.5   0.4   143   F                                                                   S A      L
MCG-07-04-026 *NGC  641  01 36 39 -42 47 13.   3   1 0.5   0.5  1  1.6   1.6          2.0   2.0 1       E                                                                   E        L
MCG-07-04-027 *NGC  644  01 36 48 -42 50 15.   3   1            2  1.0   0.4    4  3  1.7   0.8   155          F   ;2SC                                                     S C      L
MCG-07-04-028 *          01 37 06 -43 36 15.   3   1 0.5   0.3  2  1.3   0.4    4  3  1.3   0.4    27          L   ;2SB                                                     S A      L
MCG-07-04-029            01 39 36 -38 48 17.   3   1 0.1   0.1  4  1.0   1.0    6  1                           PD  ; D
MCG-07-04-030 *          01 41 06 -44 28 15.   3   1            1  1.1   0.2    3  4  1.0   0.4    81   F                                                                   S B      L                                                                                          1 2 18 1.2
MCG-07-04-031 *          01 42 24 -40 55 14.0  2 254            1  1.3   0.5    4  3  1.6   0.6     4   FC                                                                  S B1     L
MCG-07-04-032 *A 143     01 43 00 -43 51 13.3  2   6            4  3.0   1.5    6  2  5.2   5.0 1 122 1        $4  ; PB                                    R  IBS9          I        L    394  73                    -0.40 228 0.65 228
MCG-07-04-033 *          01 43 06 -42 08 15.5  2   1 0.25  0.2  3  1.0   0.5    5  2  1.8   1.1 1  78          L   ; DB                                                     S B:     L
MCG-07-04-034            01 43 18 -38 49 15.   3   1 0.3   0.3  1  0.4   0.4    4                              N8  ; H
MCG-07-04-035            01 44 54 -40 41 15.   3   1 0.4   0.3  2  0.7   0.5    5  1                           PC  ; H
MCG-07-05-001 *          01 54 30 -39 30 15.   3   1 0.15  0.15 1  0.4   0.4    5  3  1.2   0.8 1  91          N3  ; H                                                      SO       L                                                                                          1 2 18 0.1
MCG-07-05-002 *          01 54 48 -44 13 14.34 1 192 0.6   0.15 1  1.4   0.4    4  4  4.3   1.0 1  25          L   ;2SC                                                     S B:     L
MCG-07-05-003 *          01 56 06 -39 48 14.   3   1            1  1.2   0.2    3  3  2.4   0.5 1  64          F   ;9SC                                                     S        L
MCG-07-05-004 *          02 00 36 -43 03 15.   3   1            1  0.5   0.5    3  1  1.7   0.8    92          F   ;1@                                                      S A      L
MCG-07-05-005 *          02 00 42 -41 40 15.   3   1               0.25  0.25   1  1  1.5   1.2 1 120 1        N3                                                           S B      L
MCG-07-05-006            02 02 06 -41 42 15.   3   1 0.3   0.2  1  0.5   0.5    4  2                           NE3 ; H
MCG-07-05-007 *          02 04 18 -41 46 15.   3   1            2  1.2   0.4    4  3  2.5   1.0 1 129          B4  ;2SC                                                     S 2      L
MCG-07-05-008 *NGC  822  02 04 36 -41 24 13.   3   1 0.4   0.3  1  1.3   1.1          1.3   0.7 1  77   E                                                                   E        L
MCG-07-05-009 *          02 08 36 -41 10 14.2  2 254 0.6   0.15 4  1.5   0.6    6  3  2.4   1.0    58          L   ; LC                                                     S B      L
MCG-07-05-010 *          02 08 48 -39 36 14.   3   1            2  1.0   0.6    4  1  2.5   0.6    53          N8  ; H                                                      S B      L
MCG-07-05-011 *          02 09 54 -39 27 14.   3   1 0.4   0.3  2  1.0   0.6    4  1  1.4   1.2 1  57          L   ;22C    ;9S     2 H                                      S B      L
MCG-07-05-012 *NGC  862  02 11 06 -42 16 14.   3   1 0.3   0.3  1  0.5   0.5          1.1   1.1 1       E4                                                                  E  3SO   L
MCG-07-05-013 *          02 11 36 -39 59 14.5  2   1               1.1   0.2    1  3  1.8   0.4   170   F                                                                   S 1      L
MCG-07-05-014            02 13 24 -41 56 15.   3   1 0.25  0.25 1  0.3   0.3                                   N   ; H
MCG-07-05-015            02 14 24 -43 50 15.   3   1 0.3   0.3  1               6                              N   ; HK
MCG-07-05-016 *NGC  889  02 17 06 -41 59 14.2  2 254 0.3   0.3  1  0.6   0.6    5  1  1.3   1.1 1              N34 ; H                                                      SO       L
MCG-07-05-017 *NGC  893  02 18 00 -41 38 13.5  2   1 0.5   0.4  2  1.0   1.0    4  1  2.0   1.5 1 115 1        L   ;21C    ; HC                                             S 2      L
MCG-07-05-018 *          02 19 12 -42 14 15.   3   1            1  1.2   0.3    5  3  1.8   0.7 1 110          L   ;9SA                                                     S A      L
MCG-07-06-001 *IC 1796   02 20 54 -41 36 14.   3   1 0.5   0.4  1  1.0   0.6    35 2  1.0   0.8    86   F                                                                   SO       L
MCG-07-06-002 *          02 23 18 -40 40 14.5  2   1 0.4   0.2  2  0.8   0.4    4  2                           F   ;92                                                                  11810 194                                                         1 2 003     B 7   0.4
MCG-07-06-003 *          02 23 18 -40 40 15.5  2   1 0.15  0.15 2  0.5   0.3    4                              N   ; HP                                                                                                                                   1 D 002     B 7   0.4
MCG-07-06-004 *NGC  939  02 24 36 -44 41 14.   3   1 0.3   0.25 1  0.5   0.5    4  1  1.3   1.1 1 110 1        N3  ; H                                                      SO 3  A  L
MCG-07-06-005 *          02 26 54 -43 18 14.5  2   1 0.4   0.2  1  1.2   0.6    5  2  1.5   0.6   150          NE  ; HP                                                     S A      L
MCG-07-06-006 *NGC  954  02 26 54 -41 38 13.33 1 243 0.25  0.25 2  1.8   1.0    34 2  1.9   1.0    19          N8  ;9#B    2 D                             R  SA 72         S C      L   5353 158   5233 158
MCG-07-06-007 *          02 27 30 -43 13 14.5  2 254            1  0.6   0.25   3  3  1.0   0.4 1  88   F                                                                   SO 3  A  L
MCG-07-06-008 *IC 1812   02 27 36 -43 02 13.   3   1 0.4   0.4  1  1.2   1.2          2.2   2.0 1       E                                                                   SO       L
MCG-07-06-009 *IC 1810   02 27 36 -43 18 13.5  2   1 0.4   0.3  2  1.0   1.0    4  2  1.5   1.4                L4  ;23C                                                     S B      L
MCG-07-06-010 *          02 27 54 -43 11 14.9  2 254            1  0.8   0.15   3  3  1.3   0.3 1  71          F   ;11                                                      S A      L
MCG-07-06-011            02 28 24 -43 09 17.   3   1            1  0.4   0.4  : 6  1                           $   ; DA
MCG-07-06-012 *          02 28 36 -43 15 13.5  2   1 0.5   0.25 1  1.5   1.5  : 5     2.9   1.8 1 138          F   ; LA                                                     S 1      L
MCG-07-06-013 *          02 29 12 -44 39 15.5  2   1 0.2   0.15 2  1.2   0.6    6  1  1.3   0.8   135          BW4 ; L4                                                     S B      L
MCG-07-06-014 *NGC  979  02 29 48 -44 45 13.   3   1 0.4   0.4  1  1.0   0.8    3  1  0.9   0.8                N3  ;22C                                                     SO 3  A  L
MCG-07-06-014A*NGC  986A 02 30 42 -39 32 14.5  2   1            4  1.5   0.5    5  3  2.0   0.8    72          $E  ; F                                     R  SB 92         I        L
MCG-07-06-015 *NGC  986  02 31 36 -39 16 11.8  2   6            1  2.5   2.0    3  1  4.2   3.3 1 150 1        L   ;2B     22SC                            R  SBT2   B  G   S2B      L   1983  73   1943 158          0.10 252 0.76 252 -0.07 0.70    5
MCG-07-06-016 *          02 31 36 -43 44 14.   3   1 0.3   0.15 2  0.6   0.5    4  1  1.0   1.0 1              L   ;2B     ; DA                                             SB       L
MCG-07-06-017 *          02 44 06 -38 42 16.   3   1            3  1.5   0.15   5  5                       FC  FC  ; C                                                                                                                                    3 2         Q 1   1.0
MCG-07-06-018            02 44 48 -42 34 14.5  2   1 0.2   0.2  1  0.5   0.4    5                              N   ; H
MCG-07-06-019 *          02 47 36 -38 59 13.8  2 254            2  0.7   0.25   3  3  2.2   1.0    37          L   ;2#C                                                     S A      L
MCG-07-06-020 *          02 49 54 -42 58 15.   3   1 0.2   0.2  1               6     1.2   1.0 1  20 1        N   ; HK                                                     SO /N    L
MCG-07-07-001 *          03 00 12 -40 12 14.   3   1 0.3   0.3  1  1.0   0.7    5  1  1.2   0.8   119   F4                                                                  S A      L
MCG-07-07-002 *IC 1875?  03 02 00 -39 38 14.   3   1 0.4   0.4  1  0.8   0.8    5     0.8   0.8 1          N   N8  ; H                                                      E        L                                                                                          1 2 15 1.0
MCG-07-07-003 *NGC 1217  03 04 12 -39 14 13.   3   1 0.6   0.4  1  1.2   1.0    35 2  1.6   1.2 1  50   F4                                                                  S 1      L                                                                    1 2 004           1.0
MCG-07-07-004 *          03 04 12 -39 13 15.   3   1 0.25  0.2  1  0.5   0.4    4  1                           N   ; DA                                                                                                                                   1 D 003           1.0
MCG-07-07-005 *          03 05 48 -39 47 15.   3   1            3  1.2   0.4    4  3  1.4   0.5    10         9BP4 ; LA                                                     S C      L
MCG-07-07-006 *          03 07 42 -40 11 15.   3   1            2  1.0   0.3    4  1                       F  2N83 ; HC    2 C                                                                                                                            3 3         B 3 7
MCG-07-07-007 *          03 07 48 -41 13 15.   3   1            4  4.0   1.5  : 6  2  6.0   3.0 1 166   LB4                                                                 S D      L    950  73                    -0.24 228 0.64 228
MCG-07-07-008 *NGC 1291  03 15 24 -41 17 10.2  2   6 3.5   2.2  1  9.0   8.0    5  1 13.0  13.0 1              L   22B   2 ; RA                            R RSBS0          S3 3  A  L    839 185    674 158          0.46 202 0.95 202  0.39 0.86    3
MCG-07-08-001 *          03 21 15 -42 22 14.5  2   1            1  1.5   0.25   3  4  3.1   0.4 1  81   F                                                                   SO       L
MCG-07-08-002 *          03 21 24 -42 46 15.   3   1 0.2   0.15 1  0.8   0.5    4  1  1.0   0.7   153 1        NE  ; DPB                                                    S A      L
MCG-07-08-003 *IC 1970   03 34 54 -44 07 13.   3   1 1.6   0.3  1  2.2   0.8    3  4  3.7   1.0 1  75   F                                                  R  S  3*1        S B:     L   1074 158    904 158
MCG-07-08-004 *NGC 1411  03 37 06 -44 15 12.0  2   6 1.0   0.7  1  2.0   1.5          2.5   1.8 1   6 1 E                                                  R  L R-*         SO       L   1058 185    898 158 76    1  0.39 231 0.89 231
MCG-07-08-005 *NGC 1448  03 42 54 -44 48 11.3  1   6 1.5   0.4  1  4.3   0.8    3  4  9.0   3.0 1  41   FB                                                 R  SA 6*1        S C      L   1168 185   1182 158 83    1  0.04 228 0.75 228
MCG-07-08-006            03 44 06 -41 21 15.   3   1 0.2   0.2  1  0.5   0.5    4                              N   ; H
MCG-07-08-007            03 44 54 -40 48 15.5  2   1 0.3   0.2  2  0.8   0.6    5  1                           $8E ; D   R ; H
MCG-07-08-008 *          03 45 48 -38 44 15.5  2   1 0.3   0.15 4  1.5   0.3  : 6  4  3.2   0.9 1  49   F                                                                   I  :     L
MCG-07-09-001 *NGC 1476  03 50 36 -44 40 14.5  2   1            2  1.1   0.25   3  4  1.3   0.5    86   FC *                                                                I        L
MCG-07-09-002 *NGC 1487  03 54 06 -42 30 12.6  2   6 0.9   0.6  2  2.0   1.5    45    7.5   3.5 1  55 1                                                    R  P             S  /I    L    871 185    537 158         -0.29 255 0.38 255                   3 1           5
MCG-07-09-003 *          03 56 48 -40 22 15.   3   1 0.3   0.15 1  1.0   0.6    4     0.7   0.5 1          *   N   ; HP                                                                                                                                               Q   4     1 2 18 0.6
MCG-07-09-004 *NGC 1495  03 56 48 -44 36 13.   3   1            2  2.6   0.5    4  5  4.0   0.7 1 105   FC                                                                  S C      L
MCG-07-09-005 *          03 57 42 -38 55 16.   3   1 0.1   0.1  1  0.4   0.4    46    1.0   0.7 1 135          $8  ; H                                                      S        L
MCG-07-09-006 *NGC 1510  04 01 54 -43 31 13.48 1 158 0.3   0.3  1  1.5   1.3    46   12.0   4.0 1  90          N   ; H                                     R CE 0+*P        S        L    968 158    782 158         -0.08 251 0.43 251 -0.31 0.42        1 D 007           5.0
MCG-07-09-007 *NGC 1512  04 02 18 -43 28 11.8  2   6 1.5   1.0  1  3.5   3.5    35 2 18.0   6.0 1  90          L   ;2BA  2 228A  2 , DA                    R  SBR1          S2B      L    896 185    558 158          0.04 245 0.84 245  0.16 0.76        1 2 006           5.0
MCG-07-09-008            04 04 54 -38 56 15.5  2   1            1  0.3   0.2    2  1                    FC4
MCG-07-09-009 *          04 05 24 -40 18 16.   3   1            1  0.6   0.15   5  4  0.8   0.2 1  30 1    N   FC  ;1#B                                                                                                                                   2 2         B     0.4
MCG-07-09-010 *IC 2036   04 08 12 -39 48 14.5  2   1 0.4   0.2  1  1.0   0.6    4  2  1.0   0.8    92          NE  ; DA                                                     SBC      L
MCG-07-09-011 *          04 11 30 -42 26 15.   3   1 0.3   0.2  1  0.8   0.5    3  3  1.2   0.7    90          NE3 ;11D2P                                                   S A      L
MCG-07-09-012 *          04 11 42 -41 31 15.   3   1 0.3   0.2  1  0.8   0.5    46    1.0   0.7    76          NE  ; H                                                      S A      L
MCG-07-09-013 *          04 16 54 -40 58 14.5  2   4 0.3   0.2  2  1.0   0.2    5  3  1.2   0.4 1  68          L   ;9#B  1                                                  S        L
MCG-07-10-001 *NGC 1571  04 20 30 -43 45 13.   3   1 0.5   0.4  1  1.2   1.0          3.0   2.5 1 172 1 E4                                                                  SO       L
MCG-07-10-002            04 20 36 -44 05 14.5  2   1            2  0.8   0.6    3  2                           N   ; DA
MCG-07-10-003 *NGC 1572  04 21 00 -40 44 13.2  2 254 1.2   0.4  1  1.8   1.0    5  4  3.2   1.6     0          F   ; H                                                      SBB      L                                                                                          2 2 19 0.5
