NGC3557    110735.0-371600 11.52  21.24   .003   .005   .008   .167   .002  1.05  .001  -.015   .63  .006   .009   .65  .006  -.071  1.34  .009  -.091 162   .05  -5.4 1 2
NGC3557B   110710.0-370436 13.45  19.39   .009   .011   .004   .000   .000  1.00  .023  9.990   .29  .131   .386   .69  .069  9.990  1.29  .074  9.990   8   .01  -4.8 0 2
NGC3558    110816.1+284856   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3561    110833.7+285810   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3562    110939.4+730902 13.18  22.01   .009   .018   .022   .000   .000  1.03  .020  -.114   .57  .020  9.990  9.99 9.990  9.990  9.99 9.990  9.990   7   .23  -5.0 0 2
NGC3564    110813.2-371641 13.21  20.90   .007   .006   .004   .000   .000  1.03  .018  9.990   .60  .030   .076   .65  .018  9.990  9.99 9.990  9.990   8   .04  -1.9 0 1
NGC3568    110826.0-371023 12.52  21.40   .004   .003   .004   .065   .001   .88 9.990  9.990   .48 9.990  9.990  9.99 9.990  9.990  1.19 9.990  9.990  42   .02   5.5 1 1
NGC3573    110856.0-363606 13.60  20.36   .043   .021   .011   .000   .000  1.03  .045  9.990   .40  .059  9.990   .58  .045  9.990  1.26  .045  9.990   8   .01   -.1 0 3
NGC3583    111122.3+483532 12.44  21.16   .004   .007   .015   .152   .003   .89 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.19 9.990  9.990  11   .29   4.1 1 6
NGC3585    111050.0-262859 10.64  21.27   .004   .006   .010   .363   .005  1.00  .003   .005   .55  .005  -.073   .59  .005  -.051  1.24  .008  -.045  35   .07  -8.8 1 2
NGC3593    111159.2+130527 11.84  21.56   .010   .012   .017   .000   .000   .97  .029  -.029   .29  .027   .055   .72  .036  9.990  1.17 9.990  9.990   8   .13   -.1 0 2
NGC3596    111227.9+150338 11.64  22.27   .006   .005   .013   .106   .006   .53  .003  -.111  9.99 9.990  9.990   .61  .005  -.045  1.22  .006  -.057  46   .13   4.2 1 2
NGC3599    111249.1+182308 12.69  22.13   .006   .008   .013   .354   .004   .86  .016  9.990   .31  .005  -.035   .38  .018  9.990  9.99 9.990  9.990  26   .38  -9.0 1 2
NGC3605    111408.7+181726 13.50  20.68   .003   .003   .004   .133   .000   .90  .003  -.129   .36  .008   .086   .56  .016   .014  1.17  .004   .071 135   .10   -.5 1 1
NGC3606    111351.0-333311 13.56  21.67   .011   .014   .020   .698   .003  1.07  .044  -.232   .50  .020  -.086   .63  .069   .024  1.33  .082  -.102  16   .04    .9 1 2
NGC3607    111416.1+181935 10.79  21.31   .004   .005   .010   .148   .003   .90  .003  -.103   .51  .006  -.073   .66  .007  -.024  1.34  .006  -.006 154   .27  -5.2 1 2
NGC3608    111420.7+182519 11.50  22.21   .007   .012   .021   .310   .005  1.04  .003  -.168   .37  .013  -.217   .47  .014   .097  1.37  .007   .028 161   .33  -9.4 1 2
NGC3610    111531.4+590338 11.60  19.77   .002   .003   .003   .195   .000   .80  .001   .028   .47  .010  9.990   .58  .002  -.041  1.16  .002  -.107 161   .07  -8.0 1 1
NGC3611    111454.7+044941 12.78  21.22   .044   .015   .015   .000   .000   .65  .021   .054   .03  .000  9.990  9.99 9.990  9.990  9.99 9.990  9.990   4   .12   1.0 0 4
NGC3613    111542.4+581628 11.75  20.91   .002   .003   .005   .061   .001   .93  .001  -.014   .53 1.000  9.990   .61 1.000  9.990  1.13  .003  -.089 120   .09  -4.5 1 1
NGC3614    111534.3+460113 12.84  23.22   .019   .020   .058   .368   .016   .87 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.18 9.990  9.990  15   .19   6.3 1 6
NGC3615    111527.6+234013 12.10  20.52   .002   .005   .007   .217   .001  1.02 9.990  9.990  9.99 9.990  9.990   .62 9.990  9.990  9.99 9.990  9.990  34   .26  -9.8 1 6
NGC3617    111523.0-255142 13.74  20.68   .006   .016   .021   .302   .002   .91  .008  -.035   .37  .012  -.068   .57  .024  -.095  1.19  .021  -.035  12   .21  -2.9 1 2
NGC3619    111628.6+580159 12.57  21.42   .021   .032   .062   .000   .000   .98 1.000  9.990   .52 1.000  9.990   .60 1.414  9.990  9.99 9.990  9.990   3   .20   -.9 0 4
NGC3620    111423.0-755630   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3621    111551.0-323224  9.69  22.06   .025   .011   .026   .277   .011   .66  .032  -.174  -.06  .061  -.277   .78 9.990  9.990  1.39 9.990  9.990  19   .04   6.8 1 2
NGC3622    111710.2+673052 13.47  21.09   .016   .007   .008   .744   .007   .54  .074  -.288  -.37  .140   .550  9.99 9.990  9.990  1.53 9.990  9.990  15   .04   5.0 1 2
NGC3623    111618.6+132200 10.32  20.66   .016   .005   .011   .223   .010   .99  .007  -.107   .52  .012  -.197   .63  .080  -.107  1.33  .009   .000  22   .01   5.1 1 2
NGC3626    111725.9+183755 11.65  21.11   .006   .020   .029   .812   .004   .84  .006   .025   .33  .027  -.147   .51  .020  9.990   .95  .063  -.306  19   .20  -8.3 1 2
NGC3627    111737.9+131608  9.65  20.92   .014   .013   .032   .466   .030   .83  .008  -.151   .26  .013  -.258   .58  .046  -.147  1.14  .038   .061  26   .08   2.4 1 2
NGC3628    111739.6+135147  9.56  23.66   .085   .033   .099   .000   .000   .84  .028  -.065   .71  .270   .301   .65  .040   .000  1.40  .040   .000   6   .28   3.1 0 3
NGC3630    111742.1+031422 12.91  20.17   .003   .008   .008   .489   .002   .95  .002  -.005   .59  .071  -.339   .61  .039   .132  1.31  .048   .072  49   .22  -8.1 1 2
NGC3631    111813.2+532643 10.37  23.77   .057   .014   .018   .000   .000   .61 1.000  9.990  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990   5   .13   5.1 0 4
NGC3636    111753.6-100028 12.98  21.51   .013   .034   .044   .000   .000   .96  .023  -.106   .44  .042   .127   .65  .037  -.032  1.29  .177  -.405  10   .32  -5.0 0 3
NGC3637    111808.0-095900 12.55  21.49   .012   .023   .031  1.742   .020   .95  .018  -.133   .48  .005  9.990  9.99 9.990  9.990  9.99 9.990  9.990  10   .29  -4.6 1 2
NGC3640    111832.3+033034 11.36  20.90   .005   .008   .012   .146   .001   .93  .002  -.043   .52  .011   .098   .58  .007   .055  1.22  .002  -.016 136   .16  -3.7 1 2
NGC3641    111834.2+032809 14.10  20.53   .002   .003   .003   .314   .000  1.05 9.990  9.990  9.99 9.990  9.990   .63 9.990  9.990  9.99 9.990  9.990  50   .13 -13.1 1 1
NGC3642    111925.6+592101 11.69  21.74   .070   .035   .028   .000   .000   .67  .082  -.203  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990   4   .05   4.0 0 4
NGC3652    111957.0+380227 13.51  22.32   .048   .020   .040   .477   .004   .88 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.19 9.990  9.990  14   .09   5.9 1 6
NGC3654    112109.0+694113 14.22  22.07   .004   .003   .004   .095   .001   .86 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.18 9.990  9.990  10   .09   7.5 1 6
NGC3655    112017.6+165155 12.32  20.30   .004   .007   .003   .212   .002   .69  .029  9.990   .13  .000  9.990  9.99 9.990  9.990   .90  .041  9.990  19   .02   4.2 1 1
NGC3658    112115.7+385016   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC3664    112150.4+033607 13.04  23.41   .085   .082   .198   .000   .000   .38  .083   .297  -.35  .080   .284  9.99 9.990  9.990  9.99 9.990  9.990   5   .17   8.9 0 4
NGC3665    112200.9+390216 11.41  21.73   .002   .004   .007   .071   .001   .89  .005   .017   .50  .001  -.034   .69  .006  -.130  9.99 9.990  9.990 110   .31  -2.3 1 1
NGC3672    112230.4-093113 12.01  22.03   .058   .015   .038   .000   .000   .77  .028  -.225   .32  .000  9.990  9.99 9.990  9.990  9.99 9.990  9.990   9   .47   4.9 0 3
NGC3673    112244.0-262742 12.16  22.60   .015   .006   .011   .195   .004  1.00 1.000  9.990   .42 1.000  9.990  9.99 9.990  9.990  9.99 9.990  9.990   9   .08   3.3 1 2
NGC3675    112324.2+435136 10.76  21.91   .009   .011   .023   .286   .009   .94 9.990  9.990   .47  .000  9.990  9.99 9.990  9.990  1.21 9.990  9.990  20   .23   -.8 1 2
NGC3681    112352.5+170821 12.50  21.33   .003   .003   .004   .096   .001   .76  .004  -.173  9.99 9.990  9.990   .56  .006  -.011  1.22  .008  -.046  45   .06   1.7 1 1
NGC3682    112446.1+665156 12.92  20.74   .052   .039   .078   .000   .000   .72  .009   .056   .02  .049   .307  9.99 9.990  9.990  9.99 9.990  9.990   4   .32    .1 0 4
NGC3684    112434.3+171820 12.51  21.68   .002   .001   .003   .031   .001   .71  .004  -.147  9.99 9.990  9.990  -.31  .007  -.056  1.01  .010  -.167  61   .03   6.9 1 1
NGC3686    112507.3+172956 11.72  22.00   .014   .005   .009   .220   .005   .64  .131   .125   .01  .011  9.990   .43  .132  -.190  9.99 9.990  9.990  38   .08   5.7 1 2
NGC3689    112531.8+255615 13.01  21.17   .014   .015   .005   .736   .005   .64  .071   .138   .00  .048  9.990  9.99 9.990  9.990  1.43 9.990  9.990  23   .02   5.5 1 2
NGC3690    112544.2+585022   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC3697    112613.3+210415   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC3701    112651.1+242209 13.52  22.03   .005   .004   .008   .150   .001   .56  .000  9.990  -.07  .000  9.990   .50  .000  9.990   .86  .017  9.990  16   .12   4.6 1 2
NGC3705    112731.5+093308 11.65  21.43   .019   .009   .011   .000   .000   .84  .027  -.054   .22  .086  -.193   .46 1.000  9.990  1.07 1.000  9.990   4   .11   2.1 0 4
NGC3706    112717.0-360700 12.05  21.70   .003   .006   .010   .234   .002  1.05  .002  -.011   .55  .005  -.092   .63  .004  -.014  1.34  .015   .336  72   .13  -9.3 1 2
NGC3710    112829.4+230236 14.01  21.50   .026   .048   .061   .000   .000  1.01  .030  9.990   .54  .017  -.107  9.99 9.990  9.990  9.99 9.990  9.990   6   .30  -5.0 0 3
NGC3715    112900.7-135723 13.67  20.69   .004   .004   .005   .193   .001   .89 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.19 9.990  9.990  24   .09   4.3 1 6
NGC3717    112903.0-300154 12.06  22.33   .007   .007   .017   .254   .011  1.10  .012  -.023   .38  .033  -.273   .62  .040  -.215  1.37  .060  -.339  15   .04   1.6 1 2
NGC3718    112950.7+532032 11.42  22.93   .006   .009   .028   .087   .007   .96  .024  -.447   .38  .247  -.279   .62  .093  -.184  1.27  .088  -.521  30   .17   6.9 1 2
NGC3719    112939.6+010548 13.62  22.38   .005   .003   .007   .069   .002   .71  .015  -.297   .43 9.990  9.990   .57  .031  -.188  1.20  .031  -.203  19   .06   9.2 1 2
NGC3720    112948.2+010450 13.85  20.77   .006   .004   .004   .184   .001   .74  .005   .029  -.04  .027   .297   .60  .008  -.017  1.19  .009  -.096  26   .05   5.6 1 1
NGC3725    113051.8+620952   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3726    113038.3+471812 10.63  22.86   .019   .022   .063   .315   .022   .55  .030  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.25  .043  9.990  24   .05   5.3 1 3
NGC3728    113036.0+244300 13.81  22.61   .003   .005   .009   .193   .002  1.01 9.990  9.990  9.99 9.990  9.990   .46 9.990  9.990  9.99 9.990  9.990  37   .25  -8.3 1 2
NGC3729    113105.3+532411 11.49  22.99   .016   .016   .040   .420   .023   .62 1.000  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.48 9.990  9.990  15   .22   2.8 1 3
NGC3732    113141.6-093409 12.78  20.23   .024   .009   .009   .000   .000   .57  .010   .054  -.23  .018   .191   .54  .017  -.105   .95  .020   .138  19   .14    .3 0 2
NGC3733    113217.1+550742 12.98  23.44   .017   .008   .011   .089   .014   .63  .083  -.175  -.14  .086  -.155   .37  .122   .009   .87  .299  -.419  12   .11   9.4 1 2
NGC3737    113252.2+551332   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3738    113304.5+544757 11.90  21.16   .075   .017   .015   .000   .000   .34  .101   .193  -.22  .010  9.990  9.99 9.990  9.990  9.99 9.990  9.990   6   .00   9.9 0 3
NGC3741    113325.2+453343   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC3742    113305.0-374054 12.72  22.63   .009   .009   .014   .299   .004  1.02  .068  -.128   .57  .016   .031  9.99 9.990  9.990  9.99 9.990  9.990  12   .08    .0 1 2
NGC3746    113507.0+221710 14.84  22.60   .058   .024   .041   .000   .000   .98  .088   .223   .59  .126  -.463  9.99 9.990  9.990  9.99 9.990  9.990   3   .25   3.0 0 4
NGC3749    113325.0-374312 13.82  22.27   .023   .015   .015   .315   .003  1.12  .038  9.990   .44  .126  -.294  9.99 9.990  9.990  9.99 9.990  9.990  12   .10   1.9 1 2
NGC3752    112927.6+745421 14.46  22.95   .009   .008   .015   .221   .002   .88 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.19 9.990  9.990  13   .11   5.1 1 6
NGC3755    113354.3+364115 13.50  23.33   .037   .025   .065   .418   .016   .89 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.19 9.990  9.990  13   .38   3.9 1 6
NGC3756    113404.7+543422 11.91  22.28   .014   .006   .015   .116   .007   .65  .000  9.990  9.99 9.990  9.990  9.99 9.990  9.990   .98  .006  9.990  20   .09   8.2 1 2
NGC3758    113352.5+215223   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3759    113410.5+550602 14.20  21.78   .015   .027   .031   .000   .000  1.00  .020  -.036  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990   4   .19  -2.1 0 4
NGC3759A   113414.0+552622   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3764    113412.0+180859   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3767    113439.7+170910 14.31  21.28   .010   .013   .015   .000   .000   .99  .027  -.100   .50  .077  -.233  9.99 9.990  9.990  9.99 9.990  9.990   3   .19  -2.0 0 4
NGC3772    113512.0+225809 13.93  22.27   .025   .018   .032   .000   .000  1.00  .119  -.308   .59  .202   .457  9.99 9.990  9.990  9.99 9.990  9.990   3   .42   1.0 0 4
NGC3773    113537.8+122320   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3780    113640.1+563252 11.93  23.19   .012   .009   .015   .000   .000  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990   3   .25   5.1 0 4
NGC3783    113633.0-372742 12.72  20.92   .022   .010   .015   .749   .005   .64  .014   .144  -.45  .039   .557   .56  .060  9.990  1.38  .104   .660  17   .03  -5.0 1 2
NGC3786    113704.7+321112 12.95  22.42   .028   .025   .058   .000   .000   .82  .104  -.224   .02  .119  9.990   .58  .259  -.240  9.99 9.990  9.990   4   .86   1.0 0 5
NGC3787    113701.8+204354   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .003   .00  .000   .000   0   .00    .0 0 0
NGC3788    113706.3+321234 13.27  21.68   .021   .044   .091   .000   .000   .80  .136  -.336   .20  .059  -.147   .65  .146  9.990  9.99 9.990  9.990   3   .48   2.4 0 4
NGC3796    113745.8+603436 13.84  21.08   .031   .043   .043  2.509   .007   .98 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.23 9.990  9.990  16   .10  -5.5 1 6
NGC3801    113740.5+180020 13.06  22.50   .003   .004   .008   .102   .002  1.01  .076  -.239   .47  .015  -.264   .59  .077  -.033  9.99 9.990  9.990  30   .19   1.2 1 2
NGC3802    113743.0+180234 13.97  23.55   .085   .026   .048   .000   .000   .98  .104  -.264   .45  .100  9.990  9.99 9.990  9.990  9.99 9.990  9.990   3   .24   5.8 0 4
NGC3804    113812.1+562847 13.91  23.27   .060   .085   .262  1.428   .059   .87 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.18 9.990  9.990  14   .33   6.3 1 6
NGC3806    113811.1+180424 13.91  23.46   .051   .055   .111   .000   .000   .62  .111  -.280  -.05  .034   .082  9.99 9.990  9.990  9.99 9.990  9.990   3   .27   2.9 0 4
NGC3810    113823.5+114454 11.28  21.43   .007   .004   .008   .097   .002   .71  .043  -.165   .02  .107  -.273  9.99 9.990  9.990  1.16  .080  -.073  26   .05   5.8 1 2
NGC3811    113836.0+475813   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3812    113831.3+250553 12.45  20.78   .003   .005   .006   .248   .001  1.01 9.990  9.990  9.99 9.990  9.990   .62 9.990  9.990  9.99 9.990  9.990  34   .24  -9.1 1 6
NGC3813    113840.1+364927 12.25  21.19   .006   .005   .006   .161   .000   .59  .010  9.990   .02  .086  -.158  9.99 9.990  9.990  1.07  .016  9.990  19   .04   5.9 1 2
NGC3816    113912.0+202254 13.42  21.89   .020   .025   .030   .000   .000   .98  .015  9.990   .50  .041  -.129   .61 1.000  9.990  9.99 9.990  9.990   4   .19  -2.2 0 4
NGC3817    113918.3+103445 14.14  22.18   .024   .018   .022   .000   .000  1.01  .046  -.108  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990   4   .22    .0 0 4
NGC3818    113924.2-055242 12.66  21.23   .004   .008   .012   .323   .002   .77  .010   .239   .48  .039  -.186   .77  .019  -.158  1.44  .053  -.079 120   .27 -10.0 1 2
NGC3821    113933.0+203538   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC3825    113948.9+103230   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3827    114000.4+190719 13.80  20.91   .013   .011   .004   .000   .000   .46  .031   .082  -.24  .044   .099  9.99 9.990  9.990  9.99 9.990  9.990   3   .01   9.0 0 4
NGC3832    114054.0+230000 13.19  23.32   .013   .013   .044   .101   .011   .71  .009  -.357   .06  .064  -.234   .43  .013  -.094  1.02  .016  -.198  41   .23   9.0 1 3
NGC3835    114123.0+602352 13.79  21.68   .038   .039   .042  2.102   .013   .90 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.20 9.990  9.990  13   .07   2.9 1 6
NGC3837    114121.0+201021 14.25  21.41   .025   .053   .066   .000   .000  1.01  .015   .068   .59  .056  -.133  9.99 9.990  9.990  9.99 9.990  9.990   6   .25  -4.8 0 3
NGC3838    114132.6+581340   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .004   .00  .000   .000   0   .00    .0 0 0
NGC3840    114123.4+202116 14.55  21.85   .031   .031   .023   .000   .000   .74  .052  9.990   .05  .025  -.079  9.99 9.990  9.990  9.99 9.990  9.990   7   .06   1.0 0 3
NGC3841    114126.4+201511   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .007   .00  .000   .000   0   .00    .0 0 0
NGC3842    114126.4+201340 12.92  22.38   .004   .006   .011   .138   .003  1.00  .008  -.066   .53  .015  -.096   .68  .014  9.990  9.99 9.990  9.990  36   .34  -2.5 1 2
NGC3844    114124.0+201759 14.94  20.93   .025   .021   .014   .000   .000   .98  .018   .041   .50  .064  -.117  9.99 9.990  9.990  9.99 9.990  9.990   4   .08    .0 0 4
NGC3845    114129.8+201622 14.99  21.17   .025   .015   .010   .000   .000  1.01  .018  -.050   .46  .062  -.182  9.99 9.990  9.990  9.99 9.990  9.990   3   .08   1.0 0 4
NGC3846    114148.1+555550 13.62  23.53   .057   .089   .279   .000   .000   .88 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.19 9.990  9.990   9   .22   5.0 0 3
NGC3846A   114134.2+551845   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC3853    114153.3+165009 13.38  21.38   .001   .002   .002   .095   .000  1.01  .005  -.065   .53  .030  -.083   .60  .009  -.027  1.18  .009  -.015  59   .07  -5.1 1 1
NGC3857    114160.0+194959   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC3859    114217.0+194359 14.60  22.09   .037   .015   .013   .000   .000   .72  .054  -.250   .10  .019   .080   .56  .059  9.990  9.99 9.990  9.990   5   .01   9.0 0 4
NGC3860    114213.6+200422   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .005   .00  .000   .000   0   .00    .0 0 0
NGC3861    114228.7+201508 13.48  22.38   .023   .032   .052   .000   .000   .90  .065  -.287   .29  .083  -.334  9.99 9.990  9.990  9.99 9.990  9.990   6   .16   3.0 0 3
NGC3862    114229.1+195304 13.26  23.08   .003   .005   .009   .202   .003  1.03  .003   .008   .51  .044  9.990   .61  .006  -.013  9.99 9.990  9.990  72   .27 -15.2 1 2
NGC3863    114230.9+084440   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3864    114241.0+194005   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3867    114253.9+194029 14.06  22.42   .032   .010   .012   .000   .000  1.02  .026  9.990   .56  .076  9.990   .64  .033  9.990  9.99 9.990  9.990   5   .08   5.0 0 4
NGC3870    114316.9+502842 13.33  20.15   .044   .029   .043   .000   .000   .42  .024   .164  -.26  .040   .164   .48  .042   .004  9.99 9.990  9.990   4   .34  -2.0 0 4
NGC3872    114314.1+140238 12.65  21.28   .003   .006   .007   .478   .001   .79  .007   .125   .58  .017   .047   .84  .019  -.194  1.48  .049  -.338  39   .26  -8.5 1 1
NGC3873    114310.2+200307 13.73  21.90   .025   .053   .090   .000   .000   .99  .020  -.068   .45  .015  9.990   .65 1.000  9.990  9.99 9.990  9.990   5   .46  -5.0 0 4
NGC3875    114312.0+200159   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC3877    114329.4+474618 11.84  22.42   .042   .014   .025   .000   .000   .87  .032  -.070   .20  .022  9.990   .56  .040   .043  1.20  .039   .043   6   .19   5.0 0 3
NGC3883    114411.5+205715 13.27  23.76   .007   .007   .016   .157   .004   .88  .040  -.258   .34  .091  -.451   .57  .046  -.088  9.99 9.990  9.990  26   .20   3.3 1 2
NGC3884    114336.9+204010 13.33  22.53   .007   .005   .008   .161   .003   .90  .004  -.122   .41  .038  -.193   .62  .006  -.049  9.99 9.990  9.990  48   .10  -1.0 1 2
NGC3885    114415.0-273842 12.80  20.75   .006   .009   .008   .347   .000   .97  .005  9.990   .32  .020  9.990  9.99 9.990  9.990  9.99 9.990  9.990  11   .05  -3.0 1 2
NGC3886    114429.9+200656   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3887    114432.1-163436 11.41  21.61   .191   .041   .096   .000   .000   .72  .065  9.990   .30 1.000  9.990  9.99 9.990  9.990  9.99 9.990  9.990   2   .52   4.0 0 5
NGC3888    114453.9+561457 12.63  21.38   .018   .014   .027   .000   .000   .67  .045  -.187   .01  .054  -.181   .57  .081  -.083  9.99 9.990  9.990   5   .07   5.3 0 4
NGC3892    114528.0-104102   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC3893    114601.1+485920 11.51  21.56   .027   .011   .021   .620   .014   .89 9.990  9.990   .50 9.990  9.990  9.99 9.990  9.990  1.19 9.990  9.990  20   .04   4.2 1 2
NGC3894    114611.4+594140 12.59  21.71   .006   .012   .017   .000   .000  1.04  .020  -.090   .57  .018  -.026  9.99 9.990  9.990  9.99 9.990  9.990   6   .32  -4.7 0 2
NGC3895    114624.7+594241   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC3896    114619.1+485710   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC3897    114623.2+351738 13.67  21.81   .019   .013   .012   .000   .000   .77  .067  -.290   .09 1.000  9.990   .47 1.002  9.990  9.99 9.990  9.990   5   .10   4.2 0 4
NGC3898    114636.3+562142 11.40  21.57   .003   .003   .005   .138   .001   .94  .014  -.056   .40  .073  -.202  9.99 9.990  9.990  1.22  .019   .002  29   .22 -11.5 1 1
NGC3900    114633.3+271806 12.28  21.76   .011   .009   .013   .000   .000   .92  .014   .039   .42  .030  9.990  9.99 9.990  9.990  9.99 9.990  9.990   4   .13   -.7 0 4
NGC3902    114643.4+262402 13.57  22.52   .076   .028   .051   .000   .000   .67  .032  -.045  -.05  .065  9.990  9.99 9.990  9.990  9.99 9.990  9.990   3   .26   4.1 0 4
NGC3904    114641.4-285953 11.67  21.00   .018   .013   .019   .453   .003  1.01  .004   .035   .54  .007  -.067   .61  .024  9.990   .24  .023   .368  99   .08  -5.0 1 2
NGC3905    114631.8-092705 13.10  22.82   .065   .020   .045   .000   .000   .64  .085  -.310  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990   5   .38   5.0 0 4
NGC3907    114656.0-004827 13.80  22.63   .018   .073   .122   .000   .000   .97  .060  9.990  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990   5   .58  -2.9 0 5
NGC3913    114800.6+553753   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC3917    114807.7+520614 12.59  22.96   .019   .024   .028   .000   .000   .80  .072  -.089   .10  .083  -.111   .54  .132  -.001  1.11  .113  -.080   3   .14   5.8 0 4
NGC3921    114828.0+552120 13.21  21.33   .027   .013   .013   .000   .000   .77  .021  -.132   .36  .029  -.176   .57  .041  9.990  9.99 9.990  9.990   6   .13    .0 0 2
NGC3923    114830.0-283141 10.64  21.68   .005   .004   .009   .226   .007  1.07  .005   .043   .59  .005  -.067   .63  .011  -.018  1.29  .012  -.097  64   .07  -4.9 1 2
NGC3928    114910.1+485733 13.00  20.94   .005   .007   .011   .209   .001   .66  .009   .045  -.11  .023   .195   .60  .032  9.990  9.99 9.990  9.990  39   .17  -2.4 1 2
