082.5+11.3 |NGC     6833|19 48 21.0 +48 50 01|11 Sep 1987 12 59|70|LWP 11594 
083.5+12.7 |NGC     6826|19 43 25.9 +50 23 49|16 Feb 1985 23 14|71|LWP 05374 
083.5+12.7 |NGC     6826|19 43 25.9 +50 23 49|16 Feb 1985 23 58|71|SWP 25253 
083.5+12.7 |NGC     6826|19 43 25.9 +50 23 49|17 Feb 1985 02 07|71|LWP 05376 
083.5+12.7 |NGC     6826|19 43 25.9 +50 23 49|17 Feb 1985 02 34|71|SWP 25255 
083.5+12.7 |NGC     6826|19 43 25.9 +50 24 07|17 Feb 1985 03 17|71|LWP 05377 
083.5+12.7 |NGC     6826|19 43 25.9 +50 24 07|17 Feb 1985 03 46|71|SWP 25256 
083.5+12.7 |NGC     6826|19 43 26.2 +50 24 04|12 Feb 1985 22 33|71|SWP 25217 
083.5+12.7 |NGC     6826|19 43 26.2 +50 24 04|12 Feb 1985 23 49|71|LWP 05353 
083.5+12.7 |NGC     6826|19 43 26.2 +50 24 04|16 Feb 1985 21 36|71|SWP 25252 
083.5+12.7 |NGC     6826|19 43 26.6 +50 24 02|12 Feb 1985 20 42|71|SWP 25216 
083.5+12.7 |NGC     6826|19 43 26.6 +50 24 02|12 Feb 1985 21 37|71|LWP 05352 
083.5+12.7 |NGC     6826|19 43 26.6 +50 24 02|16 Feb 1985 18 40|71|SWP 25251 
083.5+12.7 |NGC     6826|19 43 26.9 +50 23 59|16 Feb 1985 16 18|71|LWP 05372 
083.5+12.7 |NGC     6826|19 43 26.9 +50 24 05|13 Feb 1985 00 45|71|SWP 25218 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 00|12 Feb 1985 13 58|71|LWP 05349 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 00|12 Feb 1985 14 08|71|LWP 05349 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 00|12 Feb 1985 14 22|71|SWP 25214 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 00|12 Feb 1985 15 57|71|LWP 05350 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 00|12 Feb 1985 17 36|71|SWP 25215 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 00|12 Feb 1985 19 43|71|LWP 05351 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 00|13 Mar 1978 06 08|71|LWR 01138 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 00|13 Mar 1978 20 44|71|SWP 01140 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 00|16 Feb 1985 14 13|71|SWP 25250 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 10|02 Aug 1981 11 46|71|SWP 14615 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 10|02 Aug 1981 12 31|71|SWP 14615 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 10|02 Aug 1981 12 40|71|LWR 11207 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 10|02 Aug 1981 14 11|71|LWR 11207 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 10|02 Aug 1981 14 21|71|SWP 14616 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 10|03 Aug 1981 10 18|71|SWP 14626 
083.5+12.7 |NGC     6826|19 43 27.0 +50 24 10|03 Aug 1981 11 24|71|LWR 11215 
083.5+12.7 |NGC     6826|19 43 27.2 +50 24 11|08 May 1981 17 00|70|SWP 13917 
083.5+12.7 |NGC     6826|19 43 27.2 +50 24 11|08 May 1981 18 08|70|LWR 10541 
083.5+12.7 |NGC     6826|19 43 27.2 +50 24 11|08 May 1981 19 14|70|SWP 13918 
083.5+12.7 |NGC     6826|19 43 27.2 +50 24 11|23 Aug 1979 07 12|71|SWP 06258 
083.5+12.7 |NGC     6826|19 43 27.2 +50 24 11|23 Aug 1979 08 16|71|LWR 05430 
083.5+12.7 |NGC     6826|19 43 27.9 +50 24 09|17 Feb 1985 00 46|71|LWP 05375 
083.5+12.7 |NGC     6826|19 43 27.9 +50 24 09|17 Feb 1985 01 25|71|SWP 25254 
083.5+12.7 |NGC     6826|19 43 30.0 +50 24 05|27 Feb 1978 11 55|71|SWR 01058 
083.5+12.7 |NGC     6826|19 43 30.0 +50 24 05|27 Feb 1978 12 20|71|SWR 01058 
083.5+12.7 |NGC 6826    |19 43 27.0 +50 24 00|15 Feb 1982 11 00|70|SWP 16328 
083.5+12.7 |NGC 6826    |19 43 27.0 +50 24 00|15 Feb 1982 11 16|70|LWR 12580 
083.5+12.7 |NGC 6826    |19 43 27.0 +50 24 00|15 Feb 1982 11 20|70|LWR 12580 
083.5+12.7 |NGC 6826    |19 43 27.0 +50 24 00|24 Oct 1978 20 35|70|LWR 02702 
083.5+12.7 |NGC 6826    |19 43 27.0 +50 24 00|24 Oct 1978 20 48|70|LWR 02702 
083.5+12.7 |NGC 6826    |19 43 27.0 +50 24 00|24 Oct 1978 21 05|70|LWR 02702 
083.5+12.7 |NGC 6826    |19 43 27.0 +50 24 00|24 Oct 1978 21 32|70|SWP 03132 
083.5+12.7 |NGC 6826    |19 43 27.2 +50 24 10|28 Feb 1986 04 55|70|SWP 27804 
083.5+12.7 |NGC 6826    |19 43 27.2 +50 24 10|28 Feb 1986 05 32|70|SWP 27805 
083.5+12.7 |NGC 6826    |19 43 27.2 +50 24 10|29 Jul 1984 22 15|70|SWP 23537 
083.5+12.7 |NGC 6826    |19 43 27.2 +50 24 10|31 Aug 1983 21 51|70|SWP 20869 
083.5+12.7 |NGC 6826    |19 43 30.0 +50 24 00|11 Jul 1983 20 24|70|SWP 20447 
083.5+12.7 |NGC6826     |19 43 27.2 +50 24 10|28 Feb 1986 08 07|70|LWP 07727 
083.5+12.7 |NGC6826     |19 43 27.2 +50 24 10|29 Jul 1984 19 59|70|LWP 03887 
083.5+12.7 |NGC6826     |19 43 27.2 +50 24 10|29 Jul 1984 22 54|70|LWP 03888 
084.9-03.4 |NGC     7027|21 05 08.9 +42 02 02|17 Jun 1982 06 39|71|SWP 17240 
084.9-03.4 |NGC     7027|21 05 08.9 +42 02 02|17 Jun 1982 07 30|71|LWR 13505 
084.9-03.4 |NGC     7027|21 05 08.9 +42 02 02|17 Jun 1982 07 59|71|SWP 17241 
084.9-03.4 |NGC     7027|21 05 08.9 +42 02 02|17 Jun 1982 11 42|71|LWR 13506 
084.9-03.4 |NGC     7027|21 05 09.0 +42 02 03|01 Nov 1978 04 20|70|LWR 02785 
084.9-03.4 |NGC     7027|21 05 09.0 +42 02 03|01 Nov 1978 04 57|70|SWP 03202 
084.9-03.4 |NGC     7027|21 05 09.0 +42 02 03|01 Sep 1978 09 29|70|SWP 02430 
084.9-03.4 |NGC     7027|21 05 09.0 +42 02 03|01 Sep 1978 09 57|70|LWR 02230 
084.9-03.4 |NGC     7027|21 05 09.0 +42 02 03|01 Sep 1978 10 30|70|SWP 02431 
084.9-03.4 |NGC     7027|21 05 09.0 +42 02 03|04 Jul 1978 13 26|70|SWP 01913 
084.9-03.4 |NGC     7027|21 05 09.0 +42 02 03|04 Jul 1978 13 46|70|SWP 01913 
084.9-03.4 |NGC     7027|21 05 09.0 +42 02 03|04 Jul 1978 14 18|70|LWR 01777 
084.9-03.4 |NGC     7027|21 05 09.0 +42 02 03|04 Jul 1978 15 18|70|SWP 01914 
084.9-03.4 |NGC     7027|21 05 09.3 +42 02 02|17 Jun 1982 08 37|71|SWP 17242 
084.9-03.4 |NGC     7027|21 05 09.4 +42 02 03|17 Sep 1979 09 10|71|SWP 06541 
084.9-03.4 |NGC     7027|21 05 09.4 +42 02 03|17 Sep 1979 10 15|71|LWR 05614 
084.9-03.4 |NGC     7027|21 05 09.4 +42 02 03|17 Sep 1979 11 19|71|SWP 06542 
084.9-03.4 |NGC     7027|21 05 09.4 +42 02 03|17 Sep 1979 12 26|71|LWR 05615 
084.9-03.4 |NGC     7027|21 05 09.4 +42 02 03|25 Feb 1978 08 21|70|SWR 01052 
084.9-03.4 |NGC     7027|21 05 09.4 +42 02 03|25 Feb 1978 12 29|70|LWR 01024 
084.9-03.4 |NGC     7027|21 05 09.4 +42 02 03|25 Feb 1978 17 12|70|LWR 01025 
084.9-03.4 |NGC     7027|21 05 09.4 +42 02 03|25 Jan 1983 16 34|71|LWR 15105 
084.9-03.4 |NGC     7027|21 05 09.4 +42 02 03|29 Mar 1983 11 09|71|SWP 19578 
084.9-03.4 |NGC     7027|21 05 10.0 +42 02 00|08 Jun 1978 18 18|70|LWR 01639 
084.9-03.4 |NGC     7027|21 05 10.0 +42 02 00|08 Jun 1978 18 57|70|SWP 01747 
084.9-03.4 |NGC 7027    |21 05 09.0 +42 02 00|20 Oct 1978 20 03|71|SWP 03077 
084.9-03.4 |NGC 7027    |21 05 09.4 +42 02 01|02 May 1983 01 07|70|SWP 19877 
084.9-03.4 |NGC 7027    |21 05 09.4 +42 02 02|02 May 1983 01 24|70|LWR 15861 
084.9-03.4 |NGC 7027    |21 05 09.4 +42 02 02|02 May 1983 04 29|70|SWP 19878 
084.9-03.4 |NGC 7027    |21 05 09.4 +42 02 02|02 May 1983 07 17|70|LWR 15862 
084.9-03.4 |NGC 7027    |21 05 12.0 +42 01 00|10 Oct 1978 15 16|70|LWR 02571 
084.9-03.4 |NGC 7027    |21 05 12.0 +42 01 00|21 Mar 1979 06 59|71|SWP 04716 
084.9-03.4 |NGC 7027    |21 05 12.0 +42 01 00|25 Mar 1979 05 34|71|SWP 04748 
084.9-03.4 |NGC7027     |21 05 09.4 +42 02 03|16 Dec 1987 14 58|71|SWP 32533 
086.5-08.8 |HU1-   2    |21 31 06.9 +39 24 40|21 Feb 1981 05 02|70|SWP 13339 
086.5-08.8 |HU1-   2    |21 31 07.0 +39 24 10|10 May 1981 12 06|70|SWP 13945 
086.5-08.8 |HU1-   2    |21 31 07.0 +39 24 40|21 Dec 1978 01 06|70|SWP 03658 
086.5-08.8 |HU1-   2    |21 31 07.0 +39 24 40|21 Dec 1978 01 37|70|LWR 03221 
086.5-08.8 |HU1-   2    |21 31 07.0 +39 24 40|21 Sep 1980 07 24|70|LWR 08851 
086.5-08.8 |HU1-   2    |21 31 07.4 +39 24 40|28 Nov 1979 22 39|70|SWP 07258 
086.5-08.8 |HU1-   2    |21 31 07.4 +39 24 40|28 Nov 1979 23 07|71|LWR 06254 
086.5-08.8 |PK86-8 1    |21 31 07.0 +39 24 40|02 Jun 1979 17 06|70|SWP 05431 
086.5-08.8 |PK86-8 1    |21 31 07.0 +39 24 40|02 Jun 1979 17 38|70|LWR 04677 
086.5-08.8 |PK86-8 1    |21 31 07.0 +39 24 40|18 Feb 1980 14 40|70|SWP 07982 
086.5-08.8 |PK86-8 1    |21 31 07.0 +39 24 40|18 Feb 1980 17 47|70|LWR 06953 
089.0+00.3 |NGC     7026|21 04 35.0 +47 39 03|07 Jun 1978 13 15|70|SWP 01738 
089.0+00.3 |NGC     7026|21 04 35.0 +47 39 03|07 Jun 1978 14 02|70|LWR 01633 
089.0+00.3 |NGC     7026|21 04 35.0 +47 39 03|07 Jun 1978 14 37|70|SWP 01739 
089.8-05.1 |IC  5117    |21 30 36.0 +44 22 29|11 Sep 1987 07 56|70|SWP 31825 
089.8-05.1 |IC  5117    |21 30 36.8 +44 22 29|03 May 1985 07 58|70|SWP 25835 
089.8-05.1 |IC  5117    |21 30 36.8 +44 22 29|03 May 1985 08 34|70|LWP 05883 
089.8-05.1 |IC  5117    |21 30 36.8 +44 22 29|03 May 1985 09 55|70|LWP 05884 
093.4+05.4 |N   7008    |20 59 05.0 +54 21 00|06 Feb 1981 06 52|70|SWP 11237 
093.4+05.4 |N   7008    |20 59 05.0 +54 21 00|06 Feb 1981 07 00|70|LWR 09859 
093.4+05.4 |N   7008    |20 59 05.0 +54 21 00|06 Feb 1981 09 11|70|LWR 09860 
093.4+05.4 |N   7008    |20 59 05.0 +54 21 00|06 Feb 1981 09 43|70|SWP 11238 
093.4+05.4 |N   7008    |20 59 05.0 +54 21 00|29 Sep 1980 19 24|70|SWP 10244 
093.4+05.4 |N   7008    |20 59 05.0 +54 21 00|29 Sep 1980 20 39|70|LWR 08908 
093.4+05.4 |NGC     7008|20 59 05.1 +54 20 49|05 May 1982 22 49|70|SWP 16898 
093.4+05.4 |NGC     7008|20 59 05.1 +54 20 49|05 May 1982 23 16|70|LWR 13174 
093.4+05.4 |NGC     7008|20 59 06.3 +54 21 09|30 Apr 1988 18 37|71|SWP 33405 
093.4+05.4 |NGC 7008    |20 59 06.0 +54 21 00|08 Nov 1981 16 17|70|LWR 11934 
094.0+27.4 |K1-   16    |18 21 35.2 +64 20 29|23 Nov 1982 21 36|70|SWP 18639 
094.0+27.4 |K1-   16    |18 21 35.2 +64 20 29|23 Nov 1982 22 13|70|SWP 18640 
094.0+27.4 |K1-   16    |18 21 35.2 +64 20 30|20 Jun 1983 14 42|70|SWP 20271 
094.0+27.4 |K1-   16    |18 21 35.2 +64 20 30|20 Jun 1983 15 26|70|SWP 20272 
094.0+27.4 |K1-   16    |18 21 35.2 +64 20 30|20 Jun 1983 16 13|70|SWP 20273 
094.0+27.4 |K1-   16    |18 21 35.3 +64 20 30|16 Jun 1982 16 57|70|SWP 17234 
094.0+27.4 |K1-   16    |18 21 35.3 +64 20 30|16 Jun 1982 18 04|70|SWP 17235 
094.0+27.4 |K1-   16    |18 21 35.3 +64 20 30|16 Jun 1982 18 27|70|LWR 13501 
094.0+27.4 |K1-   16    |18 21 35.3 +64 20 30|20 Jun 1983 16 56|70|SWP 20274 
094.0+27.4 |K1-   16    |18 21 35.3 +64 20 30|23 Mar 1981 21 24|70|SWP 13550 
094.0+27.4 |K1-   16    |18 21 35.3 +64 20 30|23 Nov 1982 20 33|70|SWP 18638 
094.0+27.4 |K1-   16    |18 21 36.8 +64 20 18|02 Jul 1988 19 47|70|SWP 33849 
094.0+27.4 |K1-   16    |18 21 36.8 +64 20 18|04 Jul 1988 10 19|70|SWP 33850 
094.0+27.4 |K1-   16    |18 21 36.9 +64 20 18|09 May 1984 08 02|70|SWP 22944 
094.0+27.4 |K1-   16    |18 21 36.9 +64 20 18|09 May 1984 08 39|70|SWP 22945 
094.0+27.4 |K1-   16    |18 21 36.9 +64 20 18|09 May 1984 09 15|70|SWP 22946 
094.0+27.4 |K1-   16    |18 21 36.9 +64 20 18|09 May 1984 09 51|70|SWP 22947 
094.0+27.4 |K1-   16    |18 21 36.9 +64 20 18|09 May 1984 10 27|70|SWP 22948 
094.0+27.4 |K1-   16    |18 21 36.9 +64 20 18|09 May 1984 11 06|70|SWP 22949 
094.0+27.4 |K1-   16    |18 21 36.9 +64 20 18|09 May 1984 11 32|70|LWP 03305 
094.0+27.4 |K1-16       |18 21 36.8 +64 20 18|03 Jul 1988 18 30|70|SWP 33848 
094.0+27.4 |K1-16       |18 21 36.8 +64 20 18|03 Jul 1988 18 34|70|FES 02071 
094.0+27.4 |K1-16       |18 21 36.9 +64 20 18|03 Jul 1988 19 05|70|FES 02072 
095.2+00.7 |K   3-62    |21 30 09.0 +52 20 34|13 Aug 1988 07 55|70|SWP 34074 
096.4+29.9 |NGC     6543|17 58 15.7 +66 38 20|01 Jun 1983 14 33|71|SWP 20122 
096.4+29.9 |NGC     6543|17 58 15.7 +66 38 20|01 Jun 1983 17 37|71|LWR 16052 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|01 Jul 1978 17 43|70|SWP 01897 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|01 Jul 1978 17 54|70|SWP 01897 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|01 Jul 1978 18 26|70|LWR 01761 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|01 Jul 1978 18 37|70|LWR 01761 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|07 Jul 1978 17 11|70|LWR 01795 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|09 May 1980 08 49|71|LWR 07704 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|09 May 1980 08 58|71|LWR 07704 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|09 May 1980 09 26|71|SWP 08951 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|09 May 1980 11 01|71|SWP 08951 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|09 May 1980 11 13|71|LWR 07705 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|09 May 1980 11 24|71|LWR 07705 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|09 May 1980 11 58|71|SWP 08952 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|09 May 1980 12 29|71|SWP 08952 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|12 Nov 1978 20 47|70|SWP 03323 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|13 Nov 1978 02 19|70|LWR 02925 
096.4+29.9 |NGC     6543|17 58 34.0 +66 38 05|13 Nov 1978 02 48|70|SWP 03324 
096.4+29.9 |NGC     6543|17 58 34.2 +66 38 05|01 Jun 1983 19 52|71|SWP 20123 
096.4+29.9 |NGC     6543|17 58 34.2 +66 38 09|01 Jun 1983 20 33|71|LWR 16053 
096.4+29.9 |NGC     6543|17 58 36.0 +66 38 00|07 Apr 1978 20 02|70|SWP 01328 
096.4+29.9 |NGC     6543|17 58 36.0 +66 38 00|07 Apr 1978 20 22|70|SWP 01328 
096.4+29.9 |NGC 6543    |17 58 36.0 +66 38 00|04 Jun 1978 05 13|70|SWP 01711 
096.4+29.9 |NGC6543     |17 58 33.9 +66 38 04|24 Feb 1986 05 01|70|LWP 07710 
096.4+29.9 |NGC6543     |17 58 33.9 +66 38 04|24 Feb 1986 09 08|70|LWP 07711 
100.0-08.7 |ME2-   2    |22 29 36.0 +47 32 46|04 Sep 1987 11 01|70|SWP 31709 
100.0-08.7 |ME2-   2    |22 29 36.0 +47 32 46|04 Sep 1987 11 41|70|LWP 11571 
100.0-08.7 |ME2-   2    |22 29 36.0 +47 32 46|04 Sep 1987 12 24|70|SWP 31710 
100.0-08.7 |ME2-   2    |22 29 36.0 +47 32 46|10 Sep 1987 11 21|70|LWP 11591 
100.0-08.7 |ME2-   2    |22 29 36.0 +47 32 46|10 Sep 1987 12 19|70|SWP 31821 
100.0-08.7 |ME2-   2    |22 29 36.0 +47 32 46|10 Sep 1987 13 25|70|LWP 11592 
100.0-08.7 |ME2-   2    |22 29 36.0 +47 32 46|10 Sep 1987 13 56|70|SWP 31822 
100.6-05.4 |IC  5217    |22 21 54.0 +50 43 00|07 Mar 1980 00 24|70|SWP 08175 
100.6-05.4 |IC  5217    |22 21 55.0 +50 42 52|06 Jul 1978 14 04|70|LWR 01785 
100.6-05.4 |IC  5217    |22 21 55.0 +50 42 52|06 Jul 1978 14 52|70|SWP 01923 
100.6-05.4 |IC  5217    |22 21 56.0 +50 42 45|23 Aug 1979 05 44|70|SWP 06257 
100.6-05.4 |IC  5217    |22 21 56.0 +50 42 45|23 Aug 1979 06 12|70|LWR 05429 
100.6-05.4 |IC  5217    |22 21 56.0 +50 42 45|28 Nov 1979 20 27|71|FES 01195 
100.6-05.4 |IC  5217    |22 21 56.0 +50 42 45|28 Nov 1979 20 43|70|SWP 07257 
104.2-29.6 |JN     1    |23 33 23.9 +30 11 23|06 Jul 1981 09 04|70|SWP 14402 
104.2-29.6 |JN     1    |23 33 24.1 +30 11 26|27 Sep 1981 14 35|70|SWP 15104 
104.4-01.6 |PK 104-11   |22 30 21.3 +55 54 59|15 May 1987 05 08|70|SWP 30976 
104.4-01.6 |PK104-11    |22 30 21.0 +55 54 59|15 May 1987 06 04|70|LWP 10770 
106.5-17.6 |N   7662    |23 23 29.0 +42 15 00|04 Sep 1980 16 25|70|SWP 09998 
106.5-17.6 |N   7662    |23 23 29.0 +42 15 00|11 Jun 1980 04 50|71|LWR 08000 
106.5-17.6 |NGC     7662|23 23 28.7 +42 15 34|10 Sep 1979 11 48|70|LWR 05547 
106.5-17.6 |NGC     7662|23 23 28.7 +42 15 34|10 Sep 1979 12 21|70|SWP 06467 
106.5-17.6 |NGC     7662|23 23 28.7 +42 15 34|10 Sep 1979 12 52|70|LWR 05548 
106.5-17.6 |NGC     7662|23 23 28.7 +42 15 34|10 Sep 1979 13 20|70|SWP 06468 
106.5-17.6 |NGC     7662|23 23 29.0 +42 15 36|03 Nov 1978 05 37|70|SWP 03213 
106.5-17.6 |NGC     7662|23 23 29.0 +42 15 36|03 Nov 1978 06 06|70|LWR 02808 
106.5-17.6 |NGC     7662|23 23 29.0 +42 15 36|03 Nov 1978 06 38|70|LWR 02808 
106.5-17.6 |NGC     7662|23 23 29.0 +42 15 36|03 Nov 1978 06 55|70|SWP 03214 
106.5-17.6 |NGC     7662|23 23 29.0 +42 15 36|03 Nov 1978 07 07|70|SWP 03214 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 36|15 Jul 1982 17 49|70|SWP 17431 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 36|15 Jul 1982 18 28|70|SWP 17432 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 37|29 May 1983 17 44|70|LWR 16028 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 37|29 May 1983 20 28|70|SWP 20096 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 37|30 May 1983 09 01|70|SWP 20100 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 37|30 May 1983 12 18|70|SWP 20101 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 37|30 May 1983 21 05|70|LWR 16037 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 41|29 May 1983 18 15|71|SWP 20095 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 41|29 May 1983 18 52|71|LWR 16029 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 41|30 May 1983 19 04|71|LWR 16036 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 45|30 May 1983 13 00|71|LWR 16034 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 45|30 May 1983 15 11|71|SWP 20102 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 45|30 May 1983 15 12|71|SWP 20102 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 45|30 May 1983 20 17|71|SWP 20104 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 49|30 May 1983 09 36|71|LWR 16033 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 49|30 May 1983 21 42|71|SWP 20105 
106.5-17.6 |NGC     7662|23 23 29.4 +42 15 49|30 May 1983 21 43|71|SWP 20105 
106.5-17.6 |NGC     7662|23 23 29.7 +42 15 32|29 May 1983 21 14|71|LWR 16030 
106.5-17.6 |NGC     7662|23 23 29.7 +42 15 32|30 May 1983 18 19|71|SWP 20103 
106.5-17.6 |NGC     7662|23 23 30.0 +42 15 26|15 Jul 1982 19 27|71|SWP 17433 
106.5-17.6 |NGC     7662|23 23 30.0 +42 15 35|06 Sep 1979 13 52|70|SWP 06407 
106.5-17.6 |NGC     7662|23 23 30.0 +42 15 36|03 Aug 1981 12 51|71|SWP 14627 
106.5-17.6 |NGC     7662|23 23 30.0 +42 15 36|03 Aug 1981 13 40|71|LWR 11216 
106.5-17.6 |NGC     7662|23 23 30.0 +42 15 36|03 Aug 1981 15 03|70|SWP 14628 
106.5-17.6 |NGC     7662|23 23 30.0 +42 15 36|03 Aug 1981 15 33|70|LWR 11217 
106.5-17.6 |NGC     7662|23 23 30.0 +42 15 36|03 Aug 1981 16 06|71|SWP 14629 
106.5-17.6 |NGC     7662|23 23 30.0 +42 15 36|10 Sep 1979 09 55|70|LWR 05546 
106.5-17.6 |NGC     7662|23 23 30.0 +42 15 36|10 Sep 1979 11 19|70|SWP 06466 
106.5-17.6 |NGC     7662|23 23 30.0 +42 15 37|06 Sep 1979 14 34|70|SWP 06408 
106.5-17.6 |NGC     7662|23 23 30.0 +42 16 00|01 Feb 1979 00 10|70|LWR 03636 
106.5-17.6 |NGC     7662|23 23 30.0 +42 16 00|05 Aug 1981 10 49|71|SWP 14648 
106.5-17.6 |NGC     7662|23 23 30.0 +42 16 00|05 Aug 1981 11 36|71|LWR 11239 
106.5-17.6 |NGC     7662|23 23 30.0 +42 16 00|05 Aug 1981 12 22|71|SWP 14649 
106.5-17.6 |NGC     7662|23 23 30.0 +42 16 00|05 Aug 1981 13 02|71|LWR 11240 
106.5-17.6 |NGC     7662|23 23 30.0 +42 16 00|31 Jan 1979 15 54|70|SWP 04106 
106.5-17.6 |NGC     7662|23 23 30.0 +42 16 00|31 Jan 1979 23 48|70|SWP 04107 
106.5-17.6 |NGC     7662|23 23 30.1 +42 15 27|29 May 1983 22 43|71|SWP 20097 
106.5-17.6 |NGC     7662|23 23 30.1 +42 15 27|29 May 1983 22 44|71|SWP 20097 
106.5-17.6 |NGC     7662|23 23 30.1 +42 15 27|30 May 1983 16 23|71|LWR 16035 
106.5-17.6 |NGC 7662    |23 23 29.0 +42 16 00|31 May 1982 05 36|70|SWP 17076 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|04 Jun 1978 01 21|71|LWR 01612 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|04 Jun 1978 02 12|71|SWP 01710 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|04 Jun 1978 03 23|71|LWR 01613 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|05 Jan 1979 11 27|70|SWP 03811 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|05 Jan 1979 11 41|70|SWP 03811 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|05 Jan 1979 12 28|70|LWR 03392 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|05 Jan 1979 13 18|70|LWR 03392 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|05 Jan 1979 14 03|70|SWP 03812 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|05 Jan 1979 14 13|70|LWR 03393 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|06 Jun 1978 00 43|71|LWR 01623 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|06 Jun 1978 02 12|71|LWR 01624 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|06 Jun 1978 03 11|71|LWR 01625 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|06 Jun 1978 04 45|71|SWP 01729 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|28 Jan 1980 08 39|70|LWR 06805 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|28 May 1978 07 21|70|LWR 01572 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|29 May 1978 00 45|70|SWP 01661 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|29 May 1978 01 59|70|LWR 01576 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 16 00|29 May 1978 03 17|70|SWP 01662 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 17 00|20 Oct 1978 20 55|70|LWR 02657 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 17 00|20 Oct 1978 21 30|70|SWP 03078 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 17 00|24 Oct 1978 18 13|70|SWP 03130 
106.5-17.6 |NGC 7662    |23 23 30.0 +42 17 00|24 Oct 1978 19 23|70|SWP 03131 
107.7+07.8 |IW     2    |22 11 55.6 +65 39 01|28 Sep 1987 07 55|70|SWP 31949 
107.7+07.8 |IW     2    |22 11 55.6 +65 39 01|28 Sep 1987 10 09|70|LWP 11741 
107.7+07.8 |IW     2    |22 11 55.6 +65 39 01|28 Sep 1987 10 51|70|SWP 31950 
