084.9+04.4 |Monochromatic images (JDK86)
084.9-03.4 |Monochromatic images (CJA87, Ba87)
084.9-03.4 |Monochromatic images by Hua C.T. and Louise R.
086.5-08.8 |Monochromatic images by Hua C.T. and Louise R.
088.7-01.6 |Monochromatic images (84..4088, JDK86, CJA87, Ba87)
089.0+00.3 |Monochromatic images (AG82, JDK86, CJA87, Ba87)
089.3-02.2 |Peculiar object
089.8-00.6 |Monochromatic images by Hua C.T. and Louise R.
093.4+05.4 |Monochromatic images (84..4088, JDK86, CJA87, Ba87)
093.5+01.4 |Possibly a H II region
094.0+27.4 |Low amplitude pulsating nucleus, dominant period of $28.3$min,
094.0+27.4 |similar to the hot pulsator PG 1159-035 (84....70).
095.2+07.8 |Monochromatic images (JDK86)
096.4+29.9 |Multiple-shell PN; monochromatic images (JDK86, CJA87, Ba87)
097.5+03.1 |Monochromatic images (JDK86). Possibly a H II region
111.0+11.6 |Monochromatic images (91..1513)
112.9-10.2 |Monochromatic images by Hua C.T. and Louise R.
114.0-04.6 |Monochromatic images (JDK86, Ba87)
117.5+18.9 |Multiple-shell PN; monochromatic images (CJA87, Ba87)
118.0-08.6 |Spectroscopic binary nucleus? (Dr80)
118.8-74.7 |Sp=G8-K (76.25010, 79...19, 78.30024)
118.8-74.7 |Visual companion to the central star: $m_{pv}=14.3, \rho=3"8,\theta=129\d$ (73..9005),
119.6-06.7 |Spectroscopic binary nucleus? (Dr80)
120.0+09.8 |Monochromatic images (84..4088, JDK86, CJA87, Ba87)
122.1-04.9 |Multiple-shell PN; monochromatic images (CJA87, 88..1178)
123.6+34.5 |Multiple-shell PN; monochromatic images (CJA87, Ba87)
124.3-07.7 |Monochromatic images (91..1513)
128.0-04.1 |Possible SNR or HII region or old PN (78..3276).
130.2+01.3 |Monochromatic images (Ba87)
130.3-11.7 |Monochromatic images by Hua C.T. and Louise R.
130.9-10.5 |Monochromatic images (AG82, 84..4088, 85..4072, CJA87, Ba87)
130.9-10.5 |Visual companion to the central star: $m_{pv}=17.7, \rho=1"4, \theta=190\d$ (73..9005).
131.5+02.6 |Monochromatic images by Hua C.T. and Louise R.
133.1-08.6 |Binary nucleus (83..9268, 86..2788)
136.3+05.5 |Close binary nucleus, $P = 0.582^d$ (89.50086); cataclysmic binary (90..1009).
136.3+05.5 |Monochromatic images (82..1158)
138.1+04.1 |It is not clear if the A-type star observed is the true central star of the nebula
138.8+02.8 |Multiple-shell PN; monochromatic images (CJA87, 88..1178, Ba87)
143.6+23.8 |Cataclysmic binary nucleus (89.50075) surrounded by a possible PN
144.5+06.5 |Monochromatic images (CJA87)
147.8+04.1 |Multiple-shell PN; monochromatic images (CJA87)
148.4+57.0 |Monochromatic images by Hua C.T. and Louise R.
148.4+57.0 |Multiple-shell PN; monochromatic images (CJA87, Ba87)
153.7+22.8 |Multiple-shell PN; monochromatic images (CJA87)
158.9+17.8 |The optical double star at the centre of this large PN (80..1019) is shown on the FC.
159.0-15.1 |Monochromatic images (86..2202)
164.8+31.1 |Often incorrectly named as NGC 2474-5 (nearby pair of galaxies)
165.5-15.2 |Binary nucleus (67...204, 68..9086, 68..9087, 72...146, 76.29501, 82..1001).
165.5-15.2 |Multiple-shell PN; monochromatic images (82..1159, 82..1521, CJA87, Ba87)
166.1+10.4 |Monochromatic images (Ba87)
170.3+15.8 |Galactic halo planetary nebula (91.30050)
171.3-25.8 |Monochromatic images (AG82)
173.5+03.2 |FC and $\alpha$ wrong in 80..1015 and AG82.
173.7+02.7 |Cometary nebula with a symmetric radio shape (85..2007)
173.7-05.8 |Status of the object is not clear; possibly identical to the diffuse nebula SS 38
174.2-14.6 |Possibly associated to the the variable GL Tau (76..3027)
189.1+19.8 |Monochromatic images (CJA87)
190.3-17.7 |$\mu_\delta = 16\pm47$ (74..9040).
190.3-17.7 |ESO-NTT images by Schwartz H.E. and Melnick J.
190.3-17.7 |Monochromatic images (Ba87)
190.3-17.7 |Proper motion in $10^{-4}"$/yr: $\mu_\alpha = -2\pm40$,
196.6-10.9 |Multiple-shell PN; monochromatic images (CJA87, Ba87)
197.8+17.3 |Multiple-shell PN; monochromatic images (CJA87, Ba87)
211.9+22.6 |Wrong galactic denomination (212+23.1) appears in the literature.
215.2-24.2 |ESO-NTT images by Schwartz H.E. and Melnick J.
215.2-24.2 |Monochromatic images (Ba87)
215.6+03.6 |$P=15.991^d$ (82..1164).
215.6+03.6 |Absolute proper motion in $10^{-4}"$/yr: $\mu_\alpha = -140\pm80$, $\mu_\delta = -260\pm80$ (71.34481).
215.6+03.6 |Evolution of the light curve (83..2734, 85.14613, 85..1022, 86..1195).
215.6+03.6 |Monochromatic images (CJA87, Ba87, BoLi90)
215.6+03.6 |Spectroscopic binary nucleus (78..2522, 78..2525)
216.3-04.4 |ESO-NTT images by Schwartz H.E. and Melnick J.
217.1+14.7 |Monochromatic images (91..1513)
217.1+14.7 |Visual binary nucleus (73..9005).
218.9-10.7 |Wrong galactic denomination (219-10.1) appears in the literature
221.3-12.3 |ESO-2.2m images by Baessgen M. and Bremer M.
221.3-12.3 |ESO-NTT images by Schwartz H.E. and Melnick J.
221.3-12.3 |Monochromatic images (85..2180)
221.5+46.3 |Wrong galactic denomination (204+46.1) appears in the literature
226.7+05.6 |ESO-NTT images by Schwartz H.E. and Melnick J.
228.2-22.1 |Close binary nucleus (89.17368, BoLi90).
228.2-22.1 |Monochromatic images (BoLi90)
229.6-02.7 |ESO-NTT images by Schwartz H.E. and Melnick J.
231.8+04.1 |ESO-2.2m images by Baessgen M. and Bremer M.
231.8+04.1 |Multiple-shell PN; monochromatic images (CJA87, Ba87)
232.8-04.7 |ESO-NTT images by Schwartz H.E. and Melnick J.
234.3-06.6 |ESO-NTT images by Schwartz H.E. and Melnick J.
234.8+02.4 |ESO-2.2m images by Baessgen M. and Bremer M.
234.8+02.4 |Monochromatic images (CJA87, Ba87)
235.3-03.9 |$\delta$ wrong in PK67
236.0-10.6 |Status of the object not clear; could be a emission-line galaxy.
236.0-10.6 |The measured central star may be a field star.
236.7+03.5 |ESO-NTT images by Schwartz H.E. and Melnick J.
238.0+34.8 |Monochromatic images (83..1022)
238.0+34.8 |Visual companion to the central star: $m_{pv}=17.0, \rho=1"8, \theta=212\d$ (73..9005).
238.9+07.3 |ESO-NTT images by Schwartz H.E. and Melnick J.
239.6+13.9 |ESO-2.2m images by Baessgen M. and Bremer M.
239.6+13.9 |Multiple-shell PN; monochromatic images (CJA87, Ba87)
243.3-01.0 |ESO-2.2m images by Baessgen M. and Bremer M.
243.3-01.0 |ESO-NTT images by Schwartz H.E. and Melnick J.
243.3-01.0 |Monochromatic images (Ba87)
243.8-37.1 |Could be a galactic halo object (90..1006).
