093.3-00.9 |                        20.   89..1542  +   19.   89..1542
093.3-02.4 | -24.0  25.0 83...525   19.0  84..2592      23.   89..1542
093.4+05.4 | -74.2   2.0 83...525   40.0  84..1595  +
093.5+01.4 | -88.1   1.6 83...525
094.0+27.4 |                        22.5  89..1542  +   23.   89..1542
095.1-02.0 |-134.0  25.0 83...525   12.0  89..1542  +   29.5  89..1542
095.2+00.7 | -53.0   4.0 83...525   16.0  82..2586
095.2+07.8 |                        20. * 86..1554  +   22.5  86..1554
096.4+29.9 | -66.1   0.4 83...525   19.5  89..1542  +   20.   89..1542
097.5+03.1 |-113.4  23.0 83...525    7.5  86..1554
097.6-02.4 |-136.0  25.0 83...525   24.0  89..1542  +
100.0-08.7 |-152.0   5.0 83...525    8.0  89..1542  +   15.5  89..1542
100.6-05.4 | -98.6   0.4 83...525   17.5  89..1542  +   28.   84.28021
101.8+08.7 |                        42.0  85..2592
102.8-05.0 |                        18. * 86..1554  +   23.   86..1554
102.9-02.3 |                        12.5* 86..1554  +   12.5  86..1554
103.2+00.6 | -11.0  25.0 83...525   10.5  85..2592
103.7+00.4 | -92.0  25.0 83...525    7.5  85..2592
104.1+07.9 | -54.4   3.4 83...525   19.5  89..1542
104.2-29.6 | -67.0       86..1089   15.   86..1089
104.4-01.6 | -62.0  25.0 83...525   11.0  84..1287
104.8-06.7 |                         9.0  89..1542  +
106.5-17.6 | -13.2   0.7 83...525   27.5  89..1542  +   29.   84..1595
107.6-13.3 | -49.6   3.8 83...525   14.   89..1542
107.7+07.8 |  -8.    2.  IsWe 87     8.   IsWe 87   +   12.   IsWe 87
107.7-02.2 | -58.0   9.7 83...525   16.0  89..1542  +   34.0  89..1542
107.8+02.3 | -41.0   2.0 85...525   25.0  89..1542  +   27.   83..1510
108.4-76.1 |+196.0  10.0 83...525    7.5  86..1554
110.1+01.9 | -80.        89.13501   70.   89.13501
111.0+11.6 |                         5.   86..1089  +    5.   86..1089
111.2+07.0 | -68.3   3.0 83...525
111.8-02.8 |  -5.0   2.3 83...525   14.   89..1542  +
112.5+03.7 | -54.7   4.0 83...525
112.5-00.1 | -40.6  10.0 83...525    5. * 86..1554  +    7.5  86..1554
112.9-10.2 |                        16.   86..1554  +   25.   86..1554
114.0-04.6 | -30.5   3.3 83...525   25.   86..1554  +   32.5  86..1554
116.2+08.5 | -22.6   2.9 83...525
117.5+18.9 |                        46.   86..1554
118.0-08.6 | -50.4   3.8 83...525   10.0  89..1542
118.8-74.7 | -46.0   6.0 83...525   39.0  89..1542  +
119.3+00.3 | -72.2   4.2 83...525                       11.0  88..2252
119.6-06.7 | -53.7   3.0 83...525   15.5  89..1542  +   27.5  89..1542
120.0+09.8 | -20.4   0.9 83...525   29.0  84..1595  +   26.   89..1542
120.2-05.3 | -37.        86..1089   19.   86..1089
121.6+03.5 | -77.3   5.0 83...525
121.6-00.0 | -39.0  25.0 83...525
122.1-04.9 | -41.8   3.1 83...525   34.   86..1554
123.6+34.5 | -41.1   0.8 83...525    7.8  84..1595  +
126.3+02.9 | -49.4   5.0 83...525   15. * 86..1554
128.0-04.1 | -26.   10.  70..3502   40.   82.13501
130.2+01.3 | -66.5   3.3 83...525   27.5  84..1595
130.3-11.7 | -38.0   1.9 83...525   39.0  89..1542  +   38.0  89..1542
130.4+03.1 | -61.7   2.8 83...525    5.0  86..1554  +    7.5  86..1554
130.9-10.5 | -19.1   1.2 83...525   38.5  84..1595  +   40.   89..1542
131.4-05.4 | -59.0  25.0 83...525
131.5+02.6 |                        30.   86..1554  +   35.   86..1554
133.1-08.6 | -12.1   2.0 83...525   18.0  89..1542  +
136.3+05.5 | -26.0   1.0 86..1089   13.   86..1089      15.   86..1089
138.1+04.1 |                        13.   89..1542
138.8+02.8 | -20.0   4.0 83...525   25.5  84..1595  +
141.7-07.8 |                                            15.   86..1554
142.1+03.4 |                        10. * 86..1554      10.   86..1554
144.5+06.5 | +36.2   1.4 83...525   37.0  84..1595  +
146.7+07.6 | -17.0  12.0 83...525  < 7.5  84..1287      17.0  89..1542
147.4-02.3 | -33.0   3.9 83...525   13.0  89..1542
147.8+04.1 |  -7.0  25.0 83...525   14.0  84..1287
148.4+57.0 |  +6.0   3.1 83...525   29.0  84..1595  +   40.   89..1542
149.7-03.3 |  -1.5   0.5 87..1248    5.   87..1248  +
158.8+37.1 |  -2.0       86..1089    4.   86..1089       3.   89..1542  +
158.9+17.8 |                        27.0  86..1089  +   27.0  86..1089
159.0-15.1 |  -9.1   1.4 83...525   15.0  89..1542
161.2-14.8 | -15.5   2.2 83...525   21.5  84..1595  +
164.8+31.1 | -84.3   8.8 83...525   22.0  89..1542  +   41.   89..1542
165.5-06.5 | -77.0   1.4 83...525   20.5  89..1542      22.5  89..1542
165.5-15.2 | +59.8   4.4 83...525   25.0  82..1155
166.1+10.4 | -30.7   2.1 83...525  <10.0  82..1155      20.   84..1595
167.0-00.9 | +58.2   6.5 83...525
167.4-09.1 | -67.5   1.7 83...525   16.5  89..1542      30.5  89..1542
170.7+04.6 | +22.9   4.0 83...525
171.3-25.8 | -19.9   8.6 83...525   35.5  86..1554
173.5+03.2 | +45.0   5.2 83...525
173.7-05.8 | +19.2   4.5 83...525
174.2-14.6 | -19.9   2.0 83...525
178.3-02.5 | +65.0   4.8 83...525
181.5+00.9 | +38.6   5.1 83...525
184.0-02.1 | +37.4   4.7 83...525    5.0  84..1286
184.6+00.6 | +26.9   4.5 83...525
184.8+04.4 | +18.0   2.5 83...525   12.5* 86..1554
189.1+19.8 | +20.6   2.7 82...525   42.5  84..1595
